# Fix print output for fix 48121
2430000 -778.273993577179  652.110113661081
2440000 -787.518065766846  644.459705523651
2450000 -820.522091816081  683.501038941944
2460000 -831.28010355336  695.653111036364
2470000 -890.48432070046  678.710464187899
2480000 -844.57421495829  677.833687035813
2490000 -878.149424294347  676.118209807172
2500000 -754.901173658342  623.42761421916
2510000 -903.647178648131  671.34535153316
2520000 -822.005035247578  681.877767067272
2530000 -885.656672957111  664.989407523783
2540000 -927.190961834767  714.805511777791
2550000 -881.885153559218  667.04272582984
2560000 -912.08031155848  702.014362064447
2570000 -906.931798138077  706.688439369364
2580000 -940.996078935578  715.396688510826
2590000 -847.753317445951  625.384429147388
2600000 -1026.16460209855  727.371040273558
2610000 -920.387524923951  681.237458048986
2620000 -1046.92580135123  703.794283938826
2630000 -953.403401216236  712.633663727864
2640000 -875.238553467809  694.523733182045
2650000 -945.26477363045  711.000600585107
2660000 -969.341468166086  713.335622696112
2670000 -960.531089376536  735.084179455565
2680000 -921.323921196669  688.65515119271
2690000 -762.656563086149  676.126331574038
2700000 -842.57106131057  712.382727839751
2710000 -888.842237819842  740.487168792916
2720000 -946.392884119278  723.376228808952
2730000 -815.220204457707  669.712802124597
2740000 -861.30007648757  692.582387175998
2750000 -917.231647972922  720.411111911623
2760000 -904.758639512479  714.362448325356
2770000 -981.632235611778  740.666954323667
2780000 -956.670919367619  728.848003016464
2790000 -918.974824024715  697.301958191726
2800000 -902.677124353671  705.77992387782
2810000 -1019.05049543313  740.339768256852
2820000 -973.265652064178  755.653636869928
2830000 -956.286266824417  710.957035429676
2840000 -1058.69040593928  737.320762004124
2850000 -947.900575001402  724.802116255261
2860000 -955.972210737505  683.393076776826
2870000 -960.016256511953  683.509440415203
2880000 -1054.73638023996  782.393704891596
2890000 -1021.89941076076  724.660078222872
2900000 -910.423722029173  709.1410740631
2910000 -1139.47334588893  819.680158922749
2920000 -1005.92755652505  732.09283802421
2930000 -1130.09605756538  774.542144897643
2940000 -1106.86907079088  767.347752816996
2950000 -983.02682779895  730.237464586866
2960000 -1078.46481151032  798.066258516993
2970000 -847.575585732506  682.338156828966
2980000 -952.083535493343  736.814501470802
2990000 -1137.07108233921  814.786696375403
3000000 -942.422357483186  727.547818180116
3010000 -1094.26267765787  778.387561327098
3020000 -955.978411391002  728.583274316314
3030000 -1016.11169687446  764.269347941134
3040000 -1118.01417238348  793.742024489729
3050000 -1100.04505379315  759.952608754473
3060000 -1005.28975076709  769.016732266769
3070000 -1103.36842163233  780.643349287489
3080000 -1150.27708222498  806.611374414602
3090000 -1094.48592611504  769.338336806952
3100000 -1092.12019269961  787.249978304171
3110000 -1042.15654962027  773.416527205397
3120000 -972.66028387086  724.198184265979
3130000 -1084.36670239257  764.208181032232
3140000 -1060.65248876201  772.399067105927
3150000 -1116.28593439179  781.902255170237
3160000 -1093.99114968437  769.434632237747
3170000 -1117.01466063853  784.407681534766
3180000 -969.11432825827  674.731703356974
3190000 -1215.25354881448  832.386577334899
3200000 -1110.814555607  800.187626374967
3210000 -1136.92967148079  782.753287364657
3220000 -1205.96664360139  825.213479998242
3230000 -1212.59834206892  810.335912677564
3240000 -1159.91827265181  753.244565427854
3250000 -1226.73248203703  826.742641831183
3260000 -1175.41800630505  802.348726803265
3270000 -1203.4560521347  785.426861314171
3280000 -1227.4483655255  791.730537860327
3290000 -1159.57248179546  779.027974539054
3300000 -1129.59926748496  740.112672879118
3310000 -1311.77634131195  879.039405402278
3320000 -1112.04044517754  767.765817968508
3330000 -1234.74739362045  784.775685413228
3340000 -1287.41937277045  840.331098101919
3350000 -1190.0941730885  751.194462924035
3360000 -1288.6728596129  846.16973505036
3370000 -1243.8847443555  791.612431087125
3380000 -1344.69078528442  801.853019583977
3390000 -1197.96016916256  793.350042508338
3400000 -1264.2089774187  859.719049686083
3410000 -1213.42502076577  832.640693276031
3420000 -1393.94346031581  836.688896309782
3430000 -1212.40858415551  775.313223156605
3440000 -1381.97809494098  879.696101207368
3450000 -1283.66450162052  792.155309258095
3460000 -1246.07788879559  807.797665585866
3470000 -1283.94203649263  815.01203389139
3480000 -1427.72667062149  842.037157779485
3490000 -1329.50942694661  798.828500720434
3500000 -1327.91131446408  777.407427224435
3510000 -1429.13864531732  819.917642136494
3520000 -1459.21926826877  861.835111459255
3530000 -1355.27273163603  821.867456826041
3540000 -1335.62295903294  809.58594499977
3550000 -1484.19524454408  851.833404919231
3560000 -1413.74931866525  899.019859284988
3570000 -1287.65985658043  810.112375855363
3580000 -1388.12075574107  811.593214558384
3590000 -1417.15500083931  866.713951706633
3600000 -1337.7514899008  809.463571027849
3610000 -1467.24537808608  857.230626179183
3620000 -1474.28930404178  890.302376476963
3630000 -1437.42505598139  848.548814955678
3640000 -1433.54694206072  850.598517278382
3650000 -1392.27440192268  878.792629177204
3660000 -1388.62599268333  784.132466837572
3670000 -1409.06150721738  824.159787493677
3680000 -1471.69361974154  848.90161556608
3690000 -1531.44584428759  871.204995328465
3700000 -1549.76275037364  908.366335478567
3710000 -1482.17452561808  869.440159938549
3720000 -1541.91066271171  854.059127833132
3730000 -1540.96105694329  886.432237905351
3740000 -1445.80031540383  843.227060673685
3750000 -1487.21811482475  847.663527731648
3760000 -1456.84642569805  840.445411229573
3770000 -1534.27032653885  839.157370784448
3780000 -1532.14289246839  919.354509148824
3790000 -1631.43700612591  909.301012567298
3800000 -1539.02371865777  882.455994866536
3810000 -1489.47433248436  824.80950333369
3820000 -1520.33122405553  880.488061054273
3830000 -1549.46809591893  863.174258259418
3840000 -1601.26530950205  926.655516064837
3850000 -1503.86955345351  895.005015099467
3860000 -1527.88663336927  836.454398611063
3870000 -1593.26996852723  943.170310982712
3880000 -1602.5162482545  917.759565667848
3890000 -1462.61328491265  888.199182702965
3900000 -1576.22312333574  936.029581071056
3910000 -1520.45286644067  890.173869089913
3920000 -1588.11580444211  911.189521342613
3930000 -1489.06298767894  865.770294193434
3940000 -1475.74578040985  863.629249510135
3950000 -1626.82812626098  937.852738956722
3960000 -1540.99121596195  897.102083707063
3970000 -1578.11069491256  868.138572262996
3980000 -1571.3621395342  871.886375438976
3990000 -1587.97554563666  921.530876811656
4000000 -1643.66400078353  946.130330903679
4010000 -1553.62415985159  882.460555350757
4020000 -1613.98851291783  898.492842204213
4030000 -1629.34837831558  875.328913513358
4040000 -1727.26746942494  976.080822915449
4050000 -1636.7829407608  915.271183913085
4060000 -1656.77197357534  917.804921821366
4070000 -1611.48077423828  919.92850849313
4080000 -1611.9322581505  929.960695842994
4090000 -1735.84982394455  916.534258692488
4100000 -1785.91108396749  943.429218154517
4110000 -1571.33304717501  868.117934305618
4120000 -1686.2083739635  899.473411405531
4130000 -1690.47364979299  906.676581654634
4140000 -1615.45583494792  899.284849741569
4150000 -1757.92306387467  937.69900458726
4160000 -1728.88592203061  1007.41136574814
4170000 -1654.89004457748  901.604066708542
4180000 -1640.00758095887  908.670938451748
4190000 -1830.54452383746  971.663065565743
4200000 -1911.4260203767  1026.94259058811
4210000 -1812.53831744844  947.479095443799
4220000 -1619.04776439569  892.471454616948
4230000 -1688.704702778  873.691558612517
4240000 -1810.66847248851  950.93133043279
4250000 -1788.48933089987  991.164346853744
4260000 -1661.54399974764  925.174086621642
4270000 -1889.15573176422  977.584633301171
4280000 -1661.07882665393  873.543350809162
4290000 -1799.64421755319  933.671747269942
4300000 -1780.14345157651  943.391552288659
4310000 -1842.59116307677  908.122290156018
4320000 -1717.57432036683  941.00173541091
4330000 -1833.69455169529  991.054638945182
4340000 -1866.69588973602  908.054121178843
4350000 -1821.23799230982  969.625785685291
4360000 -1733.51949698069  896.405717695214
4370000 -1809.22191343525  882.604198811619
4380000 -1887.21165344331  932.592219522057
4390000 -1826.61684702896  973.325312105497
4400000 -1829.86273496092  932.752250453902
4410000 -1909.44119993986  952.966324728172
4420000 -1841.20538499268  969.174843866717
4430000 -1778.99155493243  913.310098023652
4440000 -1827.82747942898  877.758879107591
4450000 -1988.78446618077  1067.62354964645
4460000 -1761.20332278081  922.963489624811
4470000 -1843.6119914799  983.348513116938
4480000 -1849.30432265904  952.120035966129
4490000 -1850.72685107405  953.334091194203
4500000 -1961.09109383196  976.921487134032
4510000 -2044.12341526209  975.440760630146
4520000 -2045.14300055024  1014.82441494093
4530000 -1999.24353657581  1006.89515634149
4540000 -1916.05866987848  988.218900781565
4550000 -1906.67061727659  973.277143989208
4560000 -2197.63475845768  1066.33542621345
4570000 -2039.94555063271  991.123961841328
4580000 -2006.2295746987  958.31745920974
4590000 -1994.87257740195  1021.87438361899
4600000 -2003.41579527791  1019.44336583507
4610000 -2007.22862067058  984.690142505879
4620000 -1947.80327976874  990.932132813926
4630000 -2105.61366285815  1034.07939195795
4640000 -2002.04121567085  986.963948870874
4650000 -1990.02595909489  1012.08958735106
4660000 -2065.04695594947  993.081772872122
4670000 -1994.55514846123  930.773645892383
4680000 -2038.28134070066  1027.04515568214
4690000 -2018.86122644386  996.841338347294
4700000 -2036.3450050364  972.760376866107
4710000 -2047.79367281692  966.900828632416
4720000 -2119.85699444084  1017.82684513845
4730000 -2139.02595969799  1013.93291058079
4740000 -2239.17357204142  998.235514444022
4750000 -2168.86144052553  1084.59255859319
4760000 -2075.73716981019  1063.44966731147
4770000 -2070.3064221022  1062.85283310724
4780000 -1934.16381736218  1002.20581620079
4790000 -1985.78074149202  973.228619043098
4800000 -2112.43154461212  1001.68493381021
4810000 -2036.46541339537  973.245058242506
4820000 -2007.69048359505  966.807865407503
4830000 -2155.41497127712  1027.35961045873
4840000 -2103.02726539236  1032.33739583549
4850000 -2226.37594039981  1050.79383805753
4860000 -2035.30414108563  979.802861470185
4870000 -2130.6921625351  1025.21748584977
4880000 -2087.06387739887  1049.86397533837
4890000 -2162.84112128601  1038.61259199184
4900000 -2163.66655001157  1043.68673276853
4910000 -2153.10480015742  1013.28136744226
4920000 -2125.45050290074  1057.63198458347
4930000 -2139.85926591923  1052.61705322827
4940000 -2189.20732164403  1067.32251264829
4950000 -2165.31664284192  1032.92300642426
4960000 -2086.84175027717  1014.26701702152
4970000 -2214.68337550164  1081.62481951714
4980000 -2018.91947775619  994.201136673045
4990000 -2248.93947082823  1097.71323807455
5000000 -2162.4647489584  1073.3607665119
5010000 -2159.29685870423  1015.91803846004
5020000 -2263.88074557095  1047.75319991198
5030000 -2173.38646653254  1045.5399709668
5040000 -2230.4541052495  1051.39501256297
5050000 -2390.01292802897  1111.54528265115
5060000 -2255.46290070935  1078.80040942961
5070000 -2230.37899014119  1029.78434263866
5080000 -2288.74260400101  1034.89753878585
5090000 -2185.19522766784  1052.32118642482
5100000 -2315.40678893814  1036.88924845347
5110000 -2208.93542407879  1025.40243281632
5120000 -2113.6696857342  964.079163627521
5130000 -2316.4627874963  1024.63677785661
5140000 -2172.90973890832  993.144425166831
5150000 -2295.61631392563  1086.31949549634
5160000 -2207.23569823259  1037.60055001183
5170000 -2404.32456735884  1094.80918984327
5180000 -2192.57939437791  1035.26115481233
5190000 -2219.85190449167  1012.20668570461
5200000 -2285.94892934325  1057.69699681304
5210000 -2238.5579564942  1023.24680075257
5220000 -2330.556016725  1089.96164614156
5230000 -2231.45876588092  1048.86185897699
5240000 -2459.93343501909  1193.18833264593
5250000 -2339.57291259698  1110.49161568764
5260000 -2377.06749888456  1039.30154942807
5270000 -2306.01959467123  1099.14762959699
5280000 -2352.74807980984  1075.42106150103
5290000 -2233.34634632129  1106.23390275699
5300000 -2306.11049218683  1110.394012343
5310000 -2328.78480207687  1080.66607670268
5320000 -2448.53592665424  1161.36652051647
5330000 -2371.82182669576  1062.07060409281
5340000 -2676.37553877471  1168.98846900635
5350000 -2441.62557763284  1147.73738955327
5360000 -2473.45743188502  1082.86691580978
5370000 -2519.08987837484  1140.37493387067
5380000 -2453.76629106997  1084.02565786555
5390000 -2521.89570491064  1104.37529979485
5400000 -2513.10177499833  1156.91554749225
5410000 -2468.92505330058  1124.4435185374
5420000 -2556.93644968455  1170.22120731328
5430000 -2649.90084169473  1189.52810345383
5440000 -2467.30660746587  1163.54977794835
5450000 -2471.3100184975  1088.1802772352
5460000 -2497.06210336055  1163.10979502416
5470000 -2531.28422990416  1104.95922759078
5480000 -2395.59486146772  1064.5824259555
5490000 -2622.93739542991  1198.82236510708
5500000 -2506.96485958383  1109.05658476872
5510000 -2506.6576507616  1151.05299099138
5520000 -2333.00501793864  1132.32023119003
5530000 -2589.52572679086  1097.47265841421
5540000 -2440.32205962684  1086.5478248167
5550000 -2396.6773787334  1096.38293167224
5560000 -2557.13766726523  1128.26468986758
5570000 -2568.12107115464  1174.64830603354
5580000 -2430.02313622621  1130.75674892275
5590000 -2494.34011107473  1113.790981334
5600000 -2327.86631222197  1073.75159077973
5610000 -2542.29592287022  1176.6901029868
5620000 -2648.64164753518  1166.40341425497
5630000 -2457.04065484844  1111.09753119687
5640000 -2756.62594734689  1220.62703341384
5650000 -2555.31981279514  1138.65989364226
5660000 -2543.3505238762  1200.30102975551
5670000 -2434.00423802458  1110.22523571945
5680000 -2814.62930285099  1313.67757544431
5690000 -2641.2522066939  1170.05109616058
5700000 -2377.35592884009  1107.07616361992
5710000 -2717.46681408969  1168.8632736887
5720000 -2562.45630740009  1128.89730161343
5730000 -2758.8614462348  1178.16678365427
5740000 -2592.55909378098  1128.46351503417
5750000 -2671.13381227176  1177.16576998406
5760000 -2514.12755900751  1102.35096411861
5770000 -2588.11756532956  1171.74051090539
5780000 -2645.14364629834  1139.37828875128
5790000 -2701.9130846634  1260.19877187267
5800000 -2687.14353779762  1143.22079859623
5810000 -2700.76900455727  1154.16387186911
5820000 -2733.74669484886  1176.4042214121
5830000 -2770.31673121392  1231.5874989557
5840000 -2726.500875452  1219.70764778392
5850000 -2719.18362020763  1189.03449405559
5860000 -2581.20567826012  1149.12907415619
5870000 -2598.98600863574  1150.33281788044
5880000 -2803.21299863969  1201.43491634434
5890000 -2962.38878182223  1262.60748609254
5900000 -2792.36143767481  1237.20322831382
5910000 -2682.6580394678  1149.44387932474
5920000 -2723.13532876017  1186.28178143926
5930000 -2869.78409361225  1210.51357222939
5940000 -2633.41190145161  1089.91964629483
5950000 -2810.63882457831  1234.11709689682
5960000 -2629.13036745992  1112.40015944984
5970000 -2801.21896203282  1165.66344724425
5980000 -2576.60489730852  1167.32377219849
5990000 -2661.92519521725  1103.48602378171
6000000 -2776.87204899306  1209.3327819652
6010000 -2725.0079864471  1120.37451336153
6020000 -2736.15225191145  1198.92086451543
6030000 -2806.16777030271  1186.80979317869
6040000 -2912.20404907424  1297.29712128493
6050000 -2836.90178647887  1187.99786832109
6060000 -2727.85085607242  1174.77257906756
6070000 -2922.51220529256  1246.24306409762
6080000 -2705.50250667174  1136.22338709527
6090000 -2840.58130948341  1254.84249613532
6100000 -2863.8935329038  1241.87073018984
6110000 -3079.04155672414  1350.75891725235
6120000 -2802.95197107535  1254.14444893017
6130000 -2880.88054796583  1217.7146482588
6140000 -2883.81416977185  1259.875448741
6150000 -2832.7866731428  1228.44503051121
6160000 -2659.89538752162  1173.39361181905
6170000 -2896.4013525619  1292.23920282911
6180000 -2738.6366636257  1134.96172162761
6190000 -2840.68233678116  1208.11688360022
6200000 -2814.38010591547  1220.79518343477
6210000 -2941.00351180232  1249.68028295261
6220000 -2910.08282919979  1251.85398741988
6230000 -2818.92937785082  1220.50234758576
6240000 -2956.90880228918  1274.82244656174
6250000 -3172.05716600666  1232.46041883801
6260000 -3033.41858530754  1235.67666690783
6270000 -3149.07426798678  1339.19803587878
6280000 -2808.3493083649  1250.02222716418
6290000 -2952.92378802204  1282.65667841728
6300000 -2969.22593659319  1254.9565389634
6310000 -2896.75472288592  1249.85641338217
6320000 -3086.16358026404  1321.39905556484
6330000 -2808.43730525778  1211.89645285974
6340000 -2872.0122833839  1170.24785445172
6350000 -2846.92937125906  1205.26709923989
6360000 -2868.27038253388  1267.43467999142
6370000 -3070.24300320706  1305.24749346634
6380000 -3064.18387774332  1242.89810854085
6390000 -2883.10392701224  1213.26678626373
6400000 -2930.83744996959  1245.23429715873
6410000 -3258.97439604285  1291.68055216144
6420000 -2966.6136609689  1262.63120380155
6430000 -3017.04884585484  1239.45284081344
6440000 -3004.88546583122  1234.12350435445
6450000 -3020.12320711797  1243.06846889387
6460000 -3227.74662764748  1322.36865158851
6470000 -3152.80522959867  1254.88655310026
6480000 -3158.93308251769  1330.35676546895
6490000 -3188.37843752638  1328.46093025274
6500000 -3002.49360102007  1280.75868908004
6510000 -3051.04133723313  1337.09865650177
6520000 -3039.84174385719  1295.008786139
6530000 -3046.54552199117  1294.53019688188
6540000 -2987.64771211169  1270.83070762367
6550000 -2975.53928562194  1214.94650394548
6560000 -3103.52751687737  1228.84192530719
6570000 -3141.07817371872  1246.07564450416
6580000 -2900.13915423688  1274.02962188041
6590000 -3130.43223256782  1301.05591264993
6600000 -3007.89346168782  1277.83184599475
6610000 -3088.49030830642  1315.07632357107
6620000 -3100.68937802741  1304.45285953854
6630000 -3119.65100520752  1274.80964087794
6640000 -3226.43436920962  1362.50093964471
6650000 -3140.3585298073  1385.28686790219
6660000 -3267.72312575533  1361.58046831008
6670000 -3366.38073019373  1437.42303414118
6680000 -3073.48658444656  1318.52501155889
6690000 -3065.00278924877  1304.88187225895
6700000 -3072.38272056747  1232.88221956795
6710000 -3024.80097323191  1304.33748550448
6720000 -3095.14089224177  1341.52298663923
6730000 -2964.50626449271  1226.83614968445
6740000 -3175.63959962088  1304.37394793053
6750000 -3190.79400368289  1379.54503805071
6760000 -3152.84915209032  1365.98156988254
6770000 -3157.0640554362  1399.34578427186
6780000 -3045.87445651602  1295.66106803294
6790000 -3060.53368238207  1302.22246892958
6800000 -3023.44731087729  1287.49448845003
6810000 -3284.25936127073  1391.57601169952
6820000 -3244.81412647777  1261.62459190553
6830000 -3142.4531351438  1361.68402602263
6840000 -3255.07046816841  1335.5032454928
6850000 -3193.02468142376  1323.14907497098
6860000 -3196.83348975995  1321.9303166303
6870000 -3063.26758339788  1311.6346487529
6880000 -3265.6985515224  1274.81938917499
6890000 -3094.7278401312  1295.41786940449
6900000 -3072.38835175011  1317.37190984356
6910000 -3133.78648183124  1326.28011901524
6920000 -3243.2076490108  1290.4388265148
6930000 -3201.10978726718  1275.35554482439
6940000 -3147.57488517561  1344.35879284109
6950000 -3246.04033286389  1339.02686936746
6960000 -3197.50888803504  1360.66906977722
6970000 -2923.61784666236  1294.19096618624
6980000 -3087.18156683464  1309.17394031892
6990000 -3241.52799395625  1368.69949611369
7000000 -3247.89892202241  1382.92718709494
7010000 -3279.9484498567  1326.16800083862
7020000 -3414.98007630995  1402.91827570452
7030000 -3144.7833924512  1368.99732701427
7040000 -3115.18930814268  1357.75820818858
7050000 -3166.05501429547  1238.98744613572
