LAMMPS data file via write_data, version 3 Mar 2020, timestep = 10000000

459 atoms
4 atom types

-4.0000000000000000e+01 4.0000000000000000e+01 xlo xhi
-4.0000000000000000e+01 4.0000000000000000e+01 ylo yhi
-4.0000000000000000e+01 4.0000000000000000e+01 zlo zhi

Masses

1 12.0107
2 12.0107
3 12.0107
4 1.00794

Atoms # full

329 142 3 -6.0043537635875999e-04 -3.5648780159629851e+01 -3.2558050195881549e+01 -3.0149013203531183e+01 36 -17 -7
328 142 3 -6.0043537635873223e-04 -3.5256532079220406e+01 -3.1462983875978647e+01 -3.0438794337356871e+01 36 -17 -7
456 209 3 -5.9779972004989079e-04 -2.1735555828142328e+01 -3.7852772139822918e+01 -6.1737884917088151e+00 12 22 7
457 209 3 -5.9779972004975201e-04 -2.0547544178985138e+01 -3.7795778484099586e+01 -6.2609149108522271e+00 12 22 7
388 173 3 -6.0140347216841583e-04 -3.1519104736690817e+01 -1.1845902365533810e+01 -2.2024596801961408e+01 16 -20 -16
387 173 3 -6.0140347216841583e-04 -3.1999096200906173e+01 -1.0731210051313864e+01 -2.2189644454749036e+01 16 -20 -16
157 52 3 -7.2705870241279724e-04 -8.4356446373881955e+00 -1.7096455597598052e+01 -3.0111973718374343e+00 -108 -13 6
156 52 3 4.3103249883664346e-04 -7.2040907958136522e+00 -1.7203683591379054e+01 -2.9331522857968038e+00 -108 -13 6
277 115 3 1.8713113763214398e-03 -4.7263591219554106e+00 -1.7383008498106374e+01 -2.8176707652305621e+00 -14 -5 -30
276 115 3 -1.7604023768633403e-03 -5.8948106190721026e+00 -1.7357716495493978e+01 -2.8531924724352127e+00 -14 -5 -30
146 46 3 -1.7215549583180417e-02 -3.1940136253134601e+00 -1.7425529227219648e+01 -2.7161794092795968e+00 29 -18 -2
392 175 3 1.3629436360606956e-03 -2.8744280539942615e+00 -1.5992432615567159e+01 -3.2646701207887912e+00 -2 -1 5
189 69 4 2.0313714092541332e-02 -2.6495808475078997e+00 -1.8263084248151369e+01 -3.2778331904580087e+00 7 -9 2
391 175 3 -1.4120292213742891e-03 -2.6347719732175010e+00 -1.4930507774761251e+01 -3.5153045175609101e+00 -2 -1 5
145 46 3 1.4789979856784166e-03 -2.7856985919552435e+00 -1.7284756381744113e+01 -1.2000554348890788e+00 29 -18 -2
183 66 3 -1.4851497400859004e-03 -2.3227075337432819e+00 -1.6972261959381573e+01 -2.2751976594684467e-01 25 23 4
330 143 3 4.0442728002645922e-05 -2.2888794086635991e+00 -1.3415129585923134e+01 -3.7043235025726129e+00 3 -18 -5
195 72 3 -1.4448020964746150e-04 -1.5814037105808576e+00 -7.4687888128928286e+00 -3.1778071257785530e+00 -4 10 1
331 143 3 -2.3448966300654295e-04 -2.0084997687558230e+00 -1.2325556931165119e+01 -3.7055737789483767e+00 3 -18 -5
163 55 3 -1.5234563746940877e-04 -1.6659678696086537e+00 -1.0864448875293041e+01 -3.6872660578398775e+00 -7 -7 -36
162 55 3 -1.8432162269327312e-04 -1.2928659134837452e+00 -9.8038388595632959e+00 -3.7256600130643842e+00 -7 -7 -36
194 72 3 -1.5742941059373322e-04 -7.8021006819837624e-01 -8.4017834726906440e+00 -3.6329102253828771e+00 -4 10 1
382 170 3 -5.9948379243277006e-04 -1.8812172073839573e+01 -4.6000769981112963e+00 -7.6812090593352069e+00 10 43 29
381 170 3 -5.9948379243257577e-04 -1.9756626802113050e+01 -3.9638558065068334e+00 -7.2716848968133965e+00 10 43 29
176 62 3 6.8612132250378544e-04 -6.8174659923496259e+00 -8.3362937144189586e-01 -6.7979861126300789e-01 -19 24 28
48 1 1 -3.5565604303219867e-06 -1.6844836792982534e+00 -3.1070245314360418e+00 6.7972361335661990e-01 0 0 0
113 29 3 -1.3956220655882146e-04 -2.6187366850411191e+00 -6.4959937926181786e+00 -1.1576821095476793e-01 -5 15 15
137 42 3 -1.1854310207690122e-04 -2.7165786766669067e+00 -6.4987424313730466e+00 -1.2244553187260707e+00 -6 -10 -8
138 42 3 -1.6645501995970341e-04 -2.3399774137468761e+00 -6.5328926489222550e+00 -2.7582271056539787e+00 -6 -10 -8
133 40 3 -3.9028231081907061e-05 -1.9066838477537214e+00 -4.3668303813192582e+00 -4.1805273364807007e+00 12 -7 7
17 1 1 -1.2326845244171186e-04 -2.0076532612569862e+00 -1.6379544820204628e+00 -2.5210293102299288e+00 0 0 0
18 1 1 -7.7850090474727504e-05 -1.0753836138760149e+00 -9.4624588342633309e-01 -3.2960719521347204e+00 0 0 0
36 1 1 -2.5747150668190000e-04 -2.9099644959851294e+00 -8.5714107655043847e-01 -1.6939745636408805e+00 0 0 0
37 1 1 5.2495270441840422e-05 -1.5867033048736239e+00 -2.7431509205296010e+00 -1.7352427793842011e+00 0 0 0
47 1 1 -1.0173931910424650e-04 -2.2948908634313785e+00 -2.7187422412984827e+00 -4.7533014186823719e-01 0 0 0
58 1 1 -3.7643137201281984e-05 -3.1807789314906891e+00 -1.6183382872084981e+00 -4.5094127155179392e-01 0 0 0
38 1 1 9.2696430876107981e-05 -2.1674913352313410e-01 -3.2483360080269592e+00 -1.8040291680506120e+00 0 0 0
144 45 3 -2.0058486237763129e-04 -1.4080985724544524e+00 -3.3281274870141231e+00 -5.2350307359399499e+00 2 -7 -1
134 40 3 -1.7552525708723621e-04 -2.2193950013996697e+00 -5.2436747067063676e+00 -3.5682721181147357e+00 12 -7 7
143 45 3 1.9001568091446541e-04 -9.7804722982789116e-01 -2.6383799769692149e+00 -5.9716330595791360e+00 2 -7 -1
151 49 3 -1.1359374239120826e-03 -4.3619770515040018e-01 -1.4525303887834105e+00 -6.9167981283371320e+00 -10 -8 12
293 123 3 -9.2508841717382079e-04 -1.2220790897585307e+00 -4.4513359337406477e-01 -7.5443678128404104e+00 -14 13 34
459 210 3 -6.0335013525192327e-04 -3.5832394250045603e+01 -1.7634513477446255e+01 5.7414384203433553e+00 16 -11 -7
458 210 3 -6.0335013525200654e-04 -3.4894346300512069e+01 -1.7675343802167667e+01 6.5499004090131967e+00 16 -11 -7
184 66 3 1.3964286091960876e-05 -1.6027928276153185e+00 -1.6347944708540258e+01 9.4267537212748853e-01 25 23 4
152 50 3 -1.7331533270800725e-04 -1.0242574982753077e+00 -1.5847252923013357e+01 1.7703445658055963e+00 34 -4 -12
153 50 3 -2.1568283390031862e-04 -8.7128619020427789e-02 -1.5330842008834583e+01 2.7465947643886510e+00 34 -4 -12
405 182 3 -2.4097087102741277e-03 -3.9181548588605303e+01 -6.9826721169935215e+00 1.9242808570229706e+00 5 0 -23
404 182 3 -2.4428150727381914e-04 -3.9327601098525015e+01 -8.1417562126817291e+00 1.7228066937730691e+00 5 0 -23
261 107 3 1.6306374083036035e-05 -9.3979871729700228e+00 -8.3620829487518709e+00 7.3113563377312474e+00 10 -27 8
272 112 3 -7.4920155168998331e-05 -8.5590712228950885e+00 -7.6282296357709445e+00 7.0571519443302728e+00 17 -23 1
271 112 3 1.6320358749343606e-04 -7.4566969073899063e+00 -6.8246514510811993e+00 6.8933648776917948e+00 17 -23 1
262 107 3 -2.3405533371599618e-04 -1.0474276056330595e+01 -9.1354721276139337e+00 7.6777527118612765e+00 10 -27 8
334 145 3 -2.5612466748940743e-04 -7.5811600408011444e+00 -1.1629456880610279e+01 7.7372272255605719e+00 -8 -14 28
335 145 3 -1.9999046785576513e-04 -6.7610375647349068e+00 -1.1001147791579207e+01 6.9446999193928569e+00 -8 -14 28
76 10 3 -9.2879976099927153e-05 -2.5804251581749917e+00 -7.7730996358960018e+00 7.8061914936355219e+00 31 11 33
352 154 3 -6.6883636095832477e-05 -3.3469187600306300e+00 -1.0418996796172095e+01 6.0494131938256350e+00 -22 -11 1
187 68 3 -7.2185921663137087e-05 -4.8649409074692551e+00 -8.7108358939236545e+00 4.7801408112472359e+00 -50 -7 4
373 165 3 -2.6442553786629186e-05 -4.9877464718749973e+00 -7.9326127497525603e+00 4.0044314385685080e+00 1 9 6
188 68 3 -1.6396964079588849e-05 -4.7084670731024811e+00 -9.7899228178015179e+00 5.8882200906677609e+00 -50 -7 4
372 165 3 -1.7250587213304969e-04 -5.8370665531216090e+00 -1.0352924942774395e+01 6.4254543736036638e+00 1 9 6
64 4 3 -7.4999025871394509e-05 -2.3039121135787628e+00 -1.0800022690248850e+01 6.1743901910256307e+00 148 44 5
77 10 3 2.3269672821506215e-05 -1.6021513683734179e+00 -7.7597707973440597e+00 6.9548801814677210e+00 31 11 33
117 31 3 -3.8362182551043844e-04 -1.1180086201264601e+00 -7.2706143291903738e+00 3.4079180772248745e+00 0 34 -5
351 154 3 -2.3888125657098302e-04 -8.7065171111556683e-01 -1.1410932957935815e+01 6.2144225256839887e+00 -22 -11 1
86 15 3 -2.0842103568232892e-04 -1.0474896958339097e+00 -7.5336409431617355e+00 4.5143915119865587e+00 17 -30 -12
85 15 3 -1.5645097631289753e-04 -6.9373790304660332e-01 -7.7470493381015997e+00 5.9531215839730152e+00 17 -30 -12
116 31 3 -3.6633436015454102e-05 -1.2329935141965016e+00 -6.9877704902219415e+00 1.9972987456520044e+00 0 34 -5
227 89 3 -4.5535491845778708e-05 -5.0143103974261978e+00 -6.7760062462589650e+00 2.8740182313154778e+00 3 -22 39
112 29 3 4.2718264706687742e-05 -2.6265904794995993e+00 -6.5250474004568657e+00 1.4214684874131438e+00 -5 15 15
228 89 3 -4.9971443051244346e-05 -3.7732552857084203e+00 -6.6288161721225816e+00 2.0895030293773056e+00 3 -22 39
288 121 3 -5.2264399891978341e-04 -1.1253597420475647e-01 -6.7744319325045437e+00 1.3396982481175239e+00 -34 11 24
446 204 3 -5.7888327861355116e-04 -1.7794876548319579e+01 -3.4692347932580003e+00 3.8597894065504481e+00 28 3 0
447 204 3 -6.0612829883238684e-04 -1.8490375271846965e+01 -4.3160321676581184e+00 3.3077859640843141e+00 28 3 0
386 172 3 -5.1249031086000874e-04 -1.2490009775791732e+01 -5.5876991588610778e+00 7.8739862647196732e+00 2 -4 9
385 172 3 -1.6760565981439185e-04 -1.1563596116081388e+01 -5.3635710173644808e+00 7.1293057935891264e+00 2 -4 9
389 174 3 -1.7466184986530964e-04 -1.0554305714343023e+01 -5.1135283962621942e+00 6.2628491335380909e+00 17 -4 24
390 174 3 -2.3806535366055481e-04 -9.6909463178188755e+00 -4.9861428503820804e+00 5.4852012120447320e+00 17 -4 24
421 191 3 -1.4791639006866975e-04 -8.6680818850430530e+00 -4.9434777891315242e+00 4.5830430760894192e+00 -2 9 -1
422 191 3 -1.6404058539248867e-04 -7.8286660980154847e+00 -4.9648553928547194e+00 3.7949430452183028e+00 -2 9 -1
298 126 3 -5.3233454441789507e-05 -6.8371153800932465e+00 -4.8634834594856855e+00 2.7064588873400264e+00 -2 -17 12
345 151 3 -2.2477322892409946e-04 -6.7191899950482705e+00 -3.7114804230058964e+00 1.6670143610222947e+00 2 1 2
346 151 3 6.0824845925108728e-05 -6.7694156421843985e+00 -2.7505499548309769e+00 9.7932141693455343e-01 2 1 2
175 62 3 -5.1409391372961299e-04 -6.8612283409914898e+00 -1.7707152661878400e+00 1.1437053289440961e-01 -19 24 28
297 126 3 -1.0973966303998162e-04 -5.9148008622881596e+00 -5.8238941674850002e+00 2.7600452698031543e+00 -2 -17 12
260 106 3 -2.8960082615982555e-04 -6.6011720476727946e+00 -6.0739608032079806e+00 6.7185490324132653e+00 -20 -10 13
259 106 3 -1.0436664706308871e-04 -5.5328039450500066e+00 -5.3139559837515042e+00 6.4215830501597262e+00 -20 -10 13
7 1 1 1.6229103021210903e-04 -3.8506764160633833e-01 -1.1643324995751463e+00 3.3333262511274153e+00 0 0 0
