LAMMPS data file via write_data, version 3 Mar 2020, timestep = 10000000

480 atoms
4 atom types

-4.0000000000000000e+01 4.0000000000000000e+01 xlo xhi
-4.0000000000000000e+01 4.0000000000000000e+01 ylo yhi
-4.0000000000000000e+01 4.0000000000000000e+01 zlo zhi

Masses

1 12.0107
2 12.0107
3 12.0107
4 1.00794

Atoms # full

464 213 3 -6.9231457304697042e-04 -1.1343052446125835e+01 -3.3258638109124014e+01 -2.1908979197721905e+01 -6 -11 -15
463 213 3 -6.9231457304699817e-04 -1.1020046776209238e+01 -3.2697167923953543e+01 -2.0896552500423073e+01 -6 -11 -15
294 124 4 7.1424404804027175e-03 -3.0341650696288060e+01 -2.8933300042826385e+01 1.7093495164943520e-01 72 129 18
315 135 4 7.1424404804027175e-03 -2.9636789827706668e+01 -2.8518563126173714e+01 3.9211750795807226e-01 28 107 41
469 216 3 -7.0812345084764194e-04 -2.0344386917310086e+01 -3.4249243533628233e+00 -2.7511119006816227e+01 3 -4 7
470 216 3 -7.0812345084764194e-04 -1.9371866036936822e+01 -2.6846370809429598e+00 -2.7277807883831461e+01 3 -4 7
476 219 3 -6.9505117436233221e-04 -3.5887659010174815e+01 -1.2752426373433337e+01 -1.1664124488478606e+01 6 4 13
475 219 3 -6.9505117436252650e-04 -3.6883790215614681e+01 -1.3117006223813247e+01 -1.2231406429341654e+01 6 4 13
456 209 3 -9.6646004484174375e-04 -1.0119288005957797e+01 -3.6087862895542413e+00 -1.2946792560192749e+01 17 31 14
457 209 3 7.3737759323319954e-04 -1.0491883763700574e+01 -2.9492024959154461e+00 -1.1977059378236952e+01 17 31 14
417 188 3 -2.5826194976400901e-03 -1.0971108982501292e+01 -2.1626625799450241e+00 -1.1037269881182670e+01 -8 5 6
416 188 3 3.8549441815678709e-03 -1.1414741890065896e+01 -1.5920715659536253e+00 -1.0113191976171965e+01 -8 5 6
213 82 3 -2.0577046110380644e-02 -1.1862817472020053e+01 -7.2038906993803564e-01 -9.0646990011382336e+00 -35 -26 17
214 82 3 3.8528987161237510e-03 -1.0864244505375988e+01 -4.0480670174283295e-01 -8.2443260107114344e+00 -35 -26 17
210 80 4 2.1421321206539570e-02 -1.2789406193802650e+01 -1.4427633313496097e-01 -9.0392026089736426e+00 -45 -12 10
430 195 3 -8.8613449671404165e-04 -2.4894596922099410e+00 -9.1644170710573594e+00 -3.5905017694624082e+00 -2 -11 2
429 195 3 4.9933160932297271e-06 -2.6161943126529952e+00 -7.9897570863242091e+00 -3.8571499669890570e+00 -2 -11 2
419 189 3 -3.4196560035511248e-04 -2.6983156252873202e+00 -6.8007001599326173e+00 -4.2893416639904309e+00 -5 0 6
