LAMMPS data file via write_data, version 3 Mar 2020, timestep = 10000000

249 atoms
4 atom types

-4.0000000000000000e+01 4.0000000000000000e+01 xlo xhi
-4.0000000000000000e+01 4.0000000000000000e+01 ylo yhi
-4.0000000000000000e+01 4.0000000000000000e+01 zlo zhi

Masses

1 12.0107
2 12.0107
3 12.0107
4 1.00794

Atoms # full

240 96 3 -5.0194205156678384e-04 -1.4371911516067801e+01 -3.0255002137826125e+01 -2.5124236724757587e+01 25 6 -2
241 96 3 -5.0194205156570137e-04 -1.5188317455350415e+01 -3.0606722357094437e+01 -2.4310042512439676e+01 25 6 -2
224 87 3 -5.0393792912376001e-04 -2.2075435175799203e+01 -2.0930230350609762e+01 -1.7043805443033083e+01 -5 -11 15
223 87 3 -5.0393792912317714e-04 -2.2797328086231474e+01 -2.0090713815074700e+01 -1.7565788709411187e+01 -5 -11 15
190 70 3 -5.0222576297989652e-04 -3.9395479460459597e+01 -2.9500355601194038e+01 2.2291187855750458e+01 0 -18 -11
191 70 3 -5.0222576297967447e-04 -3.9213294484434051e+01 -2.8324484867626115e+01 2.2083542797755136e+01 0 -18 -11
118 32 3 -5.0497429369270042e-04 -4.8338936596446933e+00 -3.1916295712364558e+01 2.2920215313837648e+01 52 43 -21
119 32 3 -5.0497429369270042e-04 -4.6846442769003893e+00 -3.2000352770838568e+01 2.4132834662797652e+01 52 43 -21
94 19 3 -5.0647537566125833e-04 -1.0091663049218898e+01 -2.0325070294959289e+01 3.4750264621319012e+01 7 16 12
93 19 3 -5.0647537566150813e-04 -9.1877673913215077e+00 -2.1163206317270706e+01 3.4940191173220427e+01 7 16 12
187 68 3 -5.0168569233849380e-04 -1.6507478079860672e+01 -1.3490780050169741e+01 -3.0130816382022026e+01 -47 -40 4
188 68 3 -5.0168569233630111e-04 -1.6338432523216127e+01 -1.2780534862835426e+01 -2.9174132888386762e+01 -47 -40 4
234 93 3 -5.0236766118064158e-04 -1.0641845769576891e+01 -4.0044653024242116e+00 -2.5133328630952175e+01 8 -3 11
235 93 3 -5.0236766117628395e-04 -1.1075605277339669e+01 -2.9309952109810027e+00 -2.4784645495367897e+01 8 -3 11
157 52 3 -5.0334260231549299e-04 -1.7009062770056161e+01 -4.1563828437157602e+00 -1.4212353947174979e+01 -46 13 -23
156 52 3 -5.0334260231360561e-04 -1.8078173046530534e+01 -4.5787180891019581e+00 -1.3809156097513132e+01 -46 13 -23
168 58 4 2.0710037487961810e-02 -4.7190571283372593e+00 -8.0096238568854154e+00 -1.2182921029047782e+00 -22 -41 -36
75 9 3 -2.0303142341956452e-02 -4.0356707922201327e+00 -7.1416345583614120e+00 -1.3378836761563331e+00 63 5 -15
125 35 3 2.9690457336637166e-03 -2.8362880150621481e+00 -7.0169147337537368e+00 -6.7536732803460831e-01 6 9 14
204 77 3 -1.7385314177197075e-04 -6.7123338330601765e+00 -6.1782814123693497e-01 -2.1175725145497346e-01 -21 -1 -7
17 1 1 -9.8081239610491033e-05 -2.0496691812237846e+00 -1.4514782654507110e+00 -2.4858236177581952e+00 0 0 0
18 1 1 -1.4172748232173932e-04 -1.1298197734723565e+00 -7.2990836032220563e-01 -3.3037137131617320e+00 0 0 0
36 1 1 -1.3355340133243410e-04 -2.9774810002946910e+00 -7.3544601150544686e-01 -1.6331719274215633e+00 0 0 0
37 1 1 2.0184782519536149e-04 -1.6828935556520299e+00 -2.6298261248396178e+00 -1.7401785674994581e+00 0 0 0
47 1 1 1.8155707474123289e-04 -2.4118434328886478e+00 -2.5946828390937635e+00 -5.0406804197126043e-01 0 0 0
58 1 1 3.9235951860216826e-05 -3.2660070381570514e+00 -1.4497585581508703e+00 -4.6113366459460242e-01 0 0 0
38 1 1 5.0408332231154096e-05 -3.2384012500457648e-01 -3.0553002173078156e+00 -1.7165801850238258e+00 0 0 0
74 9 3 4.4017180932749353e-03 -4.2857419913387211e+00 -5.8787372457353415e+00 -1.8942799887278248e+00 63 5 -15
62 2 3 -2.5573549571318854e-03 -4.5005218567492040e+00 -4.8165245406053137e+00 -2.3483498887669336e+00 27 -14 58
61 2 3 9.7235618371249721e-04 -4.8261559901961366e+00 -3.6832962778376128e+00 -2.8574174294111123e+00 27 -14 58
141 44 3 -6.6738000102196937e-04 -5.2813980651966599e+00 -2.6754225716769748e+00 -3.4534030089891927e+00 -19 2 4
142 44 3 1.8057065383885601e-04 -5.8200090072288591e+00 -1.5767351586655656e+00 -3.8422888720049406e+00 -19 2 4
101 23 3 -4.1998469289888929e-04 -6.3342618954977086e+00 -4.7273943601332435e-01 -4.2458203990269352e+00 36 -5 -65
