LAMMPS data file via write_data, version 3 Mar 2020, timestep = 10000000

396 atoms
4 atom types

-4.0000000000000000e+01 4.0000000000000000e+01 xlo xhi
-4.0000000000000000e+01 4.0000000000000000e+01 ylo yhi
-4.0000000000000000e+01 4.0000000000000000e+01 zlo zhi

Masses

1 12.0107
2 12.0107
3 12.0107
4 1.00794

Atoms # full

375 166 3 -6.6429760612246591e-04 -2.7798421362754294e+01 -3.2688171679404221e+01 -3.4041790059569145e+01 17 -11 15
374 166 3 -6.6429760612254918e-04 -2.6851539844483899e+01 -3.2396459978614800e+01 -3.3369309056262701e+01 17 -11 15
353 155 3 -5.6788954503744771e-04 -2.6854184871117795e+01 -2.1302369077086439e+01 -2.6273091034879734e+01 -1 -35 48
354 155 3 -6.8977996669186692e-04 -2.6730225120467804e+01 -2.0136272057204792e+01 -2.6577402927173384e+01 -1 -35 48
388 173 3 -6.9915408316406635e-04 -3.1188579748102974e+01 -2.3342134777237714e+01 -2.2422650172154231e+01 -4 -6 -5
387 173 3 -5.6898706966934665e-04 -3.1115043218406200e+01 -2.3192893794876920e+01 -2.3610327111907974e+01 -4 -6 -5
320 138 3 -6.6449392225342852e-04 -8.6469586877483806e+00 -3.9998697216623583e+01 2.0502416470567827e+01 2 -31 24
340 148 3 -6.6586915959310211e-04 -2.2763031418067783e+01 -1.2842178247958824e+01 -3.5859298506023656e+01 -16 -1 17
339 148 3 -6.6586915955360593e-04 -2.3432500521163320e+01 -1.3156568109777155e+01 -3.6813692976572170e+01 -16 -1 17
81 12 3 1.3294304055302131e-03 -5.4661797331003870e-01 -2.9698829633728990e-01 -1.7571809319142851e+01 63 -7 19
329 142 3 -6.6445683720339765e-04 -2.1191304599731343e+01 -1.4965379412397262e+01 -6.8830344209919279e+00 11 -12 -15
328 142 3 -6.6445683720339765e-04 -2.0014832502022742e+01 -1.4896349452516372e+01 -7.1038342021013587e+00 11 -12 -15
133 40 3 -5.2164156959660923e-06 -1.1439166467693322e+00 -6.8093992339337497e+00 -5.5904884753825113e-01 12 -7 7
134 40 3 -2.7354236588075787e-04 -2.5769613488334647e-01 -7.3423487189037822e+00 -7.5513529551592212e-02 12 -7 7
250 101 3 -2.5755760802686489e-03 -6.1352408105048228e+00 -6.0021811393682045e-01 -1.4612335414228799e+00 4 15 -25
178 63 3 4.3168713043570603e-03 -6.3352161025344191e+00 -6.6549841378582575e-01 -3.0017829823048120e-01 -41 -11 -13
251 101 3 1.0320954438668845e-04 -5.8556385767626757e+00 -3.2493648412105403e-01 -2.6667161696758881e+00 4 15 -25
292 123 3 -2.3944791976854563e-03 -6.7638415992249437e+00 -5.0536529977273812e+00 -1.0336918043078400e+00 -14 13 34
126 36 4 2.1108692306806190e-02 -5.2398662388225619e+00 -3.0465813432990672e+00 -5.1021161602786806e+00 14 44 -22
108 27 3 -1.8182671158433198e-02 -4.3084785047080238e+00 -3.2359492134834333e+00 -4.4667333522594159e+00 38 29 -51
150 49 3 2.8305919980186958e-03 -4.3040336617116548e+00 -4.1588651231537055e+00 -3.3825665408848340e+00 -10 -8 12
109 27 3 2.9171589881962778e-03 -3.0387304867638956e+00 -2.8790982463184811e+00 -4.9016103827683137e+00 38 29 -51
17 1 1 7.0774489542936581e-05 -1.8328589725188713e+00 -1.4120979730648757e+00 -2.5019110960138780e+00 0 0 0
18 1 1 6.9570082167425343e-05 -8.8746044907151722e-01 -6.9635030835285927e-01 -3.2321806970728191e+00 0 0 0
36 1 1 1.4365704937766791e-04 -2.8225464574111818e+00 -6.5079374306433646e-01 -1.8519776249150597e+00 0 0 0
37 1 1 1.9192816480882811e-04 -1.5333372610292324e+00 -2.5741395923203583e+00 -1.7962501538828308e+00 0 0 0
47 1 1 -7.7526233160509633e-05 -2.3118233635462007e+00 -2.5737027747877304e+00 -5.9995001391519742e-01 0 0 0
58 1 1 -1.7151694043169956e-04 -3.0768601401948783e+00 -1.3754747195100854e+00 -6.6384657435275141e-01 0 0 0
114 30 3 -1.5874993710054755e-03 -1.8222335648180559e+00 -2.4958212355691747e+00 -5.3553022278936790e+00 33 31 -26
151 49 3 -1.6846646631036022e-03 -4.4247110479502103e+00 -4.9433962294867015e+00 -2.3707188978070950e+00 -10 -8 12
143 45 3 2.6300946488587440e-04 -3.2236193389394492e+00 -5.7244073152319492e+00 -1.6579624601219143e+00 2 -7 -1
248 100 3 2.5549355984909317e-04 -5.9493438643847252e-01 -3.3271282657893191e+00 -5.0575470098765178e+00 9 -11 25
144 45 3 -1.7828864168546732e-04 -2.3031028860502882e+00 -6.1815433453218223e+00 -1.1805882616689820e+00 2 -7 -1
115 30 3 -3.4420178441001148e-04 -1.6549075482303717e+00 -1.1470648437474520e+00 -6.0847885049689605e+00 33 31 -26
149 48 3 -5.6967467170185998e-05 -1.4107059989373436e+00 -1.8979485284384173e-01 -6.5711932119751033e+00 16 -1 -10
293 123 3 -3.7634026923605464e-04 -5.7647769540331995e+00 -4.9603851749681960e+00 -1.6735289551526040e+00 -14 13 34
38 1 1 9.1723164526529705e-05 -1.9962913776953320e-01 -3.0943766370688972e+00 -1.7540373436314340e+00 0 0 0
175 62 3 -4.2905824136085097e-04 -2.7148132991786205e+00 -2.9523687029650629e+00 6.0610036140512822e+00 -19 24 28
345 151 3 -2.6732000580637072e-04 -5.5148133298242852e-01 -4.1743800550625263e+00 6.1307207349125967e+00 2 1 2
357 157 4 2.1587976554814016e-02 -6.7568106964197030e+00 -1.5263107419411142e+00 1.5515726431096153e+00 -12 1 10
177 63 3 -1.9841097535695261e-02 -6.5065020206916495e+00 -6.1952155321988001e-01 9.7833240377906383e-01 -41 -11 -13
147 47 4 2.1223405876107757e-02 -7.6541840589264103e+00 -2.0103818154187275e-01 5.5653484653305361e+00 4 -1 -4
106 26 3 -2.1084629136496516e-02 -6.6119531038745150e+00 -7.2767687012965779e-02 5.2810998775277049e+00 17 24 0
48 1 1 -1.7567647340855155e-04 -1.7499564569776163e+00 -3.1054589502441083e+00 6.2964522738153739e-01 0 0 0
27 1 1 -4.7532088664438768e-04 -2.7286540037072369e+00 -1.1169783405313602e+00 1.7604331196948513e+00 0 0 0
346 151 3 -3.9060949252156529e-05 -1.5939454856200783e+00 -3.6720024700332097e+00 6.1839035251423091e+00 2 1 2
59 1 1 -2.9735780882143154e-05 -3.6424259068407866e-01 -3.5861938118739021e+00 6.6464543364772133e-01 0 0 0
28 1 1 -2.3982932279895119e-04 -1.9195363146245188e+00 -2.3289330805240867e+00 1.7723015862255966e+00 0 0 0
159 53 3 4.0317768859537417e-03 -5.6755017687011939e+00 -9.0258954742013520e-01 5.5365064692419494e+00 -27 -24 -13
57 1 1 -8.2945032912591990e-05 -3.2490198183772301e+00 -6.8264864580796203e-01 5.3687743828490675e-01 0 0 0
7 1 1 3.6333657428642280e-05 -4.6454228692976063e-01 -1.2157077041585072e+00 3.4161647705761724e+00 0 0 0
176 62 3 5.1515642347473023e-04 -3.7947898704904612e+00 -2.4487250461541072e+00 6.0605489545110318e+00 -19 24 28
