# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
1160000 -44214.5 295.465 299.85 300.009
1180000 -44217.9 295.447 299.804 299.997
1200000 -44221 295.438 299.773 299.993
1220000 -44224.2 295.432 299.755 299.989
1240000 -44227.3 295.419 299.765 299.971
1260000 -44230.2 295.426 299.769 299.978
1280000 -44233 295.412 299.741 299.967
1300000 -44235.8 295.427 299.764 299.98
1320000 -44238.5 295.419 299.751 299.974
1340000 -44241.2 295.405 299.769 299.953
1360000 -44243.8 295.416 299.75 299.97
1380000 -44246.3 295.394 299.688 299.955
1400000 -44248.7 295.39 299.731 299.942
1420000 -44251 295.38 299.711 299.934
1440000 -44253.4 295.375 299.686 299.933
1460000 -44255.7 295.38 299.688 299.938
1480000 -44257.9 295.372 299.683 299.93
1500000 -44260.1 295.378 299.687 299.937
1520000 -44262.2 295.367 299.664 299.927
1540000 -44264.1 295.366 299.642 299.931
1560000 -44266.3 295.347 299.644 299.907
1580000 -44268.6 295.363 299.635 299.928
1600000 -44270.9 295.358 299.655 299.918
1620000 -44273.1 295.361 299.679 299.918
1640000 -44275.3 295.352 299.71 299.9
1660000 -44277.5 295.375 299.738 299.922
1680000 -44279.7 295.379 299.72 299.932
1700000 -44281.8 295.388 299.753 299.936
1720000 -44283.9 295.38 299.738 299.929
1740000 -44286 295.385 299.744 299.933
1760000 -44288 295.382 299.744 299.93
1780000 -44289.9 295.38 299.762 299.924
1800000 -44291.8 295.379 299.77 299.921
1820000 -44293.6 295.378 299.772 299.919
1840000 -44295.4 295.375 299.79 299.912
1860000 -44297.1 295.379 299.793 299.916
1880000 -44298.9 295.376 299.788 299.914
1900000 -44300.6 295.378 299.776 299.918
1920000 -44302.3 295.382 299.789 299.921
1940000 -44303.9 295.385 299.787 299.925
1960000 -44305.6 295.393 299.796 299.932
1980000 -44307.2 295.394 299.803 299.933
2000000 -44308.8 295.389 299.811 299.924
2020000 -44310.4 295.394 299.833 299.926
2040000 -44312 295.393 299.849 299.921
2060000 -44313.5 295.393 299.824 299.928
2080000 -44315 295.394 299.813 299.931
2100000 -44316.4 295.403 299.826 299.938
2120000 -44317.8 295.402 299.806 299.942
2140000 -44319.2 295.402 299.822 299.938
2160000 -44320.6 295.395 299.804 299.933
2180000 -44321.9 295.395 299.809 299.933
2200000 -44323.2 295.401 299.795 299.942
2220000 -44324.4 295.405 299.811 299.945
2240000 -44325.7 295.398 299.799 299.938
2260000 -44326.8 295.405 299.801 299.947
2280000 -44328 295.414 299.805 299.957
2300000 -44329.2 295.4 299.799 299.941
2320000 -44330.3 295.399 299.798 299.939
2340000 -44331.4 295.399 299.801 299.939
2360000 -44332.5 295.403 299.798 299.945
2380000 -44333.6 295.41 299.821 299.948
2400000 -44334.6 295.411 299.828 299.948
2420000 -44335.7 295.412 299.842 299.947
2440000 -44336.8 295.415 299.845 299.949
2460000 -44337.8 295.423 299.841 299.96
2480000 -44338.9 295.435 299.861 299.971
2500000 -44340 295.43 299.866 299.963
2520000 -44341 295.429 299.855 299.965
2540000 -44342 295.426 299.856 299.961
2560000 -44343 295.422 299.862 299.955
2580000 -44344 295.417 299.846 299.951
2600000 -44344.9 295.421 299.862 299.954
2620000 -44345.9 295.428 299.875 299.96
2640000 -44346.8 295.426 299.877 299.957
2660000 -44347.7 295.432 299.872 299.965
2680000 -44348.6 295.426 299.873 299.957
2700000 -44349.5 295.428 299.877 299.959
2720000 -44350.4 295.431 299.893 299.959
2740000 -44351.2 295.424 299.878 299.954
2760000 -44352.1 295.422 299.883 299.95
2780000 -44352.9 295.421 299.876 299.95
2800000 -44353.8 295.417 299.884 299.944
2820000 -44354.7 295.419 299.873 299.949
2840000 -44355.5 295.417 299.867 299.948
2860000 -44356.3 295.417 299.853 299.951
2880000 -44357.1 295.424 299.848 299.96
2900000 -44357.9 295.43 299.861 299.965
2920000 -44358.7 295.436 299.864 299.971
2940000 -44359.5 295.442 299.886 299.975
2960000 -44360.3 295.441 299.88 299.975
2980000 -44361 295.442 299.884 299.975
3000000 -44361.8 295.446 299.886 299.98
3020000 -44362.5 295.444 299.892 299.976
3040000 -44363.2 295.44 299.891 299.971
3060000 -44363.9 295.433 299.901 299.96
3080000 -44364.6 295.429 299.894 299.956
3100000 -44365.3 295.429 299.906 299.954
3120000 -44365.9 295.437 299.898 299.965
3140000 -44366.6 295.44 299.911 299.967
3160000 -44367.2 295.438 299.904 299.966
3180000 -44367.9 295.443 299.888 299.975
3200000 -44368.5 295.443 299.889 299.975
3220000 -44369.1 295.441 299.893 299.972
3240000 -44369.7 295.439 299.903 299.967
3260000 -44370.3 295.437 299.899 299.966
3280000 -44370.9 295.438 299.906 299.965
3300000 -44371.5 295.436 299.901 299.964
3320000 -44372.1 295.432 299.901 299.959
3340000 -44372.7 295.433 299.908 299.958
3360000 -44373.3 295.436 299.908 299.963
3380000 -44373.9 295.431 299.917 299.955
3400000 -44374.4 295.434 299.939 299.954
3420000 -44375 295.436 299.931 299.958
3440000 -44375.6 295.442 299.946 299.962
3460000 -44376.1 295.44 299.957 299.958
3480000 -44376.7 295.445 299.961 299.962
3500000 -44377.2 295.44 299.959 299.957
3520000 -44377.8 295.442 299.965 299.958
3540000 -44378.3 295.446 299.967 299.962
3560000 -44378.9 295.45 299.978 299.965
3580000 -44379.4 295.454 299.975 299.971
3600000 -44380 295.462 299.989 299.978
3620000 -44380.5 295.463 299.991 299.978
3640000 -44381 295.462 299.994 299.977
3660000 -44381.5 295.459 299.997 299.973
3680000 -44382 295.455 299.991 299.969
3700000 -44382.6 295.45 299.98 299.966
3720000 -44383.1 295.456 299.98 299.972
3740000 -44383.6 295.454 300 299.966
3760000 -44384.1 295.456 300.007 299.967
3780000 -44384.6 295.457 300.016 299.966
3800000 -44385.1 295.458 300.015 299.968
3820000 -44385.6 295.467 300.013 299.98
3840000 -44386.1 295.471 300.011 299.985
3860000 -44386.6 295.471 300.022 299.982
3880000 -44387 295.469 300.006 299.983
3900000 -44387.5 295.469 300.006 299.983
3920000 -44388 295.468 300.01 299.981
3940000 -44388.4 295.474 300.021 299.986
3960000 -44389.1 295.479 300.021 299.993
3980000 -44390.1 295.481 300.033 299.992
4000000 -44391 295.477 300.029 299.988
4020000 -44392 295.475 300.042 299.983
4040000 -44392.9 295.47 300.039 299.978
4060000 -44393.8 295.47 300.046 299.976
4080000 -44394.8 295.469 300.039 299.977
4100000 -44395.7 295.466 300.028 299.975
4120000 -44396.5 295.466 300.014 299.978
4140000 -44397.4 295.468 300.019 299.979
4160000 -44398.3 295.471 300.02 299.983
4180000 -44399.2 295.467 300.017 299.979
4200000 -44400.1 295.462 300.008 299.974
4220000 -44400.9 295.462 300.007 299.975
4240000 -44401.7 295.462 299.99 299.977
4260000 -44402.5 295.469 299.998 299.985
4280000 -44403.4 295.474 300.01 299.989
4300000 -44404.2 295.473 300.012 299.987
4320000 -44405 295.466 299.994 299.981
4340000 -44405.8 295.465 299.984 299.983
4360000 -44406.6 295.466 299.986 299.984
4380000 -44407.4 295.464 299.983 299.982
4400000 -44408.2 295.474 299.998 299.991
4420000 -44409 295.481 300.011 299.997
4440000 -44409.8 295.483 300.012 299.999
4460000 -44410.6 295.477 300.006 299.993
4480000 -44411.4 295.481 299.998 299.999
4500000 -44412.2 295.483 300.007 299.999
4520000 -44412.9 295.48 300.001 299.997
4540000 -44413.7 295.48 299.993 299.999
4560000 -44414.5 295.479 299.989 299.999
4580000 -44415.2 295.474 299.978 299.994
4600000 -44416 295.474 299.979 299.995
4620000 -44416.7 295.469 299.964 299.992
4640000 -44417.4 295.47 299.964 299.992
4660000 -44418.2 295.473 299.959 299.997
4680000 -44418.9 295.473 299.951 299.999
4700000 -44419.6 295.475 299.956 300.001
4720000 -44420.3 295.473 299.96 299.997
4740000 -44421 295.469 299.946 299.995
4760000 -44421.6 295.467 299.942 299.994
4780000 -44422.3 295.465 299.948 299.99
4800000 -44422.9 295.464 299.941 299.99
4820000 -44423.6 295.464 299.945 299.989
4840000 -44424.2 295.467 299.952 299.991
4860000 -44424.9 295.469 299.938 299.996
4880000 -44425.5 295.472 299.953 299.997
4900000 -44426.1 295.468 299.936 299.996
4920000 -44426.8 295.46 299.926 299.988
4940000 -44427.4 295.459 299.932 299.986
4960000 -44428 295.458 299.938 299.984
4980000 -44428.6 295.456 299.939 299.981
5000000 -44429.3 295.454 299.943 299.978
5020000 -44429.9 295.456 299.943 299.98
5040000 -44430.5 295.455 299.933 299.981
5060000 -44431.1 295.451 299.93 299.977
5080000 -44431.7 295.451 299.944 299.973
5100000 -44432.3 295.456 299.951 299.978
5120000 -44432.8 295.452 299.946 299.974
5140000 -44433.4 295.453 299.934 299.978
5160000 -44434 295.453 299.936 299.978
5180000 -44434.5 295.453 299.935 299.978
5200000 -44435.1 295.454 299.941 299.977
5220000 -44435.6 295.459 299.948 299.983
5240000 -44436.2 295.459 299.963 299.979
5260000 -44436.7 295.462 299.973 299.981
5280000 -44437.3 295.46 299.969 299.979
5300000 -44437.8 295.459 299.969 299.979
5320000 -44438.3 295.459 299.965 299.979
5340000 -44438.9 295.457 299.96 299.978
5360000 -44439.4 295.455 299.95 299.977
5380000 -44440 295.455 299.94 299.979
5400000 -44440.5 295.455 299.932 299.981
5420000 -44441 295.453 299.93 299.979
5440000 -44441.5 295.454 299.929 299.981
5460000 -44442 295.451 299.931 299.976
5480000 -44442.5 295.454 299.94 299.978
5500000 -44443 295.454 299.946 299.977
5520000 -44443.5 295.455 299.94 299.979
5540000 -44444 295.456 299.934 299.982
5560000 -44444.5 295.457 299.948 299.981
5580000 -44445 295.455 299.945 299.978
5600000 -44445.5 295.456 299.939 299.981
5620000 -44446 295.454 299.943 299.978
5640000 -44446.4 295.456 299.945 299.98
5660000 -44446.9 295.457 299.943 299.981
5680000 -44447.4 295.458 299.939 299.984
5700000 -44447.9 295.455 299.94 299.98
5720000 -44448.4 295.457 299.939 299.982
5740000 -44448.8 295.453 299.937 299.978
5760000 -44449.3 295.448 299.927 299.974
5780000 -44449.8 295.447 299.928 299.971
5800000 -44450.2 295.45 299.934 299.975
5820000 -44450.7 295.451 299.934 299.976
5840000 -44451.2 295.454 299.929 299.98
5860000 -44451.6 295.459 299.927 299.987
5880000 -44452.1 295.459 299.937 299.985
5900000 -44452.5 295.457 299.931 299.984
5920000 -44453 295.461 299.937 299.987
5940000 -44453.4 295.457 299.937 299.982
5960000 -44453.9 295.455 299.932 299.981
5980000 -44454.4 295.458 299.935 299.984
6000000 -44454.8 295.458 299.937 299.984
6020000 -44455.3 295.459 299.939 299.984
6040000 -44455.7 295.458 299.944 299.982
6060000 -44456.1 295.457 299.947 299.98
6080000 -44456.6 295.455 299.947 299.978
6100000 -44457 295.456 299.95 299.978
6120000 -44457.4 295.459 299.954 299.981
6140000 -44457.9 295.459 299.949 299.982
6160000 -44458.3 295.462 299.956 299.985
6180000 -44458.8 295.461 299.96 299.983
6200000 -44459.2 295.459 299.966 299.978
6220000 -44459.6 295.462 299.969 299.981
6240000 -44460 295.462 299.971 299.981
6260000 -44460.4 295.462 299.969 299.982
6280000 -44460.8 295.463 299.975 299.982
6300000 -44461.3 295.462 299.985 299.979
6320000 -44461.7 295.465 299.988 299.981
6340000 -44462.1 295.465 299.99 299.982
6360000 -44462.6 295.464 299.99 299.98
6380000 -44463 295.466 299.993 299.982
6400000 -44463.4 295.464 299.991 299.98
6420000 -44463.8 295.459 299.99 299.975
6440000 -44464.3 295.458 299.991 299.973
6460000 -44464.7 295.458 299.978 299.976
6480000 -44465.1 295.458 299.983 299.974
6500000 -44465.5 295.459 299.988 299.975
6520000 -44465.9 295.46 299.996 299.974
6540000 -44466.3 295.458 299.993 299.972
6560000 -44466.7 295.459 299.999 299.972
6580000 -44467.1 295.459 300.001 299.972
6600000 -44467.5 295.458 300.003 299.971
6620000 -44467.9 295.458 300.007 299.969
6640000 -44468.3 295.455 300.008 299.965
6660000 -44468.7 295.455 300.005 299.966
6680000 -44469 295.455 300.008 299.966
6700000 -44469.4 295.455 299.998 299.968
6720000 -44469.8 295.459 300.004 299.972
6740000 -44470.2 295.456 300.003 299.967
6760000 -44470.5 295.456 300.003 299.968
6780000 -44470.9 295.455 300.005 299.966
6800000 -44471.2 295.457 300.005 299.968
6820000 -44471.5 295.452 299.998 299.964
6840000 -44471.9 295.454 299.995 299.967
6860000 -44472.2 295.455 299.988 299.97
6880000 -44472.6 295.456 299.985 299.972
6900000 -44472.9 295.458 299.992 299.972
6920000 -44473.2 295.461 299.998 299.974
6940000 -44473.6 295.46 299.996 299.975
6960000 -44473.9 295.459 299.991 299.974
6980000 -44474.3 295.461 299.996 299.975
7000000 -44474.6 295.463 300 299.977
7020000 -44474.9 295.462 300.001 299.976
7040000 -44475.3 295.459 299.997 299.973
7060000 -44475.6 295.458 299.996 299.971
7080000 -44475.9 295.457 299.999 299.969
7100000 -44476.2 295.457 300.007 299.968
7120000 -44476.6 295.456 300.008 299.966
7140000 -44476.9 295.455 299.999 299.968
7160000 -44477.3 295.454 299.988 299.968
7180000 -44477.6 295.455 299.994 299.968
7200000 -44477.9 295.453 299.991 299.967
7220000 -44478.3 295.45 299.988 299.963
7240000 -44478.6 295.45 299.983 299.964
7260000 -44478.9 295.446 299.973 299.962
7280000 -44479.3 295.451 299.975 299.967
7300000 -44479.6 295.452 299.971 299.969
7320000 -44479.9 295.45 299.964 299.968
7340000 -44480.3 295.449 299.957 299.968
7360000 -44480.7 295.45 299.958 299.969
7380000 -44481.3 295.45 299.955 299.97
7400000 -44481.9 295.45 299.959 299.97
7420000 -44482.4 295.451 299.953 299.972
7440000 -44483 295.45 299.954 299.971
7460000 -44483.6 295.451 299.955 299.971
7480000 -44484.1 295.451 299.949 299.973
7500000 -44484.7 295.453 299.951 299.974
7520000 -44485.3 295.452 299.948 299.974
7540000 -44485.8 295.453 299.941 299.976
7560000 -44486.4 295.451 299.943 299.974
7580000 -44486.9 295.451 299.947 299.973
7600000 -44487.5 295.452 299.949 299.974
7620000 -44488 295.453 299.956 299.973
7640000 -44488.5 295.451 299.957 299.971
7660000 -44489.1 295.452 299.958 299.972
7680000 -44489.6 295.451 299.952 299.972
7700000 -44490.1 295.451 299.954 299.972
7720000 -44490.6 295.45 299.954 299.971
7740000 -44491.1 295.455 299.962 299.974
7760000 -44491.6 295.457 299.967 299.976
7780000 -44492.2 295.458 299.971 299.977
7800000 -44492.7 295.458 299.968 299.978
7820000 -44493.2 295.46 299.968 299.979
7840000 -44493.7 295.46 299.972 299.979
7860000 -44494.2 295.461 299.974 299.98
7880000 -44494.7 295.462 299.978 299.98
7900000 -44495.3 295.464 299.982 299.982
7920000 -44495.8 295.462 299.982 299.979
7940000 -44496.3 295.463 299.983 299.98
7960000 -44496.8 295.459 299.972 299.978
7980000 -44497.3 295.457 299.97 299.976
8000000 -44497.8 295.458 299.965 299.978
8020000 -44498.2 295.458 299.969 299.977
8040000 -44498.7 295.457 299.964 299.977
8060000 -44499.2 295.456 299.963 299.976
8080000 -44499.7 295.458 299.959 299.979
8100000 -44500.2 295.458 299.954 299.98
8120000 -44500.6 295.461 299.954 299.984
8140000 -44501.1 295.46 299.955 299.983
8160000 -44501.6 295.462 299.958 299.985
8180000 -44502 295.46 299.956 299.982
8200000 -44502.5 295.461 299.955 299.984
8220000 -44502.9 295.457 299.954 299.979
8240000 -44503.4 295.457 299.952 299.979
8260000 -44503.8 295.457 299.953 299.979
8280000 -44504.3 295.459 299.951 299.981
8300000 -44504.8 295.459 299.945 299.983
8320000 -44505.2 295.46 299.939 299.986
8340000 -44505.7 295.46 299.942 299.985
8360000 -44506.2 295.461 299.942 299.986
8380000 -44506.6 295.461 299.944 299.985
8400000 -44507.2 295.459 299.947 299.983
8420000 -44507.8 295.461 299.946 299.985
8440000 -44508.5 295.459 299.945 299.983
8460000 -44509.3 295.459 299.941 299.984
8480000 -44510.1 295.458 299.937 299.983
8500000 -44510.9 295.458 299.93 299.985
8520000 -44511.7 295.459 299.937 299.984
8540000 -44512.5 295.459 299.931 299.986
8560000 -44513.3 295.461 299.941 299.987
8580000 -44514.1 295.461 299.943 299.986
8600000 -44514.9 295.458 299.939 299.983
8620000 -44515.6 295.458 299.944 299.982
8640000 -44516.4 295.458 299.946 299.982
8660000 -44517.2 295.457 299.945 299.98
8680000 -44518 295.458 299.945 299.982
8700000 -44518.8 295.459 299.946 299.983
8720000 -44519.5 295.461 299.947 299.986
8740000 -44520.3 295.463 299.952 299.986
8760000 -44521 295.462 299.947 299.987
8780000 -44521.8 295.464 299.947 299.989
8800000 -44522.5 295.461 299.953 299.985
8820000 -44523.3 295.46 299.952 299.983
8840000 -44524 295.46 299.949 299.984
8860000 -44524.8 295.46 299.946 299.984
8880000 -44525.5 295.461 299.946 299.985
8900000 -44526.2 295.461 299.948 299.985
8920000 -44527 295.46 299.95 299.983
8940000 -44527.7 295.46 299.951 299.983
8960000 -44528.4 295.459 299.948 299.983
8980000 -44529.2 295.462 299.952 299.985
9000000 -44529.9 295.46 299.943 299.985
9020000 -44530.6 295.46 299.946 299.984
9040000 -44531.4 295.46 299.95 299.983
9060000 -44532.1 295.459 299.949 299.982
9080000 -44532.8 295.46 299.951 299.983
9100000 -44533.5 295.46 299.959 299.982
9120000 -44534.3 295.461 299.962 299.982
9140000 -44535 295.461 299.966 299.981
9160000 -44535.7 295.463 299.962 299.985
9180000 -44536.4 295.463 299.961 299.985
9200000 -44537.1 295.466 299.962 299.988
9220000 -44537.9 295.469 299.967 299.991
9240000 -44538.6 295.469 299.967 299.99
9260000 -44539.3 295.47 299.966 299.993
9280000 -44540 295.471 299.966 299.993
9300000 -44540.7 295.472 299.969 299.994
9320000 -44541.4 295.472 299.965 299.995
9340000 -44542.1 295.472 299.958 299.997
9360000 -44542.8 295.471 299.953 299.996
9380000 -44543.4 295.47 299.959 299.994
9400000 -44544.1 295.469 299.96 299.992
9420000 -44544.9 295.47 299.958 299.993
9440000 -44545.7 295.469 299.958 299.992
9460000 -44546.6 295.47 299.958 299.994
9480000 -44547.5 295.47 299.958 299.994
9500000 -44548.4 295.471 299.959 299.995
9520000 -44549.2 295.472 299.965 299.995
9540000 -44550.1 295.471 299.966 299.993
9560000 -44551 295.473 299.97 299.995
9580000 -44551.8 295.473 299.971 299.995
9600000 -44552.7 295.471 299.97 299.993
9620000 -44553.5 295.471 299.969 299.993
9640000 -44554.3 295.471 299.972 299.993
9660000 -44555.2 295.47 299.977 299.99
9680000 -44556 295.468 299.975 299.988
9700000 -44556.8 295.468 299.975 299.988
9720000 -44557.6 295.468 299.977 299.988
9740000 -44558.5 295.469 299.972 299.99
9760000 -44559.3 295.468 299.976 299.988
9780000 -44560.1 295.47 299.977 299.99
9800000 -44560.9 295.469 299.981 299.988
9820000 -44561.7 295.467 299.982 299.986
9840000 -44562.5 295.465 299.977 299.984
9860000 -44563.3 295.462 299.974 299.981
9880000 -44564.1 295.465 299.974 299.984
9900000 -44564.9 295.467 299.97 299.987
9920000 -44565.7 295.467 299.969 299.989
9940000 -44566.4 295.466 299.964 299.988
9960000 -44567.2 295.465 299.97 299.986
9980000 -44568 295.466 299.971 299.987
10000000 -44568.8 295.467 299.976 299.987
10020000 -44572.4 295.466 299.972 299.986
10040000 -44576.8 295.466 299.972 299.986
10060000 -44581.1 295.466 299.976 299.985
10080000 -44585.5 295.467 299.975 299.986
10100000 -44589.8 295.465 299.978 299.983
