# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
1160000 -49931.8 296.093 299.973 300.129
1180000 -49932.3 296.08 300.026 300.104
1200000 -49932.8 296.074 300.065 300.09
1220000 -49933.3 296.062 300.077 300.073
1240000 -49934.8 296.075 300.087 300.087
1260000 -49936.1 296.056 300.075 300.066
1280000 -49937.6 296.052 300.09 300.058
1300000 -49939.3 296.047 300.102 300.051
1320000 -49941.1 296.046 300.076 300.055
1340000 -49942.9 296.033 300.08 300.039
1360000 -49944.7 296.038 300.069 300.046
1380000 -49946.4 296.023 300.097 300.024
1400000 -49948 296.028 300.119 300.025
1420000 -49949.7 296.026 300.107 300.025
1440000 -49951.4 296.029 300.107 300.028
1460000 -49953 296.018 300.096 300.017
1480000 -49954.6 296.028 300.111 300.026
1500000 -49956.2 296.015 300.092 300.015
1520000 -49957.7 295.994 300.082 299.991
1540000 -49959.3 295.994 300.065 299.994
1560000 -49960.8 295.987 300.038 299.99
1580000 -49962.3 295.969 300.009 299.974
1600000 -49963.7 295.953 300.02 299.953
1620000 -49965.5 295.973 300.052 299.971
1640000 -49967.9 295.969 300.03 299.971
1660000 -49970.2 295.963 299.995 299.97
1680000 -49972.5 295.964 300.031 299.965
1700000 -49974.7 295.951 300.031 299.949
1720000 -49976.9 295.953 300.064 299.945
1740000 -49979 295.956 300.079 299.947
1760000 -49981.1 295.958 300.071 299.951
1780000 -49983.1 295.955 300.071 299.946
1800000 -49985.1 295.957 300.064 299.95
1820000 -49987 295.952 300.063 299.944
1840000 -49988.9 295.949 300.065 299.941
1860000 -49990.8 295.948 300.043 299.943
1880000 -49992.6 295.95 300.017 299.95
1900000 -49994.4 295.953 300.022 299.952
1920000 -49996.1 295.957 300.024 299.958
1940000 -49997.9 295.963 300.013 299.967
1960000 -49999.6 295.967 300.015 299.971
1980000 -50001.4 295.968 300.015 299.972
2000000 -50003 295.961 300.004 299.965
2020000 -50004.5 295.958 299.983 299.966
2040000 -50006.1 295.962 299.999 299.967
2060000 -50008.3 295.954 299.99 299.96
2080000 -50010.6 295.947 299.986 299.952
2100000 -50012.8 295.947 299.972 299.955
2120000 -50014.9 295.948 299.962 299.957
2140000 -50017.1 295.939 299.949 299.949
2160000 -50019.2 295.934 299.963 299.941
2180000 -50021.2 295.924 299.953 299.93
2200000 -50023.2 295.927 299.959 299.933
2220000 -50025.2 295.936 299.977 299.941
2240000 -50027.2 295.939 299.969 299.945
2260000 -50029.1 295.942 299.951 299.952
2280000 -50031.1 295.939 299.947 299.949
2300000 -50033 295.941 299.978 299.946
2320000 -50035.3 295.94 299.962 299.948
2340000 -50037.9 295.944 299.986 299.948
2360000 -50040.5 295.944 299.979 299.95
2380000 -50043 295.948 299.972 299.956
2400000 -50045.5 295.957 299.968 299.967
2420000 -50048 295.956 299.966 299.966
2440000 -50050.4 295.951 299.968 299.96
2460000 -50052.8 295.96 299.98 299.968
2480000 -50055.1 295.957 299.973 299.966
2500000 -50057.4 295.952 299.958 299.963
2520000 -50059.7 295.961 299.979 299.969
2540000 -50061.9 295.966 299.971 299.977
2560000 -50064.1 295.966 299.98 299.976
2580000 -50066.3 295.961 299.986 299.969
2600000 -50068.5 295.949 299.988 299.954
2620000 -50070.6 295.948 299.984 299.953
2640000 -50072.7 295.954 299.971 299.963
2660000 -50074.8 295.941 299.958 299.95
2680000 -50076.8 295.941 299.951 299.952
2700000 -50078.8 295.937 299.964 299.944
2720000 -50080.8 295.935 299.958 299.942
2740000 -50082.8 295.938 299.954 299.947
2760000 -50084.7 295.946 299.968 299.954
2780000 -50086.6 295.947 299.981 299.953
2800000 -50088.5 295.951 300.003 299.953
2820000 -50090.4 295.948 299.997 299.952
2840000 -50092.2 295.939 299.997 299.94
2860000 -50094.1 295.941 300.001 299.942
2880000 -50095.9 295.945 300.013 299.945
2900000 -50097.7 295.952 300.028 299.951
2920000 -50099.4 295.963 300.036 299.962
2940000 -50101.2 295.963 300.04 299.961
2960000 -50102.9 295.963 300.042 299.962
2980000 -50104.6 295.969 300.041 299.968
3000000 -50106.3 295.975 300.049 299.974
3020000 -50108 295.974 300.048 299.973
3040000 -50109.6 295.976 300.041 299.977
3060000 -50111.2 295.967 300.029 299.969
3080000 -50112.8 295.967 300.034 299.967
3100000 -50114.4 295.966 300.023 299.968
3120000 -50115.9 295.968 300.031 299.969
3140000 -50117.4 295.965 300.039 299.964
3160000 -50118.9 295.968 300.05 299.966
3180000 -50120.3 295.97 300.064 299.966
3200000 -50121.8 295.979 300.088 299.972
3220000 -50123.2 295.979 300.095 299.971
3240000 -50124.6 295.982 300.101 299.974
3260000 -50126 295.98 300.103 299.971
3280000 -50127.4 295.98 300.101 299.971
3300000 -50128.8 295.979 300.104 299.97
3320000 -50130.1 295.977 300.111 299.966
3340000 -50131.5 295.975 300.111 299.963
3360000 -50132.8 295.975 300.118 299.962
3380000 -50134.1 295.978 300.12 299.966
3400000 -50135.4 295.981 300.105 299.971
3420000 -50136.7 295.977 300.101 299.968
3440000 -50138 295.981 300.098 299.972
3460000 -50139.3 295.981 300.076 299.977
3480000 -50140.5 295.987 300.08 299.984
3500000 -50141.8 295.986 300.08 299.982
3520000 -50143.1 295.982 300.081 299.977
3540000 -50144.3 295.981 300.069 299.978
3560000 -50145.5 295.984 300.087 299.978
3580000 -50146.7 295.987 300.094 299.981
3600000 -50147.8 295.99 300.086 299.986
3620000 -50149 295.988 300.068 299.987
3640000 -50150.2 295.989 300.065 299.988
3660000 -50151.3 295.987 300.082 299.983
3680000 -50152.4 295.988 300.076 299.985
3700000 -50153.5 295.986 300.062 299.985
3720000 -50154.6 295.979 300.034 299.982
3740000 -50155.7 295.975 300.031 299.978
3760000 -50156.7 295.979 300.034 299.982
3780000 -50157.8 295.98 300.031 299.983
3800000 -50158.8 295.982 300.022 299.988
3820000 -50159.8 295.981 300.004 299.989
3840000 -50160.9 295.978 299.996 299.987
3860000 -50162 295.981 300.015 299.987
3880000 -50163.4 295.983 300.01 299.99
3900000 -50164.7 295.985 300.018 299.992
3920000 -50166.1 295.981 300.005 299.989
3940000 -50167.4 295.98 300.001 299.989
3960000 -50168.8 295.98 300 299.989
3980000 -50170.1 295.981 300 299.99
4000000 -50171.4 295.979 299.993 299.989
4020000 -50172.7 295.982 300 299.991
4040000 -50174 295.983 299.998 299.993
4060000 -50175.3 295.981 299.99 299.992
4080000 -50176.6 295.975 299.997 299.984
4100000 -50177.9 295.969 299.993 299.977
4120000 -50179.2 295.967 299.985 299.976
4140000 -50180.5 295.963 299.99 299.97
4160000 -50181.9 295.965 299.994 299.972
4180000 -50183.4 295.963 299.989 299.971
4200000 -50184.9 295.961 299.979 299.97
4220000 -50186.5 295.965 299.991 299.972
4240000 -50188 295.965 299.993 299.972
4260000 -50189.5 295.966 299.989 299.974
4280000 -50191 295.97 299.984 299.979
4300000 -50192.4 295.968 299.984 299.978
4320000 -50193.9 295.97 299.993 299.979
4340000 -50195.4 295.97 300.001 299.977
4360000 -50196.8 295.963 300 299.969
4380000 -50198.2 295.96 299.994 299.966
4400000 -50199.7 295.964 299.992 299.971
4420000 -50201.1 295.96 299.998 299.966
4440000 -50202.5 295.958 300.004 299.962
4460000 -50203.9 295.962 300.001 299.968
4480000 -50205.3 295.958 300.003 299.962
4500000 -50206.7 295.96 299.999 299.965
4520000 -50208.1 295.962 300.005 299.966
4540000 -50209.5 295.958 300.001 299.962
4560000 -50211.3 295.962 299.999 299.968
4580000 -50213.1 295.962 300.001 299.967
4600000 -50214.9 295.964 299.997 299.97
4620000 -50216.7 295.965 299.995 299.972
4640000 -50218.5 295.963 299.988 299.97
4660000 -50220.4 295.964 299.989 299.972
4680000 -50222.4 295.963 299.984 299.972
4700000 -50224.4 295.969 299.982 299.978
4720000 -50226.3 295.965 299.979 299.975
4740000 -50228.3 295.966 299.964 299.978
4760000 -50230.2 295.964 299.958 299.977
4780000 -50232.1 295.964 299.953 299.978
4800000 -50234 295.964 299.946 299.98
4820000 -50235.9 295.968 299.942 299.985
4840000 -50237.7 295.97 299.939 299.988
4860000 -50239.6 295.966 299.939 299.983
4880000 -50241.4 295.969 299.939 299.986
4900000 -50243.3 295.969 299.94 299.986
4920000 -50245 295.97 299.953 299.985
4940000 -50246.9 295.971 299.945 299.987
4960000 -50248.8 295.975 299.954 299.991
4980000 -50250.9 295.969 299.952 299.984
5000000 -50253.1 295.974 299.967 299.987
5020000 -50255.2 295.975 299.975 299.987
5040000 -50257.4 295.974 299.973 299.987
5060000 -50259.5 295.976 299.972 299.989
5080000 -50261.6 295.972 299.97 299.985
5100000 -50263.6 295.973 299.967 299.986
5120000 -50265.7 295.97 299.953 299.985
5140000 -50267.7 295.969 299.966 299.982
5160000 -50269.8 295.969 299.956 299.983
5180000 -50271.8 295.964 299.956 299.978
5200000 -50273.8 295.966 299.952 299.981
5220000 -50275.8 295.965 299.95 299.979
5240000 -50277.7 295.968 299.942 299.985
5260000 -50279.7 295.966 299.942 299.982
5280000 -50281.7 295.968 299.941 299.984
5300000 -50283.6 295.972 299.953 299.987
5320000 -50285.5 295.973 299.948 299.99
5340000 -50287.4 295.974 299.958 299.989
5360000 -50289.4 295.97 299.956 299.984
5380000 -50291.2 295.967 299.951 299.982
5400000 -50293.1 295.965 299.945 299.981
5420000 -50295 295.965 299.931 299.983
5440000 -50296.8 295.962 299.924 299.981
5460000 -50298.6 295.96 299.923 299.979
5480000 -50300.5 295.958 299.921 299.977
5500000 -50302.3 295.963 299.924 299.981
5520000 -50304.1 295.966 299.934 299.983
5540000 -50305.9 295.965 299.936 299.982
5560000 -50307.7 295.962 299.934 299.979
5580000 -50309.5 295.962 299.922 299.981
5600000 -50311.3 295.958 299.925 299.976
5620000 -50313 295.96 299.927 299.977
5640000 -50314.8 295.958 299.933 299.975
5660000 -50316.5 295.956 299.93 299.973
5680000 -50318.3 295.956 299.929 299.973
5700000 -50320 295.957 299.934 299.973
5720000 -50321.6 295.962 299.944 299.977
5740000 -50323.3 295.963 299.939 299.98
5760000 -50325 295.964 299.936 299.981
5780000 -50326.7 295.963 299.927 299.982
5800000 -50328.4 295.963 299.919 299.983
5820000 -50330.3 295.968 299.934 299.986
5840000 -50332.2 295.969 299.941 299.987
5860000 -50334.1 295.97 299.939 299.988
5880000 -50336 295.97 299.931 299.989
5900000 -50337.9 295.969 299.93 299.988
5920000 -50339.7 295.973 299.935 299.992
5940000 -50341.5 295.976 299.937 299.995
5960000 -50343.4 295.977 299.937 299.996
5980000 -50345.4 295.975 299.923 299.997
6000000 -50347.4 295.974 299.921 299.996
6020000 -50349.4 295.976 299.927 299.997
6040000 -50351.5 295.98 299.927 300.001
6060000 -50353.6 295.98 299.928 300.002
6080000 -50355.7 295.981 299.931 300.002
6100000 -50357.9 295.981 299.933 300.002
6120000 -50360 295.982 299.939 300.002
6140000 -50362 295.986 299.944 300.006
6160000 -50364.1 295.985 299.942 300.006
6180000 -50366.2 295.986 299.948 300.006
6200000 -50368.2 295.982 299.947 300.001
6220000 -50370.3 295.983 299.948 300.001
6240000 -50372.5 295.988 299.951 300.007
6260000 -50374.8 295.991 299.955 300.01
6280000 -50377.2 295.992 299.968 300.009
6300000 -50379.5 295.99 299.965 300.007
6320000 -50381.8 295.993 299.965 300.011
6340000 -50384.2 295.989 299.96 300.007
6360000 -50386.5 295.993 299.967 300.01
6380000 -50388.7 295.992 299.972 300.008
6400000 -50391 295.99 299.97 300.006
6420000 -50393.3 295.99 299.974 300.005
6440000 -50395.6 295.988 299.968 300.004
6460000 -50397.8 295.989 299.973 300.004
6480000 -50400.1 295.988 299.979 300.002
6500000 -50402.3 295.99 299.985 300.003
6520000 -50404.5 295.985 299.981 299.998
6540000 -50406.8 295.987 299.984 300
6560000 -50409 295.989 299.982 300.003
6580000 -50411.2 295.988 299.984 300.001
6600000 -50413.3 295.99 299.989 300.003
6620000 -50415.5 295.989 299.991 300.002
6640000 -50417.7 295.988 299.991 300
6660000 -50419.8 295.988 299.986 300
6680000 -50421.9 295.99 299.993 300.002
6700000 -50424.1 295.991 299.984 300.004
6720000 -50426.2 295.989 299.979 300.003
6740000 -50428.3 295.993 299.983 300.007
6760000 -50430.4 295.994 299.986 300.008
6780000 -50432.5 295.996 299.985 300.011
6800000 -50434.5 295.998 300.002 300.01
6820000 -50436.6 295.997 299.999 300.009
6840000 -50438.6 295.994 300.002 300.006
6860000 -50440.6 295.995 300.002 300.006
6880000 -50442.7 295.997 300.001 300.009
6900000 -50444.7 295.999 300.007 300.01
6920000 -50446.6 296.001 300.003 300.013
6940000 -50448.6 296.002 299.994 300.016
6960000 -50450.6 296.002 300.001 300.015
6980000 -50452.6 296.001 300.006 300.013
7000000 -50454.5 296 300.004 300.012
7020000 -50456.5 296.001 300.003 300.014
7040000 -50458.4 296.005 300.007 300.017
7060000 -50460.3 296.006 300.014 300.017
7080000 -50462.2 296.008 300.013 300.02
7100000 -50464.1 296.009 300.017 300.021
7120000 -50466 296.011 300.017 300.023
7140000 -50467.9 296.011 300.018 300.023
7160000 -50469.8 296.012 300.018 300.024
7180000 -50471.7 296.012 300.017 300.024
7200000 -50473.5 296.014 300.018 300.026
7220000 -50475.4 296.013 300.018 300.025
7240000 -50477.2 296.011 300.019 300.022
7260000 -50479.1 296.012 300.027 300.022
7280000 -50480.9 296.013 300.031 300.023
7300000 -50482.7 296.015 300.03 300.025
7320000 -50484.5 296.013 300.029 300.023
7340000 -50486.3 296.013 300.035 300.022
7360000 -50488.1 296.012 300.026 300.023
7380000 -50489.8 296.009 300.027 300.019
7400000 -50491.6 296.011 300.032 300.02
7420000 -50493.3 296.01 300.032 300.019
7440000 -50495 296.01 300.038 300.018
7460000 -50496.7 296.009 300.037 300.017
7480000 -50498.4 296.01 300.046 300.016
7500000 -50500.1 296.011 300.045 300.018
7520000 -50501.8 296.013 300.043 300.021
7540000 -50503.5 296.018 300.047 300.026
7560000 -50505.1 296.02 300.053 300.028
7580000 -50506.8 296.022 300.051 300.029
7600000 -50508.4 296.023 300.049 300.031
7620000 -50510.1 296.023 300.053 300.031
7640000 -50511.7 296.021 300.055 300.028
7660000 -50513.3 296.017 300.049 300.025
7680000 -50514.9 296.017 300.048 300.025
7700000 -50516.5 296.015 300.049 300.023
7720000 -50518.1 296.015 300.051 300.022
7740000 -50519.7 296.014 300.048 300.021
7760000 -50521.2 296.014 300.051 300.02
7780000 -50522.9 296.013 300.052 300.019
7800000 -50524.7 296.012 300.051 300.018
7820000 -50526.5 296.009 300.051 300.015
7840000 -50528.6 296.006 300.055 300.011
7860000 -50530.6 296.005 300.056 300.009
7880000 -50532.5 296.005 300.055 300.009
7900000 -50534.5 296.004 300.05 300.009
7920000 -50536.5 296.001 300.047 300.006
7940000 -50538.5 296.002 300.058 300.006
7960000 -50540.4 296 300.055 300.003
7980000 -50542.4 296 300.054 300.004
8000000 -50544.4 296 300.054 300.003
8020000 -50546.3 296 300.054 300.003
8040000 -50548.3 296.002 300.062 300.004
8060000 -50550.2 296.002 300.065 300.004
8080000 -50552.1 296.003 300.066 300.005
8100000 -50554.2 296.004 300.068 300.006
8120000 -50556.3 296.005 300.068 300.007
8140000 -50558.4 296.003 300.073 300.004
8160000 -50560.4 296.004 300.071 300.005
8180000 -50562.5 296.003 300.069 300.004
8200000 -50564.5 296.005 300.072 300.006
8220000 -50566.6 296.005 300.072 300.006
8240000 -50568.6 296.005 300.073 300.006
8260000 -50570.6 296.005 300.067 300.007
8280000 -50572.7 296.006 300.062 300.009
8300000 -50574.7 296.008 300.066 300.011
8320000 -50576.6 296.01 300.069 300.013
8340000 -50578.6 296.009 300.063 300.012
8360000 -50580.6 296.01 300.062 300.013
8380000 -50582.5 296.012 300.059 300.017
8400000 -50584.5 296.014 300.062 300.018
8420000 -50586.6 296.015 300.063 300.02
8440000 -50588.8 296.016 300.057 300.022
8460000 -50590.8 296.016 300.061 300.021
8480000 -50592.9 296.017 300.06 300.022
8500000 -50595 296.017 300.063 300.021
8520000 -50597.1 296.016 300.066 300.02
8540000 -50599.1 296.015 300.062 300.02
8560000 -50601.2 296.012 300.063 300.016
8580000 -50603.2 296.01 300.053 300.016
8600000 -50605.2 296.011 300.045 300.018
8620000 -50607.2 296.011 300.042 300.018
8640000 -50609.2 296.009 300.039 300.017
8660000 -50611.2 296.008 300.035 300.016
8680000 -50613.2 296.007 300.031 300.016
8700000 -50615.2 296.007 300.036 300.014
8720000 -50617.2 296.006 300.037 300.014
8740000 -50619.2 296.004 300.03 300.013
8760000 -50621.1 296.007 300.031 300.015
8780000 -50623.1 296.004 300.026 300.013
8800000 -50625 296.005 300.025 300.015
8820000 -50627 296.004 300.021 300.014
8840000 -50628.9 296.003 300.024 300.012
8860000 -50630.8 296.005 300.028 300.013
8880000 -50632.8 296.004 300.028 300.013
8900000 -50634.7 296.005 300.028 300.013
8920000 -50636.5 296.005 300.025 300.015
8940000 -50638.4 296.006 300.024 300.016
8960000 -50640.3 296.006 300.024 300.016
8980000 -50642.2 296.009 300.03 300.018
9000000 -50644 296.009 300.032 300.018
9020000 -50645.9 296.008 300.031 300.017
9040000 -50647.8 296.009 300.029 300.018
9060000 -50649.6 296.009 300.028 300.018
9080000 -50651.5 296.007 300.021 300.018
9100000 -50653.3 296.006 300.019 300.016
9120000 -50655.2 296.006 300.023 300.016
9140000 -50657 296.009 300.028 300.019
9160000 -50658.8 296.01 300.033 300.019
9180000 -50660.7 296.009 300.03 300.018
9200000 -50662.5 296.009 300.026 300.019
9220000 -50664.3 296.011 300.031 300.021
9240000 -50666.1 296.012 300.025 300.022
9260000 -50667.8 296.011 300.024 300.022
9280000 -50669.6 296.01 300.018 300.021
9300000 -50671.4 296.013 300.017 300.025
9320000 -50673.2 296.009 300.008 300.022
9340000 -50674.9 296.008 300.007 300.021
9360000 -50676.7 296.007 300.01 300.02
9380000 -50678.4 296.009 300.009 300.022
9400000 -50680.1 296.008 300.009 300.021
9420000 -50681.8 296.006 300.01 300.019
9440000 -50683.6 296.006 300.013 300.018
9460000 -50685.3 296.006 300.009 300.018
9480000 -50687 296.006 300 300.02
9500000 -50688.7 296.005 300.001 300.019
9520000 -50690.4 296.007 299.999 300.021
9540000 -50692.1 296.006 299.996 300.02
9560000 -50693.7 296.007 299.992 300.022
9580000 -50695.4 296.006 299.988 300.022
9600000 -50697.1 296.004 299.986 300.02
9620000 -50698.8 296.004 299.989 300.02
9640000 -50700.5 296.006 299.993 300.021
9660000 -50702.3 296.007 299.994 300.022
9680000 -50704.1 296.008 299.995 300.023
9700000 -50705.9 296.009 299.994 300.024
9720000 -50707.8 296.008 299.991 300.024
9740000 -50709.6 296.008 299.993 300.024
9760000 -50711.4 296.009 299.996 300.024
9780000 -50713.2 296.009 299.995 300.024
9800000 -50715 296.009 299.986 300.025
9820000 -50716.8 296.01 299.988 300.026
9840000 -50718.5 296.01 299.985 300.027
9860000 -50720.3 296.008 299.985 300.025
9880000 -50722.1 296.009 299.985 300.026
9900000 -50723.8 296.009 299.986 300.026
9920000 -50725.6 296.008 299.989 300.024
9940000 -50727.4 296.006 299.989 300.022
9960000 -50729.1 296.008 299.995 300.023
9980000 -50730.9 296.007 299.99 300.023
10000000 -50732.6 296.008 299.987 300.025
10020000 -50737.2 296.011 299.985 300.028
10040000 -50742.6 296.009 299.983 300.026
10060000 -50747.9 296.008 299.988 300.024
10080000 -50753.2 296.007 299.991 300.022
10100000 -50758.5 296.01 299.994 300.025
