# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
3600000 -29194.7 293.415 300.189 299.969
3620000 -29195.4 293.423 300.186 299.98
3640000 -29196.1 293.424 300.182 299.983
3660000 -29196.7 293.421 300.184 299.978
3680000 -29197.4 293.423 300.184 299.981
3700000 -29198.1 293.434 300.195 299.993
3720000 -29198.7 293.436 300.178 300
3740000 -29199.4 293.434 300.16 300.004
3760000 -29200 293.434 300.151 300.007
3780000 -29200.6 293.426 300.145 299.998
3800000 -29201.2 293.433 300.157 300.004
3820000 -29201.8 293.431 300.145 300.005
3840000 -29202.4 293.437 300.149 300.012
3860000 -29203 293.43 300.14 300.006
3880000 -29203.6 293.429 300.152 300
3900000 -29204.2 293.425 300.132 300.001
3920000 -29204.7 293.424 300.128 300.002
3940000 -29205.3 293.422 300.123 300
3960000 -29205.8 293.425 300.135 300
3980000 -29206.3 293.429 300.135 300.006
4000000 -29206.9 293.421 300.129 299.997
4020000 -29207.4 293.432 300.128 300.011
4040000 -29207.9 293.425 300.13 300.002
4060000 -29208.5 293.42 300.119 299.998
4080000 -29209 293.418 300.118 299.996
4100000 -29209.6 293.413 300.122 299.988
4120000 -29210.1 293.414 300.107 299.994
4140000 -29210.7 293.411 300.107 299.991
4160000 -29211.2 293.412 300.111 299.991
4180000 -29211.7 293.417 300.119 299.995
4200000 -29212.2 293.414 300.119 299.99
4220000 -29212.7 293.409 300.102 299.989
4240000 -29213.2 293.403 300.096 299.984
4260000 -29213.6 293.403 300.09 299.985
4280000 -29214.1 293.406 300.092 299.989
4300000 -29214.6 293.409 300.093 299.993
4320000 -29215 293.412 300.105 299.992
4340000 -29215.5 293.408 300.095 299.99
4360000 -29215.9 293.406 300.09 299.989
4380000 -29216.4 293.405 300.087 299.989
4400000 -29216.8 293.415 300.097 299.999
4420000 -29217.3 293.415 300.102 299.997
4440000 -29217.7 293.416 300.113 299.995
4460000 -29218.1 293.415 300.126 299.99
4480000 -29218.5 293.412 300.13 299.984
4500000 -29219 293.409 300.123 299.983
4520000 -29219.4 293.41 300.119 299.985
4540000 -29219.8 293.412 300.123 299.987
4560000 -29220.2 293.416 300.136 299.987
4580000 -29220.5 293.418 300.132 299.992
4600000 -29221 293.416 300.136 299.987
4620000 -29221.9 293.419 300.127 299.994
4640000 -29222.7 293.421 300.124 299.999
4660000 -29223.5 293.422 300.126 299.999
4680000 -29224.3 293.422 300.124 300
4700000 -29225.2 293.427 300.124 300.006
4720000 -29226 293.435 300.13 300.015
4740000 -29226.9 293.433 300.139 300.01
4760000 -29227.7 293.441 300.136 300.022
4780000 -29228.5 293.442 300.139 300.023
4800000 -29229.4 293.437 300.138 300.015
4820000 -29230.2 293.44 300.136 300.02
4840000 -29231 293.439 300.142 300.017
4860000 -29231.9 293.441 300.142 300.02
4880000 -29233.1 293.444 300.15 300.021
4900000 -29234.2 293.444 300.156 300.019
4920000 -29235.4 293.44 300.154 300.014
4940000 -29236.6 293.44 300.153 300.015
4960000 -29237.8 293.441 300.163 300.013
4980000 -29238.9 293.444 300.174 300.013
5000000 -29240.1 293.448 300.167 300.021
5020000 -29241.2 293.452 300.164 300.028
5040000 -29242.4 293.452 300.17 300.025
5060000 -29243.7 293.455 300.175 300.027
5080000 -29245.3 293.457 300.182 300.028
5100000 -29247.1 293.456 300.172 300.03
5120000 -29248.8 293.456 300.171 300.031
5140000 -29250.6 293.454 300.169 300.029
5160000 -29252.4 293.455 300.172 300.029
5180000 -29254.2 293.456 300.177 300.029
5200000 -29256 293.455 300.179 300.027
5220000 -29257.8 293.458 300.181 300.029
5240000 -29259.5 293.452 300.175 300.024
5260000 -29261.3 293.452 300.172 300.025
5280000 -29263 293.451 300.172 300.024
5300000 -29264.8 293.455 300.176 300.027
5320000 -29266.8 293.457 300.175 300.031
5340000 -29268.9 293.461 300.174 300.036
5360000 -29271.2 293.465 300.171 300.043
5380000 -29273.7 293.469 300.175 300.047
5400000 -29276.1 293.473 300.181 300.051
5420000 -29278.6 293.475 300.189 300.05
5440000 -29281 293.471 300.19 300.045
5460000 -29283.4 293.474 300.184 300.051
5480000 -29285.8 293.477 300.188 300.054
5500000 -29288.2 293.475 300.187 300.052
5520000 -29290.5 293.476 300.187 300.053
5540000 -29292.9 293.474 300.178 300.052
5560000 -29295.2 293.472 300.172 300.052
5580000 -29297.5 293.47 300.172 300.049
5600000 -29299.8 293.467 300.174 300.045
5620000 -29302.1 293.47 300.169 300.05
5640000 -29304.4 293.471 300.173 300.05
5660000 -29306.6 293.473 300.173 300.053
5680000 -29308.9 293.465 300.157 300.048
5700000 -29311.1 293.47 300.168 300.051
5720000 -29313.3 293.47 300.176 300.048
5740000 -29315.4 293.466 300.174 300.044
5760000 -29317.6 293.469 300.18 300.045
5780000 -29319.7 293.467 300.178 300.044
5800000 -29321.9 293.472 300.179 300.05
5820000 -29324 293.47 300.175 300.048
5840000 -29326.1 293.471 300.168 300.052
5860000 -29328.2 293.472 300.168 300.053
5880000 -29330.3 293.469 300.164 300.051
5900000 -29332.4 293.474 300.166 300.056
5920000 -29334.5 293.47 300.164 300.052
5940000 -29336.5 293.469 300.16 300.052
5960000 -29338.5 293.468 300.157 300.052
5980000 -29340.5 293.472 300.159 300.057
6000000 -29342.5 293.468 300.147 300.055
6020000 -29344.5 293.467 300.137 300.057
6040000 -29346.5 293.464 300.133 300.054
6060000 -29348.4 293.462 300.132 300.052
6080000 -29350.4 293.464 300.127 300.056
6100000 -29352.3 293.46 300.122 300.052
6120000 -29354.3 293.461 300.128 300.051
6140000 -29356.2 293.462 300.127 300.053
6160000 -29358.1 293.459 300.127 300.05
6180000 -29359.9 293.461 300.127 300.052
6200000 -29361.8 293.461 300.125 300.052
6220000 -29363.6 293.46 300.125 300.05
6240000 -29365.5 293.46 300.126 300.051
6260000 -29367.3 293.458 300.12 300.05
6280000 -29369.1 293.46 300.126 300.05
6300000 -29371.2 293.457 300.125 300.047
6320000 -29373.4 293.454 300.118 300.045
6340000 -29375.5 293.45 300.112 300.042
6360000 -29377.6 293.447 300.102 300.041
6380000 -29379.7 293.445 300.095 300.04
6400000 -29381.7 293.444 300.095 300.04
6420000 -29383.8 293.441 300.087 300.038
6440000 -29385.8 293.439 300.08 300.037
6460000 -29387.9 293.438 300.077 300.037
6480000 -29389.9 293.44 300.085 300.037
6500000 -29391.9 293.438 300.082 300.035
6520000 -29393.9 293.439 300.091 300.033
6540000 -29395.9 293.439 300.093 300.033
6560000 -29397.8 293.437 300.091 300.031
6580000 -29399.8 293.436 300.088 300.031
6600000 -29401.8 293.439 300.098 300.032
6620000 -29403.7 293.442 300.099 300.035
6640000 -29405.7 293.437 300.09 300.032
6660000 -29407.6 293.437 300.095 300.03
6680000 -29409.5 293.439 300.089 300.034
6700000 -29411.4 293.443 300.097 300.037
6720000 -29413.3 293.441 300.092 300.036
6740000 -29415.2 293.444 300.107 300.035
6760000 -29417.1 293.445 300.112 300.035
6780000 -29418.9 293.445 300.113 300.034
6800000 -29420.8 293.441 300.105 300.031
6820000 -29422.6 293.443 300.105 300.034
6840000 -29424.5 293.445 300.11 300.036
6860000 -29426.3 293.445 300.101 300.038
6880000 -29428.1 293.447 300.105 300.041
6900000 -29429.8 293.444 300.098 300.038
6920000 -29431.6 293.444 300.101 300.038
6940000 -29433.4 293.445 300.105 300.037
6960000 -29435.2 293.445 300.107 300.037
6980000 -29436.9 293.441 300.1 300.033
7000000 -29438.7 293.443 300.099 300.037
7020000 -29440.4 293.441 300.094 300.035
7040000 -29442.1 293.439 300.088 300.034
7060000 -29443.9 293.438 300.084 300.035
7080000 -29445.6 293.435 300.08 300.032
7100000 -29447.3 293.436 300.074 300.036
7120000 -29449 293.435 300.081 300.032
7140000 -29450.7 293.438 300.084 300.034
7160000 -29452.4 293.438 300.085 300.034
7180000 -29454.1 293.436 300.087 300.031
7200000 -29455.7 293.437 300.086 300.033
7220000 -29457.4 293.436 300.08 300.033
7240000 -29459 293.439 300.08 300.037
7260000 -29460.7 293.439 300.081 300.037
7280000 -29462.3 293.438 300.086 300.034
7300000 -29463.9 293.44 300.085 300.038
7320000 -29465.5 293.438 300.081 300.036
7340000 -29467.1 293.441 300.087 300.038
7360000 -29468.9 293.443 300.078 300.043
7380000 -29470.8 293.445 300.077 300.047
7400000 -29472.6 293.443 300.075 300.045
7420000 -29474.4 293.443 300.078 300.043
7440000 -29476.2 293.44 300.076 300.041
7460000 -29478 293.44 300.076 300.04
7480000 -29479.8 293.442 300.081 300.041
7500000 -29481.5 293.446 300.09 300.044
7520000 -29483.3 293.446 300.091 300.044
7540000 -29485.1 293.447 300.088 300.046
7560000 -29486.8 293.445 300.097 300.039
7580000 -29488.6 293.447 300.095 300.043
7600000 -29490.3 293.447 300.086 300.046
7620000 -29492 293.448 300.078 300.05
7640000 -29493.7 293.447 300.083 300.047
7660000 -29495.4 293.445 300.081 300.045
7680000 -29497.1 293.44 300.076 300.04
7700000 -29498.8 293.437 300.078 300.036
7720000 -29500.5 293.439 300.08 300.038
7740000 -29502.2 293.436 300.079 300.034
7760000 -29503.9 293.438 300.079 300.036
7780000 -29505.5 293.437 300.079 300.035
7800000 -29507.2 293.436 300.075 300.035
7820000 -29508.8 293.436 300.076 300.035
7840000 -29510.4 293.44 300.081 300.039
7860000 -29512 293.441 300.084 300.039
7880000 -29513.7 293.444 300.078 300.045
7900000 -29515.3 293.443 300.075 300.045
7920000 -29516.8 293.441 300.074 300.042
7940000 -29518.4 293.438 300.068 300.04
7960000 -29520 293.436 300.064 300.039
7980000 -29521.5 293.439 300.061 300.044
8000000 -29523.1 293.437 300.058 300.042
8020000 -29524.6 293.443 300.062 300.049
8040000 -29526.2 293.44 300.062 300.044
8060000 -29527.7 293.442 300.064 300.047
8080000 -29529.2 293.443 300.066 300.047
8100000 -29530.7 293.443 300.071 300.045
8120000 -29532.2 293.438 300.07 300.04
8140000 -29533.7 293.441 300.067 300.045
8160000 -29535.2 293.44 300.068 300.043
8180000 -29536.7 293.441 300.068 300.045
8200000 -29538.2 293.441 300.065 300.045
8220000 -29539.6 293.441 300.067 300.044
8240000 -29541.1 293.437 300.06 300.041
8260000 -29542.6 293.439 300.065 300.042
8280000 -29544 293.438 300.063 300.041
8300000 -29545.4 293.436 300.058 300.041
8320000 -29546.9 293.434 300.053 300.039
8340000 -29548.3 293.436 300.054 300.042
8360000 -29549.7 293.434 300.055 300.039
8380000 -29551.1 293.435 300.057 300.04
8400000 -29552.5 293.438 300.066 300.041
8420000 -29553.9 293.436 300.059 300.04
8440000 -29555.3 293.436 300.058 300.041
8460000 -29556.7 293.437 300.049 300.045
8480000 -29558.1 293.435 300.036 300.047
8500000 -29559.4 293.433 300.036 300.043
8520000 -29560.9 293.437 300.036 300.049
8540000 -29562.5 293.437 300.032 300.05
8560000 -29564.1 293.434 300.032 300.047
8580000 -29565.7 293.433 300.03 300.046
8600000 -29567.3 293.433 300.029 300.045
8620000 -29568.9 293.435 300.028 300.049
8640000 -29570.4 293.435 300.027 300.049
8660000 -29572 293.434 300.02 300.05
8680000 -29573.6 293.435 300.022 300.051
8700000 -29575.1 293.436 300.027 300.051
8720000 -29576.7 293.435 300.023 300.051
8740000 -29578.2 293.437 300.024 300.054
8760000 -29579.7 293.437 300.016 300.055
8780000 -29581.3 293.437 300.021 300.054
8800000 -29582.8 293.438 300.024 300.054
8820000 -29584.3 293.439 300.023 300.055
8840000 -29585.8 293.439 300.025 300.056
8860000 -29587.3 293.44 300.029 300.056
8880000 -29588.8 293.445 300.037 300.06
8900000 -29590.2 293.447 300.038 300.063
8920000 -29591.7 293.446 300.038 300.061
8940000 -29593.2 293.445 300.04 300.059
8960000 -29594.7 293.447 300.039 300.062
8980000 -29596.4 293.447 300.045 300.06
9000000 -29598.1 293.444 300.046 300.055
9020000 -29599.8 293.442 300.046 300.053
9040000 -29601.5 293.444 300.049 300.054
9060000 -29603.2 293.44 300.05 300.049
9080000 -29604.8 293.44 300.053 300.048
9100000 -29606.5 293.441 300.059 300.047
9120000 -29608.2 293.438 300.058 300.044
9140000 -29609.8 293.44 300.055 300.047
9160000 -29611.5 293.439 300.055 300.045
9180000 -29613.1 293.441 300.054 300.049
9200000 -29614.7 293.441 300.051 300.05
9220000 -29616.4 293.439 300.048 300.048
9240000 -29618 293.44 300.054 300.048
9260000 -29619.6 293.439 300.052 300.046
9280000 -29621.2 293.439 300.055 300.046
9300000 -29623 293.439 300.061 300.044
9320000 -29624.8 293.439 300.058 300.045
9340000 -29626.6 293.436 300.05 300.043
9360000 -29628.4 293.434 300.049 300.041
9380000 -29630.2 293.436 300.049 300.043
9400000 -29632 293.433 300.046 300.04
9420000 -29633.7 293.431 300.048 300.037
9440000 -29635.5 293.432 300.051 300.037
9460000 -29637.2 293.432 300.048 300.039
9480000 -29639 293.432 300.044 300.039
9500000 -29640.7 293.43 300.046 300.037
9520000 -29642.5 293.429 300.049 300.035
9540000 -29644.2 293.43 300.057 300.033
9560000 -29646 293.431 300.061 300.033
9580000 -29647.7 293.43 300.061 300.031
9600000 -29649.4 293.43 300.064 300.031
9620000 -29651.2 293.43 300.063 300.031
9640000 -29653 293.434 300.07 300.034
9660000 -29654.8 293.433 300.07 300.033
9680000 -29656.6 293.432 300.068 300.032
9700000 -29658.4 293.431 300.07 300.031
9720000 -29660.2 293.435 300.076 300.034
9740000 -29662 293.434 300.074 300.033
9760000 -29663.8 293.433 300.073 300.031
9780000 -29665.6 293.433 300.069 300.033
9800000 -29667.4 293.432 300.069 300.031
9820000 -29669.2 293.432 300.068 300.032
9840000 -29670.9 293.433 300.069 300.033
9860000 -29672.7 293.436 300.071 300.036
9880000 -29674.5 293.436 300.071 300.036
9900000 -29676.2 293.436 300.077 300.035
9920000 -29677.9 293.437 300.077 300.035
9940000 -29679.7 293.437 300.077 300.036
9960000 -29681.4 293.439 300.078 300.038
9980000 -29683.1 293.44 300.085 300.037
10000000 -29684.8 293.44 300.084 300.038
10020000 -29689.4 293.439 300.085 300.035
10040000 -29694.7 293.438 300.081 300.036
10060000 -29700 293.436 300.082 300.032
10080000 -29705.3 293.434 300.086 300.027
10100000 -29710.6 293.436 300.09 300.029
