# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
2480000 -53498.4 296.294 300.144 300.084
2500000 -53499.1 296.291 300.132 300.083
2520000 -53499.9 296.294 300.162 300.081
2540000 -53500.6 296.287 300.164 300.073
2560000 -53501.7 296.285 300.163 300.071
2580000 -53503.1 296.274 300.134 300.062
2600000 -53504.6 296.273 300.138 300.06
2620000 -53506 296.274 300.136 300.062
2640000 -53507.3 296.279 300.149 300.066
2660000 -53508.7 296.271 300.123 300.06
2680000 -53510.4 296.278 300.127 300.068
2700000 -53512.2 296.281 300.138 300.07
2720000 -53514 296.282 300.128 300.073
2740000 -53516.2 296.285 300.118 300.078
2760000 -53518.8 296.284 300.113 300.078
2780000 -53521.3 296.291 300.128 300.084
2800000 -53523.8 296.281 300.1 300.076
2820000 -53526.2 296.285 300.101 300.08
2840000 -53528.7 296.275 300.109 300.068
2860000 -53531 296.279 300.106 300.073
2880000 -53533.4 296.278 300.098 300.073
2900000 -53535.7 296.279 300.089 300.076
2920000 -53538 296.284 300.079 300.083
2940000 -53540.2 296.281 300.085 300.079
2960000 -53542.5 296.279 300.098 300.074
2980000 -53544.7 296.287 300.123 300.08
3000000 -53546.9 296.286 300.117 300.079
3020000 -53549.1 296.288 300.117 300.082
3040000 -53551.2 296.292 300.123 300.085
3060000 -53553.3 296.291 300.119 300.085
3080000 -53555.5 296.288 300.117 300.081
3100000 -53557.5 296.28 300.114 300.073
3120000 -53559.6 296.283 300.137 300.072
3140000 -53561.6 296.285 300.133 300.076
3160000 -53563.6 296.288 300.138 300.078
3180000 -53565.6 296.287 300.155 300.075
3200000 -53567.6 296.287 300.156 300.073
3220000 -53569.5 296.276 300.138 300.064
3240000 -53571.4 296.277 300.145 300.064
3260000 -53573.3 296.273 300.152 300.058
3280000 -53575.3 296.274 300.141 300.061
3300000 -53577.8 296.269 300.136 300.057
3320000 -53580.2 296.27 300.137 300.057
3340000 -53582.6 296.268 300.122 300.057
3360000 -53585 296.257 300.113 300.046
3380000 -53587.4 296.257 300.109 300.047
3400000 -53589.7 296.249 300.094 300.039
3420000 -53592 296.248 300.102 300.037
3440000 -53594.3 296.247 300.096 300.037
3460000 -53596.6 296.248 300.09 300.039
3480000 -53598.8 296.25 300.092 300.041
3500000 -53601.1 296.25 300.093 300.041
3520000 -53603.3 296.246 300.089 300.037
3540000 -53605.5 296.244 300.096 300.033
3560000 -53607.6 296.246 300.101 300.035
3580000 -53609.7 296.244 300.095 300.033
3600000 -53611.8 296.243 300.083 300.034
3620000 -53613.9 296.25 300.097 300.04
3640000 -53616 296.252 300.095 300.042
3660000 -53618 296.258 300.106 300.048
3680000 -53620 296.259 300.105 300.049
3700000 -53622 296.258 300.105 300.049
3720000 -53624.3 296.261 300.108 300.051
3740000 -53626.6 296.261 300.112 300.051
3760000 -53628.8 296.267 300.127 300.055
3780000 -53631 296.266 300.127 300.054
3800000 -53633.2 296.263 300.114 300.053
3820000 -53635.3 296.263 300.114 300.052
3840000 -53637.5 296.263 300.102 300.055
3860000 -53639.6 296.269 300.107 300.061
3880000 -53641.7 296.271 300.114 300.062
3900000 -53643.8 296.271 300.102 300.064
3920000 -53645.8 296.274 300.092 300.069
3940000 -53647.9 296.275 300.084 300.072
3960000 -53649.9 296.281 300.085 300.078
3980000 -53651.9 296.276 300.075 300.074
4000000 -53653.9 296.275 300.074 300.073
4020000 -53655.9 296.269 300.059 300.069
4040000 -53657.8 296.27 300.069 300.068
4060000 -53660 296.273 300.069 300.072
4080000 -53662.3 296.275 300.08 300.072
4100000 -53664.6 296.277 300.099 300.071
4120000 -53666.9 296.277 300.101 300.072
4140000 -53669.2 296.275 300.104 300.068
4160000 -53671.4 296.278 300.099 300.073
4180000 -53673.6 296.277 300.096 300.071
4200000 -53675.8 296.282 300.094 300.078
4220000 -53678.1 296.281 300.092 300.078
4240000 -53680.2 296.282 300.092 300.078
4260000 -53682.5 296.285 300.096 300.081
4280000 -53684.6 296.286 300.102 300.082
4300000 -53686.7 296.287 300.104 300.083
4320000 -53688.8 296.278 300.092 300.074
4340000 -53690.9 296.277 300.088 300.073
4360000 -53693.1 296.278 300.092 300.073
4380000 -53695.1 296.28 300.094 300.076
4400000 -53697.1 296.28 300.091 300.076
4420000 -53699.2 296.28 300.079 300.078
4440000 -53701.2 296.28 300.072 300.079
4460000 -53703.2 296.287 300.082 300.086
4480000 -53705.1 296.288 300.071 300.089
4500000 -53707 296.286 300.075 300.086
4520000 -53709 296.282 300.077 300.081
4540000 -53710.9 296.281 300.071 300.081
4560000 -53712.8 296.282 300.056 300.085
4580000 -53714.7 296.277 300.046 300.081
4600000 -53716.6 296.284 300.063 300.086
4620000 -53718.5 296.284 300.064 300.086
4640000 -53720.3 296.285 300.06 300.087
4660000 -53722.1 296.282 300.056 300.085
4680000 -53723.9 296.283 300.057 300.086
4700000 -53725.8 296.276 300.053 300.078
4720000 -53727.6 296.275 300.062 300.075
4740000 -53729.3 296.269 300.055 300.07
4760000 -53731.1 296.275 300.061 300.075
4780000 -53732.8 296.276 300.068 300.076
4800000 -53734.5 296.273 300.071 300.072
4820000 -53736.2 296.272 300.07 300.07
4840000 -53737.9 296.277 300.08 300.075
4860000 -53739.6 296.279 300.075 300.078
4880000 -53741.2 296.276 300.064 300.076
4900000 -53742.9 296.274 300.082 300.071
4920000 -53744.5 296.27 300.08 300.066
4940000 -53746.1 296.264 300.08 300.059
4960000 -53747.7 296.26 300.08 300.054
4980000 -53749.3 296.264 300.077 300.059
5000000 -53750.9 296.268 300.085 300.064
5020000 -53752.4 296.269 300.087 300.065
5040000 -53754 296.264 300.077 300.06
5060000 -53755.5 296.258 300.07 300.054
5080000 -53757 296.256 300.082 300.05
5100000 -53758.5 296.255 300.089 300.048
5120000 -53759.9 296.253 300.083 300.046
5140000 -53761.4 296.245 300.072 300.038
5160000 -53762.9 296.244 300.076 300.036
5180000 -53764.4 296.242 300.074 300.034
5200000 -53765.9 296.243 300.068 300.037
5220000 -53767.3 296.245 300.072 300.038
5240000 -53768.8 296.243 300.061 300.038
5260000 -53770.2 296.244 300.058 300.039
5280000 -53771.6 296.244 300.063 300.038
5300000 -53773 296.244 300.059 300.04
5320000 -53774.4 296.242 300.056 300.038
5340000 -53775.8 296.238 300.065 300.031
5360000 -53777.2 296.241 300.07 300.034
5380000 -53778.6 296.241 300.062 300.035
5400000 -53780 296.242 300.068 300.035
5420000 -53781.3 296.241 300.072 300.034
5440000 -53782.7 296.245 300.073 300.038
5460000 -53784 296.242 300.07 300.035
5480000 -53785.4 296.239 300.072 300.031
5500000 -53786.7 296.236 300.07 300.027
5520000 -53788 296.232 300.069 300.024
5540000 -53789.3 296.231 300.068 300.023
5560000 -53790.9 296.231 300.068 300.023
5580000 -53792.4 296.231 300.072 300.022
5600000 -53793.9 296.228 300.071 300.019
5620000 -53795.5 296.228 300.071 300.019
5640000 -53797 296.227 300.073 300.017
5660000 -53798.5 296.225 300.078 300.014
5680000 -53800 296.225 300.075 300.014
5700000 -53801.5 296.225 300.075 300.014
5720000 -53803 296.229 300.072 300.019
5740000 -53804.5 296.231 300.072 300.021
5760000 -53805.9 296.232 300.077 300.023
5780000 -53807.4 296.23 300.076 300.02
5800000 -53808.9 296.23 300.078 300.02
5820000 -53810.3 296.233 300.085 300.022
5840000 -53811.8 296.232 300.087 300.02
5860000 -53813.2 296.234 300.093 300.021
5880000 -53814.6 296.229 300.096 300.016
5900000 -53816 296.227 300.103 300.012
5920000 -53817.4 296.226 300.096 300.012
5940000 -53818.9 296.226 300.102 300.01
5960000 -53820.3 296.229 300.104 300.014
5980000 -53821.6 296.228 300.104 300.013
6000000 -53823 296.23 300.095 300.017
6020000 -53824.4 296.231 300.098 300.017
6040000 -53825.8 296.231 300.098 300.018
6060000 -53827.1 296.231 300.094 300.017
6080000 -53828.4 296.229 300.092 300.016
6100000 -53829.8 296.231 300.094 300.018
6120000 -53831.1 296.234 300.099 300.02
6140000 -53832.4 296.233 300.096 300.02
6160000 -53833.7 296.233 300.093 300.02
6180000 -53835 296.233 300.091 300.021
6200000 -53836.3 296.233 300.093 300.02
6220000 -53837.6 296.232 300.087 300.02
6240000 -53838.9 296.229 300.084 300.017
6260000 -53840.1 296.232 300.087 300.021
6280000 -53841.4 296.233 300.087 300.022
6300000 -53842.6 296.233 300.091 300.021
6320000 -53843.9 296.234 300.091 300.023
6340000 -53845.1 296.233 300.09 300.021
6360000 -53846.3 296.234 300.104 300.02
6380000 -53847.6 296.234 300.099 300.021
6400000 -53848.8 296.235 300.099 300.021
6420000 -53850 296.239 300.108 300.025
6440000 -53851.2 296.238 300.106 300.024
6460000 -53852.4 296.24 300.104 300.027
6480000 -53853.6 296.242 300.104 300.029
6500000 -53854.9 296.244 300.107 300.032
6520000 -53856.3 296.246 300.11 300.033
6540000 -53857.6 296.244 300.11 300.031
6560000 -53859 296.244 300.11 300.031
6580000 -53860.4 296.248 300.115 300.034
6600000 -53861.8 296.246 300.106 300.034
6620000 -53863.2 296.245 300.104 300.032
6640000 -53864.6 296.243 300.105 300.03
6660000 -53865.9 296.243 300.103 300.03
6680000 -53867.3 296.244 300.103 300.032
6700000 -53868.6 296.241 300.096 300.03
6720000 -53870 296.239 300.09 300.029
6740000 -53871.3 296.241 300.092 300.03
6760000 -53872.6 296.241 300.088 300.031
6780000 -53874 296.246 300.096 300.035
6800000 -53875.3 296.246 300.098 300.035
6820000 -53876.7 296.244 300.092 300.034
6840000 -53878 296.247 300.094 300.037
6860000 -53879.3 296.247 300.081 300.039
6880000 -53880.6 296.249 300.08 300.041
6900000 -53881.9 296.248 300.08 300.04
6920000 -53883.2 296.249 300.08 300.042
6940000 -53884.5 296.25 300.085 300.041
6960000 -53885.8 296.249 300.083 300.041
6980000 -53887.1 296.253 300.09 300.044
7000000 -53888.3 296.25 300.083 300.043
7020000 -53889.6 296.25 300.074 300.044
7040000 -53890.8 296.25 300.069 300.044
7060000 -53892.1 296.249 300.069 300.043
7080000 -53893.4 296.246 300.062 300.041
7100000 -53894.6 296.246 300.073 300.039
7120000 -53895.9 296.247 300.073 300.04
7140000 -53897.1 296.247 300.072 300.041
7160000 -53898.3 296.25 300.07 300.044
7180000 -53899.6 296.25 300.07 300.044
7200000 -53900.8 296.25 300.07 300.044
7220000 -53902 296.251 300.076 300.045
7240000 -53903.2 296.25 300.07 300.044
7260000 -53904.4 296.25 300.069 300.044
7280000 -53905.6 296.248 300.066 300.043
7300000 -53906.8 296.25 300.068 300.045
7320000 -53908 296.249 300.068 300.044
7340000 -53909.2 296.249 300.068 300.044
7360000 -53910.3 296.25 300.068 300.044
7380000 -53911.5 296.252 300.072 300.046
7400000 -53912.7 296.249 300.071 300.043
7420000 -53913.8 296.251 300.069 300.046
7440000 -53915 296.249 300.064 300.044
7460000 -53916.1 296.249 300.065 300.044
7480000 -53917.3 296.247 300.061 300.042
7500000 -53918.4 296.247 300.064 300.042
7520000 -53919.5 296.249 300.066 300.044
7540000 -53920.8 296.249 300.069 300.043
7560000 -53922.2 296.251 300.067 300.046
7580000 -53923.6 296.252 300.067 300.047
7600000 -53924.9 296.252 300.063 300.048
7620000 -53926.3 296.25 300.061 300.046
7640000 -53927.7 296.25 300.06 300.046
7660000 -53929.1 296.252 300.066 300.048
7680000 -53930.5 296.253 300.062 300.05
7700000 -53931.9 296.251 300.059 300.047
7720000 -53933.2 296.249 300.063 300.045
7740000 -53934.5 296.248 300.061 300.043
7760000 -53935.9 296.25 300.065 300.045
7780000 -53937.2 296.25 300.062 300.046
7800000 -53938.5 296.251 300.057 300.048
7820000 -53939.8 296.254 300.064 300.051
7840000 -53941.1 296.252 300.055 300.05
7860000 -53942.4 296.25 300.058 300.046
7880000 -53943.6 296.253 300.065 300.048
7900000 -53944.9 296.255 300.068 300.05
7920000 -53946.2 296.255 300.065 300.051
7940000 -53947.4 296.254 300.063 300.05
7960000 -53948.7 296.252 300.072 300.047
7980000 -53949.9 296.252 300.069 300.047
8000000 -53951.2 296.251 300.065 300.047
8020000 -53952.4 296.246 300.057 300.042
8040000 -53953.6 296.246 300.052 300.042
8060000 -53955 296.245 300.044 300.043
8080000 -53956.5 296.246 300.045 300.044
8100000 -53957.9 296.246 300.037 300.045
8120000 -53959.4 296.247 300.038 300.046
8140000 -53960.9 296.248 300.038 300.047
8160000 -53962.3 296.249 300.044 300.048
8180000 -53963.7 296.25 300.043 300.049
8200000 -53965.2 296.25 300.041 300.05
8220000 -53966.6 296.249 300.039 300.049
8240000 -53968 296.249 300.045 300.048
8260000 -53969.4 296.249 300.046 300.047
8280000 -53970.8 296.25 300.05 300.048
8300000 -53972.2 296.25 300.051 300.048
8320000 -53973.6 296.25 300.044 300.049
8340000 -53975 296.249 300.046 300.047
8360000 -53976.4 296.247 300.04 300.046
8380000 -53977.8 296.247 300.037 300.046
8400000 -53979.1 296.247 300.035 300.047
8420000 -53980.5 296.248 300.033 300.048
8440000 -53981.9 296.247 300.033 300.048
8460000 -53983.2 296.247 300.036 300.047
8480000 -53984.6 296.247 300.041 300.046
8500000 -53985.9 296.248 300.047 300.047
8520000 -53987.3 296.249 300.047 300.047
8540000 -53988.6 296.246 300.042 300.044
8560000 -53989.9 296.247 300.044 300.046
8580000 -53991.3 296.248 300.047 300.046
8600000 -53992.6 296.247 300.045 300.045
8620000 -53993.9 296.246 300.044 300.045
8640000 -53995.2 296.247 300.048 300.045
8660000 -53996.5 296.246 300.042 300.044
8680000 -53997.8 296.245 300.045 300.043
8700000 -53999.1 296.246 300.043 300.044
8720000 -54000.6 296.247 300.043 300.046
8740000 -54002.1 296.246 300.037 300.045
8760000 -54003.6 296.247 300.038 300.046
8780000 -54005.1 296.247 300.036 300.046
8800000 -54006.6 296.247 300.036 300.047
8820000 -54008.1 296.248 300.037 300.048
8840000 -54009.6 296.248 300.037 300.048
8860000 -54011 296.251 300.038 300.05
8880000 -54012.5 296.251 300.038 300.051
8900000 -54013.9 296.252 300.037 300.052
8920000 -54015.4 296.252 300.042 300.052
8940000 -54016.8 296.252 300.042 300.052
8960000 -54018.2 296.252 300.046 300.051
8980000 -54019.7 296.251 300.043 300.05
9000000 -54021.1 296.251 300.049 300.049
9020000 -54022.5 296.25 300.048 300.049
9040000 -54023.9 296.249 300.05 300.046
9060000 -54025.3 296.251 300.05 300.049
9080000 -54026.7 296.253 300.045 300.052
9100000 -54028.1 296.255 300.048 300.054
9120000 -54029.5 296.256 300.05 300.055
9140000 -54031.1 296.256 300.05 300.055
9160000 -54032.7 296.255 300.051 300.054
9180000 -54034.3 296.255 300.05 300.054
9200000 -54035.9 296.257 300.056 300.055
9220000 -54037.4 296.259 300.06 300.057
9240000 -54039 296.258 300.059 300.056
9260000 -54040.6 296.257 300.058 300.055
9280000 -54042.2 296.259 300.059 300.056
9300000 -54043.7 296.259 300.058 300.057
9320000 -54045.3 296.26 300.058 300.058
9340000 -54046.8 296.259 300.054 300.058
9360000 -54048.3 296.257 300.048 300.056
9380000 -54049.9 296.258 300.048 300.057
9400000 -54051.4 296.257 300.045 300.057
9420000 -54052.9 296.256 300.044 300.056
9440000 -54054.4 296.258 300.042 300.058
9460000 -54056 296.258 300.041 300.059
9480000 -54057.6 296.26 300.042 300.06
9500000 -54059.2 296.26 300.046 300.06
9520000 -54060.9 296.259 300.049 300.059
9540000 -54062.5 296.259 300.048 300.059
9560000 -54064.1 296.259 300.05 300.059
9580000 -54065.8 296.26 300.048 300.059
9600000 -54067.4 296.261 300.053 300.06
9620000 -54069 296.26 300.052 300.059
9640000 -54070.6 296.258 300.05 300.057
9660000 -54072.2 296.26 300.054 300.058
9680000 -54073.7 296.258 300.047 300.058
9700000 -54075.3 296.257 300.048 300.056
9720000 -54076.9 296.257 300.048 300.056
9740000 -54078.5 296.256 300.045 300.055
9760000 -54080 296.254 300.043 300.054
9780000 -54081.6 296.257 300.048 300.057
9800000 -54083.2 296.256 300.047 300.055
9820000 -54084.7 296.255 300.038 300.056
9840000 -54086.3 296.255 300.037 300.056
9860000 -54087.8 296.255 300.037 300.056
9880000 -54089.4 296.254 300.034 300.055
9900000 -54090.9 296.255 300.035 300.056
9920000 -54092.4 296.255 300.031 300.057
9940000 -54093.9 296.254 300.026 300.057
9960000 -54095.5 296.254 300.025 300.056
9980000 -54097 296.253 300.025 300.055
10000000 -54098.5 296.253 300.028 300.055
10020000 -54102.8 296.251 300.028 300.053
10040000 -54108 296.253 300.025 300.055
10060000 -54113.1 296.251 300.027 300.053
10080000 -54118.2 296.253 300.032 300.054
10100000 -54123.2 296.254 300.033 300.055
