# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
1980000 -35630.3 294.493 299.914 300.112
2000000 -35632.4 294.484 299.904 300.102
2020000 -35634.5 294.492 299.91 300.112
2040000 -35636.6 294.491 299.892 300.115
2060000 -35638.7 294.483 299.897 300.103
2080000 -35640.8 294.48 299.907 300.096
2100000 -35642.9 294.48 299.908 300.097
2120000 -35644.9 294.485 299.918 300.101
2140000 -35646.8 294.481 299.943 300.089
2160000 -35648.7 294.473 299.935 300.08
2180000 -35650.6 294.48 299.926 300.092
2200000 -35652.4 294.473 299.9 300.09
2220000 -35654.2 294.478 299.9 300.096
2240000 -35655.9 294.485 299.907 300.103
2260000 -35657.7 294.474 299.899 300.091
2280000 -35659.3 294.49 299.915 300.108
2300000 -35661 294.477 299.916 300.09
2320000 -35662.6 294.483 299.924 300.096
2340000 -35664.2 294.471 299.916 300.083
2360000 -35665.9 294.462 299.909 300.074
2380000 -35667.5 294.465 299.917 300.075
2400000 -35669.1 294.458 299.917 300.066
2420000 -35670.6 294.456 299.911 300.065
2440000 -35672.1 294.468 299.911 300.081
2460000 -35673.6 294.465 299.934 300.07
2480000 -35675.1 294.464 299.952 300.064
2500000 -35676.5 294.46 299.953 300.059
2520000 -35678 294.448 299.953 300.043
2540000 -35679.4 294.447 299.959 300.04
2560000 -35680.7 294.455 299.974 300.047
2580000 -35682.1 294.46 299.952 300.059
2600000 -35683.4 294.466 299.975 300.061
2620000 -35684.8 294.47 299.994 300.061
2640000 -35686.1 294.467 299.997 300.057
2660000 -35687.4 294.48 300.013 300.068
2680000 -35688.6 294.48 300.012 300.069
2700000 -35689.8 294.474 300.008 300.062
2720000 -35691.1 294.477 300.013 300.065
2740000 -35692.2 294.477 300.011 300.065
2760000 -35693.4 294.471 299.982 300.065
2780000 -35694.6 294.464 299.973 300.059
2800000 -35695.7 294.471 299.974 300.068
2820000 -35696.9 294.473 299.968 300.072
2840000 -35698.1 294.474 299.965 300.073
2860000 -35699.2 294.467 299.966 300.064
2880000 -35700.3 294.464 299.965 300.061
2900000 -35701.4 294.46 299.951 300.06
2920000 -35702.5 294.444 299.938 300.042
2940000 -35703.5 294.435 299.93 300.033
2960000 -35704.5 294.434 299.923 300.033
2980000 -35705.6 294.425 299.917 300.024
3000000 -35706.6 294.417 299.918 300.013
3020000 -35707.6 294.426 299.922 300.023
3040000 -35708.6 294.426 299.933 300.02
3060000 -35709.6 294.429 299.93 300.025
3080000 -35710.5 294.428 299.93 300.024
3100000 -35711.5 294.425 299.923 300.021
3120000 -35712.4 294.429 299.938 300.023
3140000 -35713.3 294.428 299.942 300.021
3160000 -35714.2 294.43 299.94 300.024
3180000 -35715.1 294.438 299.939 300.034
3200000 -35716 294.434 299.951 300.025
3220000 -35716.8 294.428 299.942 300.021
3240000 -35717.7 294.425 299.941 300.018
3260000 -35718.5 294.42 299.939 300.012
3280000 -35719.3 294.418 299.922 300.013
3300000 -35720.2 294.416 299.932 300.008
3320000 -35721 294.413 299.91 300.009
3340000 -35721.8 294.417 299.905 300.016
3360000 -35722.6 294.421 299.904 300.022
3380000 -35723.3 294.421 299.912 300.02
3400000 -35724.1 294.423 299.924 300.019
3420000 -35724.9 294.421 299.933 300.014
3440000 -35725.6 294.43 299.937 300.024
3460000 -35726.4 294.422 299.924 300.018
3480000 -35727.2 294.416 299.92 300.011
3500000 -35727.9 294.415 299.92 300.009
3520000 -35728.6 294.414 299.91 300.011
3540000 -35729.4 294.416 299.915 300.012
3560000 -35730.1 294.419 299.923 300.014
3580000 -35730.8 294.413 299.921 300.007
3600000 -35731.5 294.418 299.929 300.011
3620000 -35732.2 294.42 299.937 300.011
3640000 -35732.9 294.423 299.951 300.011
3660000 -35733.6 294.428 299.967 300.015
3680000 -35734.3 294.427 299.968 300.012
3700000 -35734.9 294.429 299.976 300.013
3720000 -35735.6 294.424 299.974 300.007
3740000 -35736.3 294.429 299.983 300.012
3760000 -35736.9 294.426 299.977 300.009
3780000 -35737.6 294.423 299.98 300.004
3800000 -35738.2 294.418 299.973 300
3820000 -35738.8 294.422 299.965 300.007
3840000 -35739.5 294.423 299.967 300.008
3860000 -35740.1 294.424 299.966 300.009
3880000 -35740.7 294.418 299.958 300.004
3900000 -35741.3 294.418 299.959 300.004
3920000 -35741.9 294.416 299.962 300.001
3940000 -35742.4 294.424 299.971 300.009
3960000 -35743 294.424 299.969 300.008
3980000 -35743.7 294.416 299.956 300.002
4000000 -35744.2 294.415 299.954 300.001
4020000 -35744.8 294.422 299.963 300.008
4040000 -35745.4 294.421 299.96 300.007
4060000 -35745.9 294.415 299.962 299.998
4080000 -35746.4 294.416 299.965 299.999
4100000 -35747 294.415 299.962 299.998
4120000 -35747.5 294.416 299.959 300.001
4140000 -35748 294.416 299.953 300.002
4160000 -35748.6 294.419 299.945 300.009
4180000 -35749.1 294.414 299.946 300.002
4200000 -35749.6 294.414 299.94 300.003
4220000 -35750.1 294.417 299.935 300.008
4240000 -35750.6 294.413 299.933 300.003
4260000 -35751.1 294.416 299.92 300.011
4280000 -35751.6 294.421 299.926 300.015
4300000 -35752.1 294.418 299.922 300.013
4320000 -35752.6 294.418 299.917 300.014
4340000 -35753.1 294.42 299.916 300.017
4360000 -35753.6 294.422 299.921 300.018
4380000 -35754.1 294.416 299.918 300.012
4400000 -35754.5 294.412 299.922 300.005
4420000 -35755 294.406 299.927 299.997
4440000 -35755.4 294.414 299.935 300.005
4460000 -35755.8 294.424 299.942 300.016
4480000 -35756.3 294.428 299.953 300.017
4500000 -35756.7 294.431 299.957 300.02
4520000 -35757.2 294.437 299.965 300.026
4540000 -35757.6 294.431 299.955 300.021
4560000 -35758 294.437 299.949 300.03
4580000 -35758.4 294.431 299.939 300.025
4600000 -35758.9 294.434 299.953 300.026
4620000 -35759.3 294.431 299.954 300.021
4640000 -35759.7 294.432 299.952 300.023
4660000 -35760.1 294.433 299.954 300.024
4680000 -35760.5 294.438 299.961 300.029
4700000 -35760.9 294.44 299.96 300.031
4720000 -35761.3 294.449 299.966 300.041
4740000 -35761.7 294.449 299.948 300.047
4760000 -35762.1 294.45 299.952 300.046
4780000 -35762.5 294.448 299.938 300.047
4800000 -35762.9 294.453 299.936 300.054
4820000 -35763.3 294.454 299.94 300.054
4840000 -35763.6 294.452 299.937 300.053
4860000 -35764 294.448 299.933 300.049
4880000 -35764.4 294.442 299.923 300.044
4900000 -35764.8 294.443 299.926 300.044
4920000 -35765.1 294.444 299.921 300.047
4940000 -35765.5 294.44 299.912 300.044
4960000 -35765.9 294.441 299.919 300.044
4980000 -35766.3 294.443 299.92 300.046
5000000 -35766.7 294.449 299.929 300.051
5020000 -35767.1 294.447 299.931 300.049
5040000 -35767.4 294.445 299.921 300.048
5060000 -35767.8 294.445 299.922 300.048
5080000 -35768.2 294.443 299.909 300.048
5100000 -35768.5 294.441 299.908 300.046
5120000 -35768.9 294.44 299.908 300.044
5140000 -35769.3 294.444 299.915 300.048
5160000 -35769.6 294.443 299.921 300.046
5180000 -35769.9 294.446 299.932 300.046
5200000 -35770.3 294.443 299.933 300.042
5220000 -35770.6 294.441 299.938 300.039
5240000 -35771 294.431 299.925 300.03
5260000 -35771.3 294.433 299.918 300.033
5280000 -35771.6 294.434 299.913 300.037
5300000 -35771.9 294.433 299.912 300.035
5320000 -35772.2 294.431 299.905 300.034
5340000 -35772.6 294.431 299.903 300.035
5360000 -35772.9 294.431 299.907 300.033
5380000 -35773.2 294.425 299.902 300.028
5400000 -35773.5 294.428 299.91 300.029
5420000 -35773.8 294.424 299.906 300.025
5440000 -35774.1 294.424 299.899 300.027
5460000 -35774.4 294.423 299.891 300.028
5480000 -35774.7 294.424 299.894 300.028
5500000 -35775 294.424 299.892 300.029
5520000 -35775.4 294.425 299.883 300.032
5540000 -35775.7 294.424 299.876 300.033
5560000 -35776 294.421 299.868 300.031
5580000 -35776.3 294.42 299.874 300.029
5600000 -35776.6 294.422 299.877 300.029
5620000 -35777 294.423 299.878 300.031
5640000 -35777.5 294.425 299.879 300.034
5660000 -35778.1 294.421 299.884 300.027
5680000 -35778.8 294.422 299.887 300.028
5700000 -35779.4 294.429 299.885 300.037
5720000 -35780 294.429 299.881 300.037
5740000 -35780.6 294.423 299.88 300.031
5760000 -35781.3 294.427 299.883 300.035
5780000 -35781.9 294.428 299.887 300.035
5800000 -35782.5 294.423 299.886 300.028
5820000 -35783.1 294.427 299.895 300.031
5840000 -35783.7 294.427 299.895 300.031
5860000 -35784.3 294.429 299.897 300.034
5880000 -35784.9 294.426 299.895 300.031
5900000 -35785.4 294.425 299.898 300.029
5920000 -35786 294.428 299.915 300.028
5940000 -35786.6 294.431 299.913 300.032
5960000 -35787.1 294.431 299.922 300.029
5980000 -35787.7 294.429 299.921 300.028
6000000 -35788.3 294.427 299.913 300.027
6020000 -35788.8 294.423 299.907 300.023
6040000 -35789.4 294.423 299.91 300.023
6060000 -35790 294.42 299.904 300.02
6080000 -35790.5 294.418 299.902 300.019
6100000 -35791.1 294.418 299.895 300.02
6120000 -35791.6 294.42 299.895 300.022
6140000 -35792.2 294.419 299.9 300.02
6160000 -35792.7 294.418 299.895 300.02
6180000 -35793.3 294.416 299.897 300.017
6200000 -35793.8 294.419 299.894 300.021
6220000 -35794.4 294.421 299.901 300.022
6240000 -35794.9 294.419 299.9 300.02
6260000 -35795.4 294.421 299.903 300.022
6280000 -35795.9 294.424 299.908 300.024
6300000 -35796.5 294.424 299.908 300.025
6320000 -35797 294.427 299.912 300.027
6340000 -35797.5 294.426 299.907 300.027
6360000 -35798.1 294.424 299.908 300.024
6380000 -35798.6 294.425 299.909 300.025
6400000 -35799.1 294.427 299.905 300.029
6420000 -35799.6 294.427 299.906 300.028
6440000 -35800.1 294.43 299.912 300.031
6460000 -35800.6 294.429 299.906 300.031
6480000 -35801.1 294.43 299.908 300.032
6500000 -35801.6 294.431 299.913 300.032
6520000 -35802.1 294.427 299.908 300.029
6540000 -35802.6 294.422 299.902 300.024
6560000 -35803.1 294.418 299.897 300.019
6580000 -35803.6 294.42 299.898 300.021
6600000 -35804.1 294.423 299.898 300.026
6620000 -35804.5 294.422 299.896 300.025
6640000 -35805 294.422 299.902 300.023
6660000 -35805.5 294.422 299.904 300.023
6680000 -35806 294.424 299.908 300.025
6700000 -35806.5 294.423 299.907 300.023
6720000 -35807 294.424 299.912 300.024
6740000 -35807.8 294.422 299.911 300.021
6760000 -35808.5 294.422 299.916 300.02
6780000 -35809.2 294.423 299.923 300.019
6800000 -35810 294.419 299.916 300.016
6820000 -35810.7 294.419 299.917 300.016
6840000 -35811.4 294.415 299.916 300.011
6860000 -35812.1 294.416 299.919 300.011
6880000 -35812.9 294.413 299.912 300.009
6900000 -35813.6 294.412 299.917 300.006
6920000 -35814.3 294.408 299.912 300.003
6940000 -35815 294.406 299.908 300.001
6960000 -35815.7 294.402 299.905 299.997
6980000 -35816.5 294.398 299.901 299.993
7000000 -35817.2 294.395 299.897 299.99
7020000 -35817.9 294.395 299.898 299.99
7040000 -35818.6 294.396 299.896 299.991
7060000 -35819.3 294.393 299.892 299.988
7080000 -35820 294.395 299.895 299.99
7100000 -35820.7 294.394 299.897 299.989
7120000 -35821.3 294.398 299.901 299.993
7140000 -35822 294.398 299.902 299.993
7160000 -35822.7 294.4 299.903 299.996
7180000 -35823.3 294.4 299.902 299.995
7200000 -35824 294.402 299.905 299.997
7220000 -35824.7 294.399 299.904 299.994
7240000 -35825.3 294.401 299.908 299.995
7260000 -35826 294.404 299.912 299.998
7280000 -35826.7 294.407 299.908 300.002
7300000 -35827.3 294.407 299.909 300.003
7320000 -35828 294.406 299.907 300.001
7340000 -35828.6 294.409 299.909 300.005
7360000 -35829.3 294.409 299.909 300.005
7380000 -35829.9 294.408 299.915 300.002
7400000 -35830.6 294.405 299.907 300
7420000 -35831.4 294.407 299.905 300.003
7440000 -35832.3 294.408 299.911 300.003
7460000 -35833.2 294.406 299.908 300.001
7480000 -35834.1 294.406 299.91 300.001
7500000 -35834.9 294.405 299.911 300
7520000 -35835.8 294.409 299.917 300.003
7540000 -35836.7 294.41 299.918 300.004
7560000 -35837.6 294.408 299.909 300.004
7580000 -35838.4 294.408 299.906 300.004
7600000 -35839.3 294.407 299.903 300.004
7620000 -35840.1 294.406 299.904 300.002
7640000 -35841 294.407 299.901 300.004
7660000 -35841.9 294.407 299.901 300.004
7680000 -35842.7 294.405 299.891 300.004
7700000 -35843.6 294.407 299.887 300.008
7720000 -35844.4 294.408 299.892 300.008
7740000 -35845.3 294.409 299.893 300.009
7760000 -35846.2 294.414 299.899 300.014
7780000 -35847 294.411 299.901 300.01
7800000 -35847.9 294.411 299.903 300.009
7820000 -35848.7 294.411 299.906 300.008
7840000 -35849.5 294.411 299.908 300.008
7860000 -35850.4 294.411 299.91 300.008
7880000 -35851.2 294.409 299.905 300.006
7900000 -35852 294.41 299.907 300.007
7920000 -35852.8 294.41 299.904 300.007
7940000 -35853.6 294.409 299.899 300.007
7960000 -35854.4 294.409 299.899 300.008
7980000 -35855.2 294.408 299.898 300.007
8000000 -35856 294.408 299.898 300.006
8020000 -35856.8 294.409 299.895 300.008
8040000 -35857.6 294.408 299.897 300.007
8060000 -35858.4 294.407 299.901 300.004
8080000 -35859.2 294.407 299.901 300.005
8100000 -35859.9 294.405 299.902 300.002
8120000 -35860.7 294.404 299.894 300.003
8140000 -35861.5 294.404 299.89 300.003
8160000 -35862.2 294.403 299.888 300.003
8180000 -35863 294.404 299.888 300.004
8200000 -35863.7 294.405 299.889 300.005
8220000 -35864.5 294.408 299.893 300.008
8240000 -35865.3 294.407 299.889 300.007
8260000 -35866 294.406 299.893 300.005
8280000 -35866.8 294.402 299.892 300
8300000 -35867.5 294.401 299.895 299.998
8320000 -35868.2 294.403 299.897 300
8340000 -35869 294.398 299.885 299.997
8360000 -35869.7 294.396 299.886 299.994
8380000 -35870.4 294.398 299.891 299.996
8400000 -35871.1 294.397 299.891 299.994
8420000 -35871.8 294.398 299.888 299.996
8440000 -35872.5 294.394 299.88 299.994
8460000 -35873.3 294.395 299.88 299.995
8480000 -35874 294.398 299.889 299.996
8500000 -35874.7 294.397 299.895 299.993
8520000 -35875.4 294.4 299.9 299.995
8540000 -35876.1 294.399 299.9 299.994
8560000 -35876.8 294.399 299.9 299.994
8580000 -35877.4 294.395 299.894 299.99
8600000 -35878.1 294.395 299.892 299.992
8620000 -35878.8 294.395 299.895 299.991
8640000 -35879.5 294.395 299.896 299.99
8660000 -35880.2 294.392 299.893 299.988
8680000 -35880.8 294.394 299.891 299.99
8700000 -35881.5 294.394 299.887 299.991
8720000 -35882.1 294.395 299.885 299.993
8740000 -35882.8 294.393 299.873 299.993
8760000 -35883.4 294.392 299.865 299.995
8780000 -35884.1 294.393 299.872 299.994
8800000 -35884.7 294.389 299.862 299.991
8820000 -35885.3 294.388 299.865 299.99
8840000 -35886 294.388 299.862 299.991
8860000 -35886.6 294.391 299.861 299.994
8880000 -35887.2 294.393 299.864 299.996
8900000 -35887.8 294.395 299.868 299.997
8920000 -35888.4 294.394 299.866 299.997
8940000 -35889 294.395 299.867 299.998
8960000 -35889.7 294.396 299.862 300
8980000 -35890.3 294.398 299.86 300.004
9000000 -35890.9 294.397 299.86 300.003
9020000 -35891.5 294.398 299.86 300.004
9040000 -35892.1 294.398 299.86 300.004
9060000 -35892.7 294.399 299.861 300.005
9080000 -35893.3 294.4 299.859 300.006
9100000 -35893.9 294.398 299.851 300.006
9120000 -35894.5 294.397 299.849 300.006
9140000 -35895.1 294.397 299.844 300.007
9160000 -35895.6 294.396 299.847 300.005
9180000 -35896.2 294.397 299.851 300.005
9200000 -35896.8 294.397 299.857 300.003
9220000 -35897.4 294.399 299.857 300.005
9240000 -35898 294.4 299.861 300.006
9260000 -35898.5 294.402 299.86 300.009
9280000 -35899.1 294.402 299.864 300.007
9300000 -35899.7 294.4 299.866 300.004
9320000 -35900.2 294.401 299.863 300.007
9340000 -35900.8 294.4 299.862 300.006
9360000 -35901.4 294.399 299.86 300.005
9380000 -35901.9 294.399 299.859 300.005
9400000 -35902.5 294.4 299.863 300.005
9420000 -35903 294.4 299.864 300.005
9440000 -35903.6 294.398 299.871 300.001
9460000 -35904.1 294.399 299.871 300.002
9480000 -35904.8 294.4 299.876 300.002
9500000 -35905.4 294.4 299.873 300.003
9520000 -35906.1 294.404 299.876 300.007
9540000 -35906.7 294.405 299.874 300.009
9560000 -35907.4 294.405 299.874 300.009
9580000 -35908 294.407 299.879 300.01
9600000 -35908.6 294.406 299.876 300.009
9620000 -35909.3 294.407 299.876 300.011
9640000 -35909.9 294.409 299.876 300.013
9660000 -35910.5 294.406 299.873 300.011
9680000 -35911.2 294.407 299.869 300.012
9700000 -35911.8 294.404 299.868 300.009
9720000 -35912.4 294.407 299.873 300.011
9740000 -35913 294.406 299.877 300.01
9760000 -35913.6 294.406 299.88 300.009
9780000 -35914.2 294.409 299.886 300.011
9800000 -35914.8 294.41 299.882 300.013
9820000 -35915.4 294.409 299.882 300.011
9840000 -35916 294.408 299.883 300.01
9860000 -35916.7 294.409 299.882 300.011
9880000 -35917.3 294.41 299.882 300.013
9900000 -35917.9 294.409 299.885 300.012
9920000 -35918.5 294.411 299.884 300.013
9940000 -35919.1 294.411 299.884 300.014
9960000 -35919.7 294.411 299.88 300.015
9980000 -35920.3 294.409 299.88 300.013
10000000 -35920.9 294.407 299.88 300.01
10020000 -35924.4 294.409 299.885 300.011
10040000 -35928.6 294.408 299.883 300.01
10060000 -35932.8 294.407 299.877 300.011
10080000 -35937 294.406 299.875 300.01
10100000 -35941.2 294.406 299.877 300.008
