# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
4660000 -20727.2 290.916 300.074 300.059
4680000 -20728.4 290.921 300.084 300.062
4700000 -20729.5 290.92 300.086 300.059
4720000 -20730.6 290.911 300.071 300.052
4740000 -20731.7 290.906 300.071 300.045
4760000 -20732.8 290.909 300.075 300.048
4780000 -20733.9 290.911 300.07 300.054
4800000 -20735 290.908 300.063 300.052
4820000 -20736.1 290.904 300.057 300.05
4840000 -20737.2 290.907 300.051 300.058
4860000 -20738.2 290.911 300.053 300.062
4880000 -20739.3 290.907 300.051 300.058
4900000 -20740.3 290.909 300.06 300.056
4920000 -20741.3 290.916 300.072 300.06
4940000 -20742.3 290.911 300.063 300.057
4960000 -20743.3 290.907 300.055 300.055
4980000 -20744.4 290.901 300.04 300.054
5000000 -20745.3 290.909 300.051 300.061
5020000 -20746.3 290.909 300.06 300.056
5040000 -20747.3 290.911 300.07 300.054
5060000 -20748.3 290.915 300.078 300.055
5080000 -20749.3 290.919 300.075 300.063
5100000 -20750.2 290.92 300.073 300.066
5120000 -20751.2 290.912 300.073 300.054
5140000 -20752.1 290.91 300.066 300.054
5160000 -20753 290.914 300.073 300.056
5180000 -20754 290.913 300.068 300.058
5200000 -20754.9 290.916 300.071 300.06
5220000 -20755.8 290.917 300.081 300.057
5240000 -20756.7 290.913 300.072 300.055
5260000 -20757.6 290.907 300.07 300.047
5280000 -20758.5 290.907 300.075 300.044
5300000 -20759.4 290.903 300.073 300.04
5320000 -20760.3 290.891 300.067 300.024
5340000 -20761.1 290.887 300.069 300.016
5360000 -20762 290.887 300.068 300.016
5380000 -20762.9 290.882 300.066 300.009
5400000 -20763.7 290.885 300.076 300.009
5420000 -20764.6 290.887 300.079 300.01
5440000 -20765.4 290.891 300.077 300.018
5460000 -20766.3 290.892 300.077 300.019
5480000 -20767.1 290.893 300.077 300.021
5500000 -20767.9 290.891 300.083 300.015
5520000 -20768.7 290.892 300.087 300.014
5540000 -20769.5 290.89 300.081 300.014
5560000 -20770.4 290.886 300.075 300.011
5580000 -20771.2 290.891 300.074 300.019
5600000 -20772 290.888 300.073 300.015
5620000 -20772.8 290.885 300.068 300.014
5640000 -20774 290.886 300.069 300.014
5660000 -20775.1 290.884 300.059 300.017
5680000 -20776.2 290.883 300.067 300.011
5700000 -20777.4 290.885 300.072 300.011
5720000 -20778.5 290.883 300.065 300.013
5740000 -20779.6 290.881 300.065 300.008
5760000 -20780.8 290.883 300.064 300.013
5780000 -20781.9 290.885 300.071 300.012
5800000 -20783 290.887 300.079 300.01
5820000 -20784.1 290.881 300.073 300.005
5840000 -20785.1 290.878 300.065 300.004
5860000 -20786.2 290.877 300.059 300.006
5880000 -20787.3 290.878 300.064 300.005
5900000 -20788.3 290.88 300.07 300.004
5920000 -20789.4 290.883 300.074 300.007
5940000 -20790.4 290.885 300.078 300.008
5960000 -20791.5 290.881 300.074 300.004
5980000 -20792.5 290.879 300.073 300.002
6000000 -20793.6 290.881 300.082 300
6020000 -20794.6 290.886 300.08 300.009
6040000 -20795.6 290.884 300.082 300.005
6060000 -20796.6 290.887 300.085 300.008
6080000 -20797.7 290.886 300.1 299.998
6100000 -20798.7 290.881 300.1 299.991
6120000 -20799.7 290.877 300.093 299.988
6140000 -20800.7 290.874 300.089 299.985
6160000 -20801.6 290.87 300.085 299.982
6180000 -20802.6 290.868 300.09 299.976
6200000 -20803.6 290.863 300.081 299.972
6220000 -20804.5 290.867 300.088 299.974
6240000 -20805.5 290.867 300.091 299.972
6260000 -20806.4 290.865 300.093 299.969
6280000 -20807.4 290.872 300.096 299.978
6300000 -20808.3 290.873 300.087 299.984
6320000 -20809.2 290.868 300.085 299.977
6340000 -20810.2 290.87 300.077 299.986
6360000 -20811.1 290.868 300.079 299.981
6380000 -20812 290.869 300.073 299.985
6400000 -20812.9 290.867 300.072 299.982
6420000 -20813.8 290.869 300.078 299.982
6440000 -20814.7 290.872 300.079 299.988
6460000 -20815.9 290.874 300.083 299.988
6480000 -20817.1 290.875 300.075 299.994
6500000 -20818.3 290.868 300.076 299.983
6520000 -20819.5 290.872 300.085 299.984
6540000 -20820.9 290.876 300.082 299.992
6560000 -20822.3 290.877 300.081 299.995
6580000 -20823.8 290.882 300.087 299.998
6600000 -20825.3 290.88 300.089 299.994
6620000 -20826.7 290.879 300.09 299.993
6640000 -20828.2 290.887 300.097 300.001
6660000 -20829.6 290.889 300.1 300.003
6680000 -20831.1 290.893 300.104 300.007
6700000 -20832.5 290.897 300.108 300.011
6720000 -20834 290.897 300.107 300.011
6740000 -20835.4 290.89 300.093 300.007
6760000 -20836.9 290.896 300.099 300.014
6780000 -20838.3 290.896 300.105 300.011
6800000 -20839.7 290.898 300.107 300.013
6820000 -20841.1 290.898 300.105 300.014
6840000 -20842.5 290.898 300.101 300.017
6860000 -20843.9 290.898 300.108 300.012
6880000 -20845.3 290.895 300.109 300.008
6900000 -20846.7 290.892 300.106 300.005
6920000 -20848.1 290.894 300.112 300.004
6940000 -20849.4 290.897 300.114 300.007
6960000 -20850.8 290.896 300.12 300.003
6980000 -20852.1 290.896 300.116 300.006
7000000 -20853.4 290.895 300.116 300.004
7020000 -20854.8 290.888 300.105 299.999
7040000 -20856.1 290.89 300.11 299.999
7060000 -20857.4 290.889 300.113 299.996
7080000 -20858.7 290.889 300.113 299.996
7100000 -20860 290.886 300.113 299.99
7120000 -20861.3 290.885 300.11 299.991
7140000 -20862.6 290.888 300.113 299.994
7160000 -20863.8 290.886 300.112 299.992
7180000 -20865.1 290.884 300.121 299.984
7200000 -20866.4 290.883 300.123 299.98
7220000 -20867.6 290.884 300.118 299.986
7240000 -20868.9 290.884 300.112 299.99
7260000 -20870.1 290.884 300.109 299.99
7280000 -20871.4 290.882 300.116 299.984
7300000 -20872.6 290.883 300.12 299.984
7320000 -20873.9 290.884 300.123 299.984
7340000 -20875.1 290.886 300.121 299.986
7360000 -20876.3 290.892 300.127 299.993
7380000 -20877.5 290.89 300.118 299.994
7400000 -20878.7 290.894 300.118 300.001
7420000 -20880 290.894 300.107 300.007
7440000 -20881.2 290.895 300.114 300.005
7460000 -20882.3 290.899 300.114 300.011
7480000 -20883.5 290.899 300.111 300.013
7500000 -20884.7 290.898 300.11 300.012
7520000 -20885.9 290.895 300.106 300.009
7540000 -20887.1 290.894 300.104 300.008
7560000 -20888.2 290.894 300.101 300.01
7580000 -20889.4 290.894 300.108 300.006
7600000 -20890.6 290.896 300.114 300.006
7620000 -20891.7 290.899 300.112 300.013
7640000 -20892.8 290.903 300.113 300.018
7660000 -20894 290.905 300.112 300.022
7680000 -20895.1 290.905 300.108 300.025
7700000 -20896.2 290.908 300.109 300.029
7720000 -20897.3 290.909 300.114 300.027
7740000 -20898.4 290.91 300.113 300.028
7760000 -20899.6 290.912 300.115 300.031
7780000 -20900.7 290.915 300.117 300.035
7800000 -20901.8 290.908 300.113 300.027
7820000 -20902.9 290.906 300.114 300.022
7840000 -20904 290.904 300.109 300.022
7860000 -20905.1 290.904 300.116 300.019
7880000 -20906.2 290.904 300.115 300.019
7900000 -20907.3 290.906 300.116 300.021
7920000 -20908.3 290.903 300.113 300.019
7940000 -20909.4 290.899 300.102 300.018
7960000 -20910.5 290.895 300.098 300.013
7980000 -20911.5 290.896 300.098 300.014
8000000 -20912.6 290.897 300.099 300.015
8020000 -20913.7 290.896 300.103 300.012
8040000 -20914.7 290.893 300.099 300.009
8060000 -20915.7 290.896 300.106 300.01
8080000 -20916.8 290.896 300.102 300.013
8100000 -20917.8 290.896 300.102 300.013
8120000 -20918.8 290.899 300.106 300.015
8140000 -20919.8 290.902 300.11 300.018
8160000 -20920.9 290.901 300.11 300.016
8180000 -20921.9 290.901 300.109 300.017
8200000 -20922.9 290.902 300.109 300.019
8220000 -20923.9 290.901 300.107 300.018
8240000 -20924.9 290.897 300.109 300.01
8260000 -20925.9 290.9 300.112 300.014
8280000 -20926.8 290.9 300.106 300.016
8300000 -20927.8 290.899 300.106 300.016
8320000 -20928.8 290.9 300.107 300.016
8340000 -20929.8 290.9 300.104 300.019
8360000 -20930.8 290.896 300.104 300.013
8380000 -20931.7 290.894 300.101 300.01
8400000 -20932.7 290.892 300.106 300.005
8420000 -20933.6 290.891 300.108 300.002
8440000 -20934.6 290.893 300.111 300.004
8460000 -20935.5 290.891 300.104 300.004
8480000 -20936.5 290.893 300.11 300.004
8500000 -20937.4 290.893 300.108 300.005
8520000 -20938.3 290.891 300.104 300.004
8540000 -20939.3 290.893 300.105 300.007
8560000 -20940.2 290.893 300.107 300.005
8580000 -20941.1 290.893 300.103 300.007
8600000 -20942.1 290.892 300.102 300.007
8620000 -20943.2 290.892 300.102 300.007
8640000 -20944.3 290.893 300.1 300.009
8660000 -20945.4 290.891 300.098 300.008
8680000 -20946.6 290.892 300.098 300.008
8700000 -20947.7 290.889 300.093 300.006
8720000 -20948.8 290.894 300.098 300.011
8740000 -20949.9 290.892 300.097 300.009
8760000 -20951 290.891 300.098 300.007
8780000 -20952.1 290.89 300.098 300.005
8800000 -20953.1 290.893 300.099 300.009
8820000 -20954.2 290.894 300.097 300.012
8840000 -20955.3 290.898 300.099 300.017
8860000 -20956.4 290.896 300.101 300.014
8880000 -20957.4 290.894 300.1 300.011
8900000 -20958.5 290.89 300.102 300.004
8920000 -20959.6 290.893 300.108 300.006
8940000 -20960.6 290.893 300.11 300.004
8960000 -20961.7 290.893 300.112 300.003
8980000 -20962.7 290.889 300.104 300
9000000 -20963.7 290.885 300.103 299.995
9020000 -20964.8 290.887 300.11 299.994
9040000 -20965.8 290.886 300.112 299.992
9060000 -20966.8 290.884 300.114 299.987
9080000 -20967.9 290.885 300.112 299.99
9100000 -20968.9 290.884 300.11 299.99
9120000 -20969.9 290.884 300.111 299.989
9140000 -20970.9 290.884 300.112 299.989
9160000 -20971.9 290.883 300.11 299.988
9180000 -20972.9 290.886 300.112 299.992
9200000 -20973.9 290.884 300.111 299.989
9220000 -20974.9 290.885 300.117 299.988
9240000 -20975.9 290.885 300.12 299.986
9260000 -20976.9 290.883 300.116 299.984
9280000 -20977.9 290.884 300.112 299.989
9300000 -20978.9 290.881 300.107 299.986
9320000 -20979.9 290.88 300.105 299.986
9340000 -20980.9 290.884 300.109 299.991
9360000 -20981.9 290.885 300.108 299.992
9380000 -20982.8 290.884 300.105 299.991
9400000 -20983.8 290.882 300.103 299.991
9420000 -20984.8 290.879 300.1 299.988
9440000 -20985.7 290.881 300.099 299.99
9460000 -20986.7 290.882 300.097 299.993
9480000 -20987.6 290.881 300.093 299.994
9500000 -20988.6 290.881 300.094 299.993
9520000 -20989.6 290.881 300.094 299.994
9540000 -20990.5 290.885 300.101 299.995
9560000 -20991.4 290.888 300.101 300
9580000 -20992.5 290.888 300.098 300.003
9600000 -20993.7 290.89 300.101 300.004
9620000 -20994.8 290.887 300.1 300
9640000 -20996.2 290.885 300.099 299.997
9660000 -20997.5 290.882 300.095 299.995
9680000 -20998.8 290.882 300.089 299.998
9700000 -21000.2 290.882 300.088 299.998
9720000 -21001.5 290.881 300.086 299.998
9740000 -21002.8 290.88 300.084 299.997
9760000 -21004.2 290.879 300.08 299.997
9780000 -21005.5 290.879 300.084 299.995
9800000 -21006.8 290.882 300.084 300
9820000 -21008.1 290.883 300.081 300.003
9840000 -21009.4 290.881 300.078 300.002
9860000 -21010.7 290.876 300.072 299.997
9880000 -21012 290.874 300.07 299.995
9900000 -21013.3 290.874 300.069 299.996
9920000 -21014.6 290.868 300.066 299.988
9940000 -21015.8 290.865 300.064 299.984
9960000 -21017.1 290.868 300.062 299.989
9980000 -21018.4 290.866 300.062 299.987
10000000 -21019.6 290.867 300.06 299.989
10020000 -21023.7 290.872 300.061 299.996
10040000 -21028.5 290.874 300.062 299.999
10060000 -21033.3 290.875 300.063 299.999
10080000 -21038.2 290.874 300.066 299.995
10100000 -21043 290.876 300.065 299.999
