# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
2500000 -13753.9 285.151 299.693 300.417
2520000 -13753.9 285.137 299.694 300.382
2540000 -13753.9 285.091 299.641 300.339
2560000 -13753.9 285.094 299.663 300.318
2580000 -13753.8 285.128 299.701 300.349
2600000 -13753.8 285.103 299.677 300.32
2620000 -13753.8 285.064 299.624 300.296
2640000 -13753.8 285.044 299.59 300.291
2660000 -13753.8 285.043 299.596 300.282
2680000 -13753.8 285.018 299.531 300.307
2700000 -13753.8 285.025 299.533 300.323
2720000 -13753.8 285.002 299.488 300.326
2740000 -13753.8 285.024 299.528 300.326
2760000 -13753.8 285.021 299.522 300.326
2780000 -13753.8 284.99 299.467 300.325
2800000 -13753.8 284.977 299.439 300.33
2820000 -13753.8 285 299.458 300.361
2840000 -13753.8 284.991 299.432 300.374
2860000 -13753.8 284.994 299.46 300.344
2880000 -13753.7 285.004 299.481 300.339
2900000 -13753.7 285.021 299.49 300.369
2920000 -13753.7 285.026 299.504 300.364
2940000 -13753.7 285.043 299.515 300.392
2960000 -13753.7 285.029 299.486 300.396
2980000 -13753.7 285.005 299.433 300.408
3000000 -13753.7 284.966 299.382 300.379
3020000 -13753.7 284.969 299.37 300.402
3040000 -13753.7 284.984 299.376 300.431
3060000 -13753.7 284.953 299.322 300.427
3080000 -13753.7 284.95 299.315 300.429
3100000 -13753.7 284.94 299.289 300.44
3120000 -13753.7 284.915 299.265 300.411
3140000 -13753.7 284.92 299.273 300.413
3160000 -13753.7 284.934 299.311 300.395
3180000 -13753.7 284.936 299.334 300.369
3200000 -13753.7 284.929 299.316 300.377
3220000 -13753.7 284.945 299.321 300.408
3240000 -13753.7 284.947 299.317 300.42
3260000 -13753.7 284.968 299.339 300.443
3280000 -13753.7 284.978 299.346 300.457
3300000 -13753.7 284.969 299.323 300.465
3320000 -13753.7 285 299.366 300.484
3340000 -13753.7 284.992 299.357 300.478
3360000 -13753.7 284.976 299.346 300.451
3380000 -13753.7 284.948 299.311 300.43
3400000 -13753.6 284.946 299.3 300.441
3420000 -13753.6 284.933 299.293 300.418
3440000 -13753.6 284.937 299.32 300.392
3460000 -13753.6 284.934 299.318 300.385
3480000 -13753.6 284.922 299.304 300.376
3500000 -13753.6 284.898 299.253 300.385
3520000 -13753.6 284.896 299.236 300.403
3540000 -13753.6 284.902 299.262 300.383
3560000 -13753.6 284.902 299.282 300.358
3580000 -13753.6 284.891 299.273 300.341
3600000 -13753.6 284.865 299.235 300.327
3620000 -13753.6 284.834 299.206 300.289
3640000 -13753.6 284.824 299.206 300.265
3660000 -13753.6 284.818 299.214 300.239
3680000 -13753.6 284.818 299.222 300.228
3700000 -13753.6 284.828 299.248 300.219
3720000 -13753.6 284.825 299.231 300.234
3740000 -13753.6 284.818 299.225 300.226
3760000 -13753.6 284.821 299.245 300.207
3780000 -13753.7 284.816 299.247 300.19
3800000 -13753.7 284.832 299.295 300.165
3820000 -13753.7 284.835 299.316 300.144
3840000 -13753.7 284.859 299.356 300.151
3860000 -13753.7 284.849 299.34 300.147
3880000 -13753.7 284.841 299.317 300.158
3900000 -13753.7 284.852 299.336 300.162
3920000 -13753.7 284.842 299.335 300.137
3940000 -13753.7 284.827 299.313 300.13
3960000 -13753.7 284.805 299.264 300.141
3980000 -13753.7 284.82 299.285 300.149
4000000 -13753.7 284.8 299.269 300.121
4020000 -13753.7 284.798 299.266 300.121
4040000 -13753.7 284.785 299.251 300.108
4060000 -13753.7 284.783 299.248 300.109
4080000 -13753.7 284.766 299.214 300.113
4100000 -13753.7 284.784 299.251 300.108
4120000 -13753.7 284.8 299.26 300.134
4140000 -13753.7 284.793 299.248 300.133
4160000 -13753.7 284.789 299.246 300.126
4180000 -13753.7 284.808 299.268 300.142
4200000 -13753.7 284.807 299.272 300.134
4220000 -13753.7 284.793 299.247 300.133
4240000 -13753.7 284.781 299.243 300.11
4260000 -13753.7 284.79 299.248 300.127
4280000 -13753.6 284.791 299.235 300.145
4300000 -13753.6 284.793 299.231 300.154
4320000 -13753.6 284.786 299.224 300.149
4340000 -13753.6 284.796 299.249 300.14
4360000 -13753.6 284.784 299.24 300.122
4380000 -13753.6 284.766 299.224 300.097
4400000 -13753.6 284.761 299.221 300.091
4420000 -13753.6 284.778 299.251 300.091
4440000 -13753.6 284.785 299.272 300.082
4460000 -13753.6 284.791 299.287 300.076
4480000 -13753.6 284.791 299.289 300.073
4500000 -13753.6 284.79 299.296 300.061
4520000 -13753.6 284.789 299.305 300.046
4540000 -13753.6 284.79 299.308 300.045
4560000 -13753.5 284.798 299.312 300.059
4580000 -13753.5 284.795 299.312 300.052
4600000 -13753.5 284.798 299.315 300.056
4620000 -13753.5 284.801 299.329 300.045
4640000 -13753.5 284.814 299.359 300.036
4660000 -13753.5 284.809 299.36 300.021
4680000 -13753.5 284.816 299.375 300.019
4700000 -13753.5 284.818 299.388 300.008
4720000 -13753.5 284.832 299.399 300.026
4740000 -13753.5 284.831 299.383 300.044
4760000 -13753.5 284.821 299.369 300.039
4780000 -13753.5 284.804 299.355 300.017
4800000 -13753.5 284.804 299.368 299.999
4820000 -13753.5 284.814 299.39 299.994
4840000 -13753.5 284.828 299.409 300.002
4860000 -13753.5 284.837 299.428 299.999
4880000 -13753.5 284.833 299.421 300
4900000 -13753.5 284.839 299.419 300.016
4920000 -13753.5 284.842 299.418 300.025
4940000 -13753.5 284.854 299.426 300.046
4960000 -13753.5 284.863 299.445 300.042
4980000 -13753.5 284.871 299.455 300.048
5000000 -13753.5 284.865 299.432 300.062
5020000 -13753.5 284.866 299.43 300.068
5040000 -13753.5 284.87 299.449 300.052
5060000 -13753.5 284.867 299.45 300.046
5080000 -13753.5 284.863 299.455 300.028
5100000 -13753.5 284.859 299.448 300.027
5120000 -13753.5 284.869 299.462 300.034
5140000 -13753.5 284.866 299.457 300.031
5160000 -13753.5 284.864 299.453 300.033
5180000 -13753.5 284.861 299.436 300.048
5200000 -13753.5 284.871 299.458 300.045
5220000 -13753.5 284.89 299.473 300.071
5240000 -13753.5 284.895 299.497 300.051
5260000 -13753.5 284.893 299.503 300.037
5280000 -13753.5 284.886 299.495 300.03
5300000 -13753.5 284.888 299.508 300.019
5320000 -13753.5 284.855 299.471 299.987
5340000 -13753.5 284.861 299.489 299.976
5360000 -13753.7 284.856 299.479 299.979
5380000 -13754 284.857 299.476 299.984
5400000 -13754.3 284.856 299.477 299.982
5420000 -13754.5 284.854 299.481 299.971
5440000 -13754.9 284.862 299.495 299.972
5460000 -13755.2 284.845 299.47 299.963
5480000 -13755.5 284.848 299.477 299.961
5500000 -13755.8 284.858 299.484 299.975
5520000 -13756.1 284.866 299.502 299.973
5540000 -13756.4 284.883 299.518 299.993
5560000 -13756.8 284.879 299.514 299.988
5580000 -13757.1 284.881 299.503 300.007
5600000 -13757.4 284.879 299.498 300.01
5620000 -13757.7 284.868 299.494 299.987
5640000 -13758 284.873 299.492 300.003
5660000 -13758.4 284.879 299.489 300.023
5680000 -13758.7 284.883 299.498 300.02
5700000 -13759 284.886 299.498 300.026
5720000 -13759.3 284.873 299.467 300.036
5740000 -13759.6 284.892 299.493 300.047
5760000 -13759.9 284.885 299.483 300.044
5780000 -13760.2 284.882 299.476 300.046
5800000 -13760.5 284.893 299.49 300.056
5820000 -13760.8 284.877 299.47 300.042
5840000 -13761.1 284.873 299.472 300.03
5860000 -13761.4 284.902 299.515 300.042
5880000 -13761.7 284.907 299.522 300.046
5900000 -13762 284.909 299.53 300.04
5920000 -13762.3 284.899 299.517 300.033
5940000 -13762.6 284.903 299.528 300.028
5960000 -13762.9 284.921 299.555 300.035
5980000 -13763.2 284.909 299.539 300.029
6000000 -13763.4 284.914 299.544 300.033
6020000 -13763.7 284.908 299.544 300.02
6040000 -13764 284.905 299.541 300.015
6060000 -13764.3 284.918 299.552 300.034
6080000 -13764.6 284.914 299.551 300.026
6100000 -13764.8 284.909 299.546 300.019
6120000 -13765.1 284.909 299.551 300.012
6140000 -13765.4 284.902 299.55 299.996
6160000 -13765.6 284.902 299.537 300.015
6180000 -13765.9 284.892 299.527 300.003
6200000 -13766.2 284.898 299.527 300.017
6220000 -13766.5 284.905 299.526 300.036
6240000 -13766.7 284.895 299.503 300.044
6260000 -13767 284.894 299.519 300.018
6280000 -13767.2 284.883 299.511 300.002
6300000 -13767.5 284.869 299.489 299.996
6320000 -13767.8 284.882 299.511 299.999
6340000 -13768 284.887 299.515 300.005
6360000 -13768.3 284.871 299.495 299.992
6380000 -13768.5 284.881 299.497 300.015
6400000 -13768.8 284.884 299.495 300.027
6420000 -13769 284.867 299.469 300.018
6440000 -13769.3 284.864 299.466 300.016
6460000 -13769.5 284.868 299.466 300.026
6480000 -13769.8 284.885 299.493 300.032
6500000 -13770 284.892 299.513 300.023
6520000 -13770.2 284.891 299.515 300.016
6540000 -13770.5 284.885 299.505 300.015
6560000 -13770.7 284.888 299.512 300.013
6580000 -13771 284.877 299.499 300.002
6600000 -13771.2 284.867 299.484 299.999
6620000 -13771.4 284.865 299.483 299.996
6640000 -13771.7 284.874 299.496 300.001
6660000 -13771.9 284.877 299.493 300.01
6680000 -13772.2 284.866 299.484 299.998
6700000 -13772.4 284.867 299.478 300.007
6720000 -13772.6 284.864 299.468 300.014
6740000 -13772.8 284.866 299.483 299.998
6760000 -13773.1 284.879 299.514 299.988
6780000 -13773.3 284.872 299.506 299.981
6800000 -13773.5 284.866 299.509 299.963
6820000 -13773.7 284.857 299.508 299.941
6840000 -13774 284.851 299.497 299.942
6860000 -13774.2 284.859 299.521 299.928
6880000 -13774.4 284.874 299.541 299.94
6900000 -13774.6 284.881 299.546 299.949
6920000 -13774.8 284.879 299.547 299.944
6940000 -13775 284.887 299.566 299.938
6960000 -13775.3 284.877 299.546 299.939
6980000 -13775.5 284.877 299.536 299.953
7000000 -13775.7 284.878 299.54 299.95
7020000 -13775.9 284.875 299.548 299.932
7040000 -13776.1 284.881 299.561 299.929
7060000 -13776.3 284.884 299.567 299.929
7080000 -13776.5 284.892 299.584 299.925
7100000 -13776.7 284.895 299.594 299.919
7120000 -13776.9 284.888 299.591 299.908
7140000 -13777.1 284.887 299.593 299.901
7160000 -13777.3 284.891 299.599 299.904
7180000 -13777.5 284.905 299.621 299.907
7200000 -13777.7 284.908 299.616 299.921
7220000 -13777.9 284.918 299.629 299.93
7240000 -13778.1 284.916 299.63 299.924
7260000 -13778.3 284.92 299.636 299.925
7280000 -13778.5 284.92 299.647 299.91
7300000 -13778.7 284.92 299.642 299.916
7320000 -13778.9 284.923 299.653 299.911
7340000 -13779.1 284.927 299.65 299.925
7360000 -13779.3 284.922 299.646 299.916
7380000 -13779.5 284.928 299.658 299.915
7400000 -13779.7 284.928 299.662 299.911
7420000 -13779.9 284.925 299.656 299.912
7440000 -13780.1 284.932 299.654 299.93
7460000 -13780.2 284.943 299.669 299.938
7480000 -13780.4 284.963 299.697 299.949
7500000 -13780.6 284.972 299.714 299.949
7520000 -13780.8 284.976 299.728 299.939
7540000 -13781 284.961 299.709 299.929
7560000 -13781.2 284.965 299.713 299.934
7580000 -13781.3 284.951 299.692 299.927
7600000 -13781.5 284.954 299.69 299.937
7620000 -13781.7 284.951 299.682 299.941
7640000 -13781.9 284.953 299.685 299.942
7660000 -13782.1 284.934 299.658 299.93
7680000 -13782.2 284.931 299.655 299.927
7700000 -13782.4 284.932 299.663 299.918
7720000 -13782.6 284.93 299.663 299.913
7740000 -13782.8 284.927 299.665 299.903
7760000 -13782.9 284.938 299.68 299.912
7780000 -13783.1 284.933 299.676 299.905
7800000 -13783.3 284.935 299.682 299.901
7820000 -13783.5 284.929 299.672 299.898
7840000 -13783.6 284.93 299.674 299.901
7860000 -13783.8 284.93 299.678 299.893
7880000 -13784 284.922 299.675 299.878
7900000 -13784.1 284.918 299.672 299.871
7920000 -13784.3 284.919 299.669 299.879
7940000 -13784.5 284.922 299.675 299.877
7960000 -13784.6 284.921 299.668 299.886
7980000 -13784.8 284.932 299.686 299.889
8000000 -13784.9 284.933 299.689 299.887
8020000 -13785.1 284.928 299.683 299.881
8040000 -13785.3 284.932 299.693 299.877
8060000 -13785.4 284.923 299.673 299.884
8080000 -13785.6 284.921 299.663 299.891
8100000 -13785.8 284.927 299.677 299.887
8120000 -13785.9 284.94 299.697 299.894
8140000 -13786.1 284.944 299.704 299.893
8160000 -13786.2 284.949 299.716 299.891
8180000 -13786.4 284.951 299.722 299.888
8200000 -13786.5 284.959 299.726 299.9
8220000 -13786.7 284.967 299.73 299.915
8240000 -13786.8 284.967 299.726 299.921
8260000 -13787 284.976 299.741 299.921
8280000 -13787.1 284.99 299.761 299.931
8300000 -13787.3 284.985 299.758 299.921
8320000 -13787.4 284.983 299.749 299.93
8340000 -13787.6 284.987 299.757 299.927
8360000 -13787.7 284.997 299.769 299.936
8380000 -13787.9 284.999 299.769 299.942
8400000 -13788 285.006 299.784 299.937
8420000 -13788.2 285.005 299.784 299.935
8440000 -13788.3 285.01 299.783 299.95
8460000 -13788.5 285.012 299.783 299.955
8480000 -13788.6 285.003 299.766 299.955
8500000 -13788.8 285.004 299.758 299.967
8520000 -13788.9 285.003 299.76 299.964
8540000 -13789 284.995 299.752 299.954
8560000 -13789.2 285.006 299.758 299.973
8580000 -13789.3 285.006 299.748 299.986
8600000 -13789.4 285.007 299.756 299.979
8620000 -13789.6 284.999 299.741 299.98
8640000 -13789.7 284.99 299.724 299.98
8660000 -13789.9 284.996 299.728 299.989
8680000 -13790 284.99 299.721 299.983
8700000 -13790.1 284.987 299.721 299.977
8720000 -13790.3 284.987 299.716 299.983
8740000 -13790.4 284.983 299.714 299.977
8760000 -13790.6 284.989 299.716 299.987
8780000 -13790.7 284.999 299.734 299.989
8800000 -13790.8 285.005 299.746 299.989
8820000 -13791 285.008 299.755 299.983
8840000 -13791.1 285.016 299.767 299.986
8860000 -13791.2 285.018 299.769 299.99
8880000 -13791.4 285.029 299.784 299.994
8900000 -13791.5 285.034 299.794 299.993
8920000 -13791.6 285.033 299.794 299.991
8940000 -13791.8 285.034 299.788 300.003
8960000 -13791.9 285.035 299.789 300.003
8980000 -13792 285.044 299.803 300.007
9000000 -13792.1 285.037 299.794 300.002
9020000 -13792.3 285.037 299.796 300.001
9040000 -13792.4 285.039 299.799 300
9060000 -13792.5 285.05 299.816 300.006
9080000 -13792.6 285.039 299.796 300.005
9100000 -13792.8 285.056 299.817 300.018
9120000 -13792.9 285.061 299.824 300.019
9140000 -13793 285.058 299.821 300.018
9160000 -13793.1 285.055 299.816 300.017
9180000 -13793.2 285.049 299.812 300.006
9200000 -13793.4 285.055 299.815 300.017
9220000 -13793.5 285.057 299.816 300.022
9240000 -13793.6 285.057 299.812 300.026
9260000 -13793.7 285.057 299.814 300.025
9280000 -13793.8 285.061 299.824 300.021
9300000 -13794 285.062 299.826 300.022
9320000 -13794.1 285.06 299.829 300.012
9340000 -13794.2 285.066 299.835 300.017
9360000 -13794.3 285.064 299.835 300.014
9380000 -13794.4 285.057 299.82 300.014
9400000 -13794.6 285.065 299.838 300.012
9420000 -13794.7 285.062 299.831 300.014
9440000 -13794.8 285.069 299.833 300.028
9460000 -13794.9 285.064 299.824 300.029
9480000 -13795 285.064 299.824 300.028
9500000 -13795.1 285.056 299.819 300.014
9520000 -13795.2 285.06 299.836 300.002
9540000 -13795.4 285.06 299.835 300.004
9560000 -13795.5 285.054 299.825 300.002
9580000 -13795.6 285.04 299.81 299.988
9600000 -13795.7 285.041 299.818 299.98
9620000 -13795.8 285.037 299.815 299.973
9640000 -13795.9 285.043 299.826 299.973
9660000 -13796 285.053 299.836 299.984
9680000 -13796.2 285.049 299.836 299.975
9700000 -13796.3 285.056 299.843 299.982
9720000 -13796.4 285.057 299.85 299.977
9740000 -13796.5 285.049 299.839 299.971
9760000 -13796.6 285.054 299.85 299.968
9780000 -13796.7 285.054 299.851 299.967
9800000 -13796.8 285.057 299.851 299.975
9820000 -13796.9 285.061 299.859 299.972
9840000 -13797 285.063 299.865 299.972
9860000 -13797.1 285.067 299.875 299.967
9880000 -13797.3 285.063 299.866 299.968
9900000 -13797.4 285.058 299.859 299.967
9920000 -13797.5 285.055 299.859 299.958
9940000 -13797.6 285.061 299.86 299.972
9960000 -13797.7 285.071 299.872 299.981
9980000 -13797.8 285.072 299.874 299.98
10000000 -13797.9 285.068 299.865 299.982
10020000 -13800.8 285.066 299.863 299.979
10040000 -13804.5 285.066 299.86 299.98
10060000 -13808.2 285.067 299.858 299.983
10080000 -13811.9 285.067 299.857 299.981
10100000 -13815.6 285.066 299.853 299.984
