# Fix print output for fix 48121
0 0 0
20000 -13.2045455758724 -23.8175049749814
40000 0.916665506361975 14.6927065781832
60000 2.85834794749141 7.34663518540518
80000 -2.79577424029864 1.98561874461688
100000 -17.5588918754094 24.9453677663871
120000 -2.85843925270922 11.6929301995441
140000 -9.50527133976791 4.7911873369382
160000 -5.14400992355792 -1.80327454987737
180000 -13.4975217765835 13.6173023976847
200000 2.7914683954294 -12.0141328854061
220000 2.28677679816322 -2.89951456472871
240000 8.24844828800969 2.69882052710508
260000 1.20645455316265 0.296877785453358
280000 -2.12351672295046 11.6694980677588
300000 -6.31515915176133 -5.40997262672344
320000 2.81930408306575 -14.399238608309
340000 0.56787536091864 -28.5250461767675
360000 -2.86863049324829 -18.0395314913005
380000 3.53768436798272 8.9776769210158
400000 -8.17355800528232 -5.13016956826304
420000 -10.1258097423609 3.9386047233125
440000 3.13155781080704 2.44632265367579
460000 -14.901880343113 -26.5108273801595
480000 3.35347081888413 -28.1434160615629
500000 12.0860128384469 -10.2589940953972
520000 0.865457129172528 2.36669841317651
540000 7.28286640844328 -16.3807015701125
560000 -7.39852676114655 40.3686195169416
580000 2.05515147126728 39.6125891575449
600000 6.96159364647809 45.388491297848
620000 -5.92965597298637 68.2146873774097
640000 -0.145968128462409 73.6241682361222
660000 0.105661017530112 69.2843588630111
680000 -15.5944064778431 56.3167532747991
700000 -4.91879037547245 51.3333804980956
720000 2.3484329050143 74.6280219448196
740000 7.79133835771875 59.1513863189605
760000 -3.92869620289765 16.4553785716518
780000 4.99368879947981 46.7020006162412
800000 3.50909284407504 177.349962591268
820000 -4.164131881164 146.838602946029
840000 1.48646299684545 151.224579169821
860000 9.65517180236862 144.33758456625
880000 0.236899235052995 145.121785255723
900000 2.80577683842833 161.65159104376
920000 4.36351154840889 140.866411219996
940000 2.67778835985475 138.928804804166
960000 -3.96568959106449 139.098498151215
980000 4.71601611462 142.222079118513
1000000 5.05204390296455 148.947680657003
1020000 5.20207010227467 141.889413586159
1040000 11.5657415312173 150.125508668344
1060000 -7.31842844998612 140.989711722179
1080000 13.8781541796098 152.854748320453
1100000 13.9095680652794 132.887234814944
1120000 0.695526746476656 152.23084071754
1140000 3.21699250709845 158.921371184887
1160000 -9.17255395741629 152.846115305134
1180000 10.9907638580972 139.986007009827
1200000 8.78050970971355 158.672163595082
1220000 10.958715358782 135.852664726499
1240000 -3.17390041842327 142.14730819249
1260000 -5.57339062554113 144.375038796549
1280000 1.53242472396186 173.397549510881
1300000 5.17688785863858 157.894669031871
1320000 -1.41160844113966 147.661945968869
1340000 3.72817668907913 163.474834578514
1360000 -8.78196208645876 161.51221556079
