# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
20000 -56672.8 296.893 300.415 300.519
40000 -56671.7 296.396 300.246 299.964
60000 -56686.1 296.203 300.043 299.77
80000 -56699.4 296.211 300.23 299.75
100000 -56708.3 296.204 299.813 299.807
120000 -56713.8 296.237 299.793 299.848
140000 -56717.8 296.298 299.557 299.956
160000 -56729.1 296.338 299.475 300.015
180000 -56739 296.258 299.457 299.925
200000 -56747.8 296.317 299.612 299.97
220000 -56755.2 296.312 299.771 299.939
240000 -56761.4 296.269 299.979 299.857
260000 -56766.6 296.352 300.102 299.935
280000 -56770.9 296.361 300.191 299.932
300000 -56775 296.348 300.114 299.929
320000 -56778.4 296.284 300.002 299.871
340000 -56781.8 296.315 299.782 299.941
360000 -56785 296.286 299.796 299.905
380000 -56787.9 296.315 299.872 299.927
400000 -56790.3 296.31 299.797 299.933
420000 -56792.5 296.268 299.696 299.899
440000 -56794.2 296.304 299.689 299.943
460000 -56795.6 296.326 299.695 299.967
480000 -56797.1 296.316 299.75 299.947
500000 -56798.5 296.295 299.872 299.904
520000 -56799.9 296.277 299.887 299.88
540000 -56801 296.274 299.944 299.868
560000 -56802.1 296.286 299.898 299.89
580000 -56803.1 296.287 299.918 299.887
600000 -56804 296.314 299.979 299.909
620000 -56804.9 296.287 299.914 299.887
640000 -56805.6 296.277 299.874 299.882
660000 -56806.7 296.25 299.888 299.849
680000 -56807.6 296.28 299.931 299.877
700000 -56808.8 296.314 299.947 299.914
720000 -56809.8 296.323 299.946 299.925
740000 -56810.6 296.345 299.959 299.949
760000 -56811.5 296.359 299.988 299.96
780000 -56812.2 296.357 299.99 299.958
800000 -56813.1 296.367 299.981 299.971
820000 -56813.8 296.379 299.941 299.992
840000 -56814.6 296.373 299.965 299.981
860000 -56815.2 296.399 300.012 300.003
880000 -56815.8 296.385 300.06 299.98
900000 -56816.5 296.368 300.034 299.965
920000 -56817.2 296.344 300.012 299.939
940000 -56817.8 296.352 299.977 299.955
960000 -56818.5 296.355 299.996 299.955
980000 -56819 296.355 299.965 299.96
1000000 -56819.5 296.374 299.956 299.984
1020000 -56821.8 296.399 300.008 300.004
1040000 -56824.1 296.412 300.032 300.016
1060000 -56826.4 296.407 300.072 300.004
1080000 -56828.6 296.393 300.061 299.989
1100000 -56830.7 296.384 300.051 299.98
1120000 -56832.7 296.373 300.047 299.968
1140000 -56834.8 296.37 300.039 299.966
1160000 -56836.8 296.359 300.055 299.951
1180000 -56838.6 296.36 300.058 299.951
1200000 -56840.5 296.348 300.007 299.945
1220000 -56842.3 296.361 300.013 299.959
1240000 -56844.1 296.357 300.008 299.956
1260000 -56845.7 296.362 299.991 299.963
1280000 -56847.3 296.37 299.981 299.975
1300000 -56848.9 296.376 300.018 299.976
1320000 -56850.4 296.388 300.009 299.991
1340000 -56851.9 296.389 300.005 299.993
1360000 -56853.3 296.394 300.017 299.997
1380000 -56854.7 296.39 300.002 299.995
1400000 -56856 296.39 300.019 299.992
1420000 -56857.3 296.374 300.018 299.974
1440000 -56858.6 296.38 299.971 299.988
1460000 -56859.8 296.385 299.951 299.996
1480000 -56861 296.396 299.956 300.008
1500000 -56862.1 296.385 299.934 300
1520000 -56863.3 296.402 299.991 300.011
1540000 -56864.4 296.41 300.017 300.015
1560000 -56865.4 296.412 300.022 300.017
1580000 -56866.5 296.409 300.013 300.016
1600000 -56867.5 296.41 300.016 300.016
1620000 -56868.5 296.399 299.973 300.009
1640000 -56869.4 296.4 300.002 300.007
1660000 -56870.3 296.406 300.012 300.012
1680000 -56871.3 296.402 300.028 300.004
1700000 -56872.2 296.404 300.034 300.006
1720000 -56873.2 296.41 300.035 300.013
1740000 -56874.1 296.405 300.007 300.012
1760000 -56875.2 296.41 300.006 300.018
1780000 -56876.2 296.417 300.004 300.026
1800000 -56877.2 296.397 299.987 300.005
1820000 -56878.2 296.39 299.99 299.996
1840000 -56879.3 296.384 299.947 299.996
1860000 -56881 296.384 299.971 299.992
1880000 -56883 296.389 299.972 299.998
1900000 -56884.8 296.396 299.973 300.006
1920000 -56886.6 296.397 299.976 300.007
1940000 -56888.5 296.393 299.957 300.005
1960000 -56890.2 296.39 299.955 300.002
1980000 -56892 296.394 299.956 300.006
2000000 -56893.7 296.396 299.944 300.011
2020000 -56895.3 296.395 299.91 300.015
2040000 -56897.7 296.398 299.896 300.02
2060000 -56900.1 296.401 299.896 300.023
2080000 -56902.7 296.401 299.897 300.024
2100000 -56905.2 296.406 299.875 300.033
2120000 -56907.7 296.397 299.851 300.026
2140000 -56910.1 296.393 299.873 300.018
2160000 -56912.5 296.401 299.87 300.028
2180000 -56914.8 296.416 299.902 300.041
2200000 -56917.2 296.413 299.888 300.04
2220000 -56919.5 296.409 299.897 300.033
2240000 -56921.7 296.409 299.91 300.032
2260000 -56924 296.402 299.927 300.021
2280000 -56926.1 296.406 299.937 300.024
2300000 -56928.2 296.404 299.952 300.018
2320000 -56930.3 296.412 299.986 300.023
2340000 -56932.4 296.406 299.94 300.023
2360000 -56935 296.414 299.95 300.031
2380000 -56938.4 296.417 299.944 300.035
2400000 -56941.9 296.423 299.98 300.036
2420000 -56945.4 296.421 299.977 300.035
2440000 -56948.9 296.418 299.988 300.03
2460000 -56952.3 296.414 299.99 300.025
2480000 -56955.7 296.41 300.002 300.018
2500000 -56959 296.416 300.024 300.022
2520000 -56962.2 296.417 300.035 300.022
2540000 -56965.4 296.41 300.026 300.014
2560000 -56968.5 296.407 300.026 300.011
2580000 -56971.6 296.411 300.028 300.016
2600000 -56974.6 296.421 300.032 300.026
2620000 -56977.6 296.419 300.04 300.023
2640000 -56980.5 296.421 300.057 300.022
2660000 -56983.4 296.427 300.061 300.029
2680000 -56986.2 296.424 300.044 300.028
2700000 -56989 296.431 300.049 300.035
2720000 -56991.8 296.438 300.069 300.041
2740000 -56994.5 296.439 300.088 300.039
2760000 -56997.2 296.441 300.097 300.04
2780000 -56999.9 296.437 300.085 300.037
2800000 -57002.5 296.433 300.073 300.034
2820000 -57005.1 296.433 300.099 300.031
2840000 -57007.7 296.432 300.102 300.028
2860000 -57010.2 296.424 300.111 300.017
2880000 -57012.6 296.424 300.12 300.017
2900000 -57015.1 296.428 300.119 300.021
2920000 -57017.5 296.428 300.132 300.019
2940000 -57019.9 296.423 300.129 300.014
2960000 -57022.2 296.424 300.129 300.015
2980000 -57024.5 296.43 300.112 300.025
3000000 -57027.2 296.435 300.119 300.029
3020000 -57030.2 296.438 300.106 300.035
3040000 -57033 296.445 300.114 300.042
3060000 -57035.9 296.456 300.123 300.054
3080000 -57038.8 296.457 300.134 300.052
3100000 -57041.6 296.452 300.131 300.047
3120000 -57044.4 296.452 300.131 300.047
3140000 -57047.2 296.457 300.141 300.051
3160000 -57049.9 296.455 300.154 300.047
3180000 -57052.7 296.45 300.146 300.042
3200000 -57055.3 296.452 300.168 300.041
3220000 -57058 296.45 300.155 300.041
3240000 -57060.6 296.445 300.149 300.036
3260000 -57063.2 296.45 300.156 300.041
3280000 -57065.8 296.445 300.138 300.038
3300000 -57068.3 296.443 300.149 300.034
3320000 -57070.8 296.442 300.146 300.033
