# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
2960000 -17906.6 289.454 299.89 299.976
2980000 -17908 289.447 299.886 299.967
3000000 -17909.3 289.445 299.873 299.971
3020000 -17910.7 289.442 299.866 299.97
3040000 -17912 289.438 299.856 299.971
3060000 -17913.3 289.436 299.847 299.972
3080000 -17914.6 289.437 299.853 299.97
3100000 -17915.9 289.435 299.854 299.967
3120000 -17917.1 289.435 299.854 299.966
3140000 -17918.4 289.439 299.862 299.968
3160000 -17919.6 289.429 299.848 299.961
3180000 -17920.8 289.43 299.853 299.959
3200000 -17922 289.439 299.855 299.974
3220000 -17923.2 289.444 299.867 299.974
3240000 -17924.3 289.441 299.866 299.969
3260000 -17925.5 289.447 299.868 299.978
3280000 -17926.6 289.459 299.874 299.995
3300000 -17927.7 289.463 299.871 300.004
3320000 -17928.8 289.477 299.89 300.016
3340000 -17929.9 289.482 299.885 300.027
3360000 -17931 289.482 299.879 300.031
3380000 -17932.1 289.479 299.868 300.033
3400000 -17933.2 289.472 299.858 300.028
3420000 -17934.2 289.473 299.845 300.038
3440000 -17935.2 289.463 299.83 300.03
3460000 -17936.3 289.475 299.838 300.046
3480000 -17937.3 289.474 299.832 300.049
3500000 -17938.3 289.487 299.844 300.063
3520000 -17939.3 289.487 299.834 300.069
3540000 -17940.2 289.495 299.851 300.072
3560000 -17941.2 289.497 299.851 300.075
3580000 -17942.2 289.506 299.852 300.09
3600000 -17943.1 289.515 299.858 300.102
3620000 -17944.1 289.511 299.861 300.093
3640000 -17945 289.499 299.847 300.082
3660000 -17945.9 289.494 299.842 300.076
3680000 -17946.8 289.495 299.842 300.077
3700000 -17947.7 289.491 299.832 300.078
3720000 -17948.6 289.487 299.822 300.077
3740000 -17949.5 289.482 299.821 300.069
3760000 -17950.4 289.482 299.825 300.067
3780000 -17951.2 289.474 299.811 300.063
3800000 -17952.1 289.479 299.808 300.073
3820000 -17952.9 289.481 299.81 300.075
3840000 -17953.7 289.481 299.815 300.071
3860000 -17954.6 289.477 299.809 300.069
3880000 -17955.4 289.48 299.816 300.071
3900000 -17956.2 289.485 299.818 300.076
3920000 -17957 289.474 299.808 300.064
3940000 -17957.8 289.488 299.827 300.076
3960000 -17958.5 289.494 299.847 300.073
3980000 -17959.3 289.496 299.848 300.075
4000000 -17960.1 289.497 299.839 300.084
4020000 -17960.9 289.491 299.838 300.074
4040000 -17961.6 289.488 299.835 300.07
4060000 -17962.4 289.483 299.837 300.061
4080000 -17963.1 289.487 299.843 300.064
4100000 -17963.8 289.488 299.841 300.067
4120000 -17964.5 289.486 299.836 300.067
4140000 -17965.3 289.488 299.85 300.061
4160000 -17966 289.486 299.843 300.062
