# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
4760000 -32606.3 293.885 300.041 299.9
4780000 -32608.2 293.885 300.04 299.9
4800000 -32610.1 293.889 300.038 299.906
4820000 -32612 293.892 300.042 299.909
4840000 -32613.8 293.894 300.049 299.909
4860000 -32615.7 293.892 300.042 299.91
4880000 -32617.5 293.897 300.042 299.916
4900000 -32619.3 293.901 300.043 299.921
4920000 -32621.2 293.901 300.044 299.921
4940000 -32623 293.904 300.052 299.921
4960000 -32624.8 293.908 300.059 299.926
4980000 -32626.6 293.91 300.068 299.925
5000000 -32628.4 293.906 300.067 299.92
5020000 -32630.1 293.9 300.059 299.915
5040000 -32631.9 293.896 300.051 299.912
5060000 -32633.7 293.899 300.043 299.918
5080000 -32635.5 293.895 300.04 299.914
5100000 -32637.2 293.893 300.037 299.912
5120000 -32638.9 293.89 300.04 299.907
5140000 -32640.6 293.894 300.051 299.908
5160000 -32642.3 293.893 300.043 299.91
5180000 -32644 293.896 300.048 299.912
5200000 -32645.7 293.896 300.051 299.912
5220000 -32647.4 293.893 300.053 299.907
5240000 -32649.1 293.888 300.047 299.903
5260000 -32650.7 293.889 300.042 299.905
5280000 -32652.4 293.892 300.043 299.909
5300000 -32654 293.888 300.035 299.906
5320000 -32655.6 293.889 300.035 299.907
5340000 -32657.2 293.89 300.03 299.91
5360000 -32658.8 293.895 300.034 299.916
5380000 -32660.4 293.897 300.038 299.917
5400000 -32662 293.899 300.034 299.921
5420000 -32663.5 293.902 300.032 299.925
5440000 -32665.1 293.898 300.023 299.923
5460000 -32666.6 293.897 300.019 299.922
5480000 -32668.2 293.897 300.027 299.92
5500000 -32669.7 293.901 300.031 299.924
5520000 -32671.5 293.901 300.031 299.924
5540000 -32673.3 293.904 300.043 299.925
5560000 -32675.2 293.902 300.043 299.922
5580000 -32677 293.908 300.06 299.925
5600000 -32678.9 293.907 300.058 299.924
5620000 -32680.7 293.906 300.057 299.923
5640000 -32682.5 293.906 300.058 299.923
5660000 -32684.3 293.91 300.058 299.928
5680000 -32686.1 293.909 300.048 299.93
5700000 -32687.9 293.907 300.037 299.93
5720000 -32689.7 293.907 300.034 299.932
5740000 -32691.4 293.907 300.033 299.932
5760000 -32693.2 293.909 300.031 299.934
5780000 -32694.9 293.907 300.029 299.933
5800000 -32696.7 293.912 300.038 299.937
5820000 -32698.4 293.915 300.042 299.94
5840000 -32700.1 293.915 300.045 299.938
5860000 -32701.8 293.915 300.041 299.939
5880000 -32703.5 293.914 300.04 299.938
5900000 -32705.2 293.913 300.034 299.94
5920000 -32706.8 293.912 300.028 299.94
5940000 -32708.5 293.912 300.032 299.939
5960000 -32710.2 293.908 300.022 299.936
5980000 -32711.8 293.912 300.034 299.938
6000000 -32713.4 293.911 300.032 299.937
6020000 -32715.1 293.914 300.037 299.94
6040000 -32716.7 293.914 300.039 299.939
6060000 -32718.3 293.914 300.031 299.941
6080000 -32719.8 293.915 300.034 299.942
6100000 -32721.4 293.915 300.039 299.94
6120000 -32723 293.914 300.041 299.938
6140000 -32724.6 293.916 300.044 299.94
6160000 -32726.1 293.912 300.035 299.938
6180000 -32727.7 293.907 300.024 299.933
6200000 -32729.2 293.904 300.013 299.933
6220000 -32730.7 293.901 300.009 299.931
6240000 -32732.2 293.903 300.005 299.934
6260000 -32733.8 293.9 299.996 299.933
6280000 -32735.3 293.901 299.994 299.935
6300000 -32736.8 293.899 299.985 299.935
6320000 -32738.2 293.904 299.99 299.94
6340000 -32739.7 293.904 299.986 299.941
6360000 -32741.2 293.904 299.986 299.941
6380000 -32742.6 293.902 299.986 299.939
6400000 -32744.1 293.901 299.985 299.938
6420000 -32745.6 293.899 299.982 299.936
6440000 -32747 293.898 299.98 299.934
6460000 -32748.4 293.894 299.982 299.929
6480000 -32749.8 293.895 299.977 299.932
6500000 -32751.3 293.893 299.979 299.928
6520000 -32752.7 293.892 299.972 299.93
6540000 -32754.1 293.893 299.976 299.93
6560000 -32755.5 293.895 299.973 299.933
6580000 -32756.9 293.896 299.978 299.932
6600000 -32758.3 293.893 299.978 299.929
6620000 -32759.7 293.893 299.978 299.929
6640000 -32761.1 293.891 299.975 299.927
6660000 -32762.4 293.892 299.985 299.925
6680000 -32763.8 293.893 299.988 299.926
6700000 -32765.1 293.889 299.981 299.923
6720000 -32766.6 293.89 299.971 299.927
6740000 -32768.1 293.895 299.971 299.934
6760000 -32770 293.896 299.973 299.934
6780000 -32772.1 293.893 299.969 299.932
6800000 -32774.2 293.895 299.97 299.935
6820000 -32776.3 293.896 299.974 299.934
6840000 -32778.4 293.898 299.98 299.935
6860000 -32780.4 293.896 299.982 299.932
6880000 -32782.6 293.899 299.988 299.934
6900000 -32785 293.9 299.988 299.936
6920000 -32787.3 293.901 299.976 299.94
6940000 -32789.6 293.902 299.976 299.942
6960000 -32791.9 293.905 299.977 299.945
6980000 -32794.2 293.903 299.974 299.944
7000000 -32796.5 293.905 299.979 299.944
7020000 -32798.8 293.902 299.977 299.941
7040000 -32801 293.904 299.975 299.945
7060000 -32803.3 293.906 299.98 299.945
7080000 -32805.6 293.907 299.982 299.946
7100000 -32807.8 293.905 299.985 299.943
7120000 -32810 293.904 299.985 299.941
7140000 -32812.3 293.901 299.977 299.94
7160000 -32814.5 293.9 299.985 299.936
7180000 -32816.7 293.903 299.983 299.94
7200000 -32819.1 293.904 299.986 299.941
7220000 -32821.5 293.9 299.979 299.938
7240000 -32823.8 293.898 299.977 299.936
7260000 -32826.1 293.896 299.97 299.936
7280000 -32828.4 293.896 299.972 299.935
7300000 -32830.7 293.895 299.962 299.936
7320000 -32833 293.896 299.96 299.939
7340000 -32835.2 293.896 299.963 299.938
7360000 -32837.5 293.893 299.957 299.935
7380000 -32839.8 293.889 299.959 299.93
7400000 -32842 293.892 299.962 299.933
7420000 -32844.2 293.89 299.955 299.931
7440000 -32846.4 293.89 299.957 299.931
7460000 -32848.6 293.894 299.956 299.937
7480000 -32850.8 293.896 299.953 299.94
7500000 -32853 293.897 299.958 299.941
7520000 -32855.1 293.896 299.962 299.938
7540000 -32857.3 293.896 299.96 299.939
7560000 -32859.5 293.894 299.957 299.936
7580000 -32861.6 293.896 299.957 299.939
7600000 -32863.7 293.898 299.955 299.942
7620000 -32865.8 293.898 299.953 299.943
7640000 -32867.9 293.902 299.955 299.948
7660000 -32870 293.9 299.951 299.946
7680000 -32872.1 293.902 299.952 299.948
7700000 -32874.2 293.898 299.945 299.946
7720000 -32876.3 293.898 299.946 299.945
7740000 -32878.4 293.902 299.95 299.949
7760000 -32880.5 293.903 299.953 299.95
7780000 -32882.5 293.902 299.953 299.948
7800000 -32884.6 293.906 299.949 299.955
7820000 -32886.6 293.909 299.953 299.958
7840000 -32888.6 293.91 299.953 299.959
7860000 -32890.6 293.909 299.953 299.958
7880000 -32892.6 293.907 299.954 299.955
7900000 -32894.6 293.909 299.951 299.958
7920000 -32896.6 293.907 299.954 299.955
7940000 -32898.6 293.909 299.955 299.957
7960000 -32900.5 293.909 299.957 299.957
7980000 -32902.5 293.915 299.962 299.963
8000000 -32904.4 293.916 299.962 299.964
8020000 -32906.3 293.914 299.958 299.963
8040000 -32908.3 293.915 299.953 299.965
8060000 -32910.2 293.915 299.952 299.966
8080000 -32912.1 293.916 299.954 299.966
8100000 -32914 293.917 299.956 299.967
8120000 -32915.9 293.918 299.958 299.968
8140000 -32917.7 293.919 299.957 299.969
8160000 -32919.6 293.92 299.954 299.972
8180000 -32921.5 293.922 299.952 299.975
8200000 -32923.4 293.924 299.958 299.976
8220000 -32925.2 293.925 299.958 299.977
8240000 -32927.1 293.926 299.954 299.979
8260000 -32928.9 293.924 299.951 299.979
8280000 -32930.7 293.924 299.952 299.977
8300000 -32932.5 293.923 299.941 299.979
8320000 -32934.4 293.921 299.933 299.98
8340000 -32936.2 293.922 299.934 299.98
8360000 -32938 293.917 299.934 299.973
8380000 -32939.7 293.921 299.94 299.978
8400000 -32941.5 293.922 299.942 299.978
8420000 -32943.3 293.922 299.943 299.977
8440000 -32945.1 293.919 299.942 299.974
8460000 -32946.8 293.919 299.937 299.975
8480000 -32948.6 293.917 299.935 299.974
8500000 -32950.3 293.915 299.936 299.97
8520000 -32952 293.917 299.944 299.971
8540000 -32953.8 293.916 299.939 299.971
8560000 -32955.5 293.916 299.939 299.97
8580000 -32957.2 293.918 299.945 299.971
8600000 -32958.9 293.918 299.951 299.969
8620000 -32960.6 293.918 299.944 299.972
8640000 -32962.3 293.919 299.945 299.972
8660000 -32964 293.92 299.944 299.975
8680000 -32965.7 293.92 299.94 299.975
8700000 -32967.4 293.918 299.942 299.972
8720000 -32969 293.919 299.946 299.973
8740000 -32970.7 293.92 299.949 299.973
8760000 -32972.3 293.923 299.945 299.979
8780000 -32974 293.923 299.945 299.979
8800000 -32975.6 293.923 299.944 299.978
8820000 -32977.2 293.921 299.94 299.978
8840000 -32978.8 293.92 299.941 299.975
8860000 -32980.5 293.922 299.941 299.978
8880000 -32982.1 293.924 299.944 299.98
8900000 -32983.7 293.925 299.944 299.982
8920000 -32985.3 293.925 299.941 299.982
8940000 -32986.8 293.926 299.944 299.982
8960000 -32988.4 293.929 299.953 299.984
8980000 -32990 293.93 299.957 299.984
9000000 -32991.6 293.931 299.961 299.985
9020000 -32993.1 293.934 299.963 299.987
9040000 -32994.7 293.933 299.961 299.987
9060000 -32996.2 293.934 299.958 299.989
9080000 -32997.7 293.934 299.958 299.989
9100000 -32999.2 293.935 299.962 299.99
9120000 -33000.7 293.936 299.965 299.99
9140000 -33002.3 293.935 299.966 299.988
9160000 -33003.8 293.933 299.966 299.986
9180000 -33005.2 293.933 299.964 299.986
9200000 -33006.7 293.937 299.964 299.991
9220000 -33008.2 293.936 299.961 299.992
9240000 -33009.7 293.935 299.969 299.987
9260000 -33011.2 293.932 299.963 299.985
9280000 -33012.6 293.931 299.963 299.983
9300000 -33014.1 293.93 299.959 299.984
9320000 -33015.5 293.927 299.957 299.98
9340000 -33017 293.928 299.958 299.981
9360000 -33018.4 293.928 299.952 299.983
9380000 -33019.9 293.928 299.952 299.983
9400000 -33021.3 293.929 299.953 299.984
9420000 -33022.7 293.929 299.956 299.983
9440000 -33024.2 293.927 299.957 299.981
9460000 -33025.6 293.926 299.955 299.979
9480000 -33027 293.925 299.953 299.979
9500000 -33028.3 293.926 299.956 299.978
9520000 -33029.7 293.928 299.957 299.981
9540000 -33031.1 293.928 299.953 299.982
9560000 -33032.5 293.929 299.954 299.984
9580000 -33033.9 293.932 299.952 299.987
9600000 -33035.2 293.93 299.952 299.986
9620000 -33036.6 293.932 299.953 299.988
9640000 -33038 293.934 299.956 299.99
9660000 -33039.3 293.935 299.954 299.992
9680000 -33040.7 293.934 299.959 299.988
9700000 -33042 293.934 299.96 299.988
9720000 -33043.4 293.935 299.964 299.989
9740000 -33044.7 293.936 299.961 299.991
9760000 -33046 293.934 299.963 299.987
9780000 -33047.4 293.938 299.969 299.99
9800000 -33048.7 293.937 299.97 299.989
9820000 -33050 293.937 299.967 299.991
9840000 -33051.3 293.939 299.967 299.993
9860000 -33052.6 293.939 299.966 299.993
9880000 -33053.9 293.94 299.969 299.994
9900000 -33055.2 293.938 299.964 299.992
9920000 -33056.5 293.937 299.962 299.992
9940000 -33057.8 293.937 299.961 299.993
9960000 -33059.1 293.937 299.96 299.992
9980000 -33060.3 293.937 299.958 299.993
10000000 -33061.6 293.938 299.959 299.993
10020000 -33065.7 293.938 299.958 299.994
10040000 -33070.5 293.938 299.954 299.995
10060000 -33075.4 293.936 299.95 299.993
10080000 -33080.2 293.937 299.955 299.993
10100000 -33085 293.935 299.954 299.99
