comment:  C2-H0.1-300K-200.xyz

441 atoms
4 atom types

-27.789400  30.235500  xlo xhi
-29.245400  33.273800  ylo yhi
-27.946800  30.781100  zlo zhi

Masses

1  12.0107  O 
2  12.0107  N 
3  12.0107  C 
4  1.00794  H 

Atoms

61  1  3  0.000000  5.291960  0.486835  4.659190  #C
62  1  3  0.000000  5.848790  0.950545  3.805150  #C
63  1  1  0.000000  2.719420  1.079320  -1.710490  #O
64  1  3  0.000000  6.206860  1.913260  0.212749  #C
65  1  3  0.000000  6.458500  1.738300  1.294310  #C
66  1  1  0.000000  1.986760  2.280110  -1.815250  #O
67  1  3  0.000000  1.933750  4.894820  4.457860  #C
68  1  3  0.000000  1.521830  5.937440  3.827890  #C
69  1  1  0.000000  -0.183609  3.046440  -1.764400  #O
70  1  1  0.000000  -1.543920  2.591630  -1.800230  #O
71  1  3  0.000000  -3.490150  5.229280  0.617594  #C
72  1  3  0.000000  -5.364250  3.323230  0.552272  #C
73  1  3  0.000000  -4.525020  4.042990  0.575607  #C
74  1  1  0.000000  1.988480  -2.307120  -1.706460  #O
75  1  3  0.000000  5.166770  -4.426730  2.090780  #C
76  1  1  0.000000  2.391260  -0.092781  -2.479580  #O
77  1  3  0.000000  5.883200  2.479070  -1.091580  #C
78  1  1  0.000000  0.777955  2.329750  -2.583010  #O
79  1  3  0.000000  2.622440  0.102677  9.264730  #C
80  1  3  0.000000  4.572610  -0.166946  5.836640  #C
81  1  3  0.000000  3.501660  0.660894  6.721440  #C
82  1  3  0.000000  3.021130  0.363241  8.023210  #C
83  1  4  0.000000  1.143740  4.318750  7.944880  #H
84  1  3  0.000000  4.956400  -1.369300  6.250940  #C
85  1  3  0.000000  0.546553  5.260340  7.795540  #C
86  1  3  0.000000  2.017330  7.249990  6.846420  #C
87  1  3  0.000000  1.313740  6.454110  7.245020  #C
88  1  3  0.000000  1.051340  6.871180  3.221550  #C
89  1  3  0.000000  1.348850  -0.774532  9.527690  #C
90  1  3  0.000000  -1.076130  0.185144  9.359720  #C
91  1  3  0.000000  0.064347  -0.203519  9.419710  #C
92  1  3  0.000000  1.223280  -4.388980  6.302100  #C
93  1  3  0.000000  -2.337860  0.663024  9.335930  #C
94  1  3  0.000000  -4.202170  3.172060  5.616260  #C
95  1  3  0.000000  -0.585333  5.614950  8.303490  #C
96  1  3  0.000000  -2.048190  6.136270  4.386230  #C
97  1  2  0.000000  1.229710  -0.018360  -3.318890  #N
98  1  3  0.000000  5.607460  3.016610  -2.050210  #C
99  1  3  0.000000  0.280405  6.464460  -1.499540  #C
100  1  3  0.000000  -0.815530  6.334940  -1.547480  #C
101  1  3  0.000000  -2.927950  5.663600  -0.473062  #C
102  1  3  0.000000  5.032220  -4.641630  0.677033  #C
103  1  3  0.000000  4.882670  -4.832640  -0.470109  #C
104  1  1  0.000000  0.427643  1.159460  -3.331240  #O
105  1  3  0.000000  2.546190  5.999520  -2.562060  #C
106  1  3  0.000000  1.875770  6.459210  -1.515320  #C
107  1  3  0.000000  2.579050  6.656490  -0.225424  #C
108  1  1  0.000000  -2.859020  0.752554  -1.781930  #O
109  1  3  0.000000  -6.347900  2.109000  0.514425  #C
110  1  1  0.000000  -2.925360  -0.670411  -1.837990  #O
111  1  3  0.000000  -5.352280  -3.563190  2.211750  #C
112  1  3  0.000000  -6.324310  -1.209610  2.888380  #C
113  1  3  0.000000  -5.930190  -2.327680  2.459680  #C
114  1  1  0.000000  -1.976820  1.444910  -2.593240  #O
115  1  3  0.000000  -2.364600  6.116540  -1.644160  #C
116  1  3  0.000000  -2.568960  6.852350  8.285720  #C
117  1  3  0.000000  -1.868260  5.829030  8.870940  #C
118  1  3  0.000000  -1.880430  7.542760  4.713490  #C
119  1  3  0.000000  -4.549040  4.241540  5.597910  #C
120  1  3  0.000000  -3.429130  1.028260  9.196140  #C
121  1  3  0.000000  -4.790540  1.382440  9.079280  #C
122  1  3  0.000000  -5.667290  0.558573  8.314130  #C
123  1  3  0.000000  -6.489960  -0.227239  7.627310  #C
124  1  3  0.000000  -6.690170  -0.026402  5.001700  #C
125  1  3  0.000000  -6.613990  -0.055473  6.121110  #C
126  1  3  0.000000  -6.900410  1.602500  1.656440  #C
127  1  3  0.000000  -6.052760  0.645037  -1.725070  #C
128  1  3  0.000000  -6.250500  1.262750  -0.645539  #C
129  1  1  0.000000  -0.932928  0.733011  -3.280150  #O
130  1  3  0.000000  -2.886680  5.481120  -2.823030  #C
131  1  3  0.000000  -5.148600  8.349390  2.949750  #C
132  1  3  0.000000  -5.259540  6.728600  4.823380  #C
133  1  3  0.000000  -5.279830  7.553700  3.879080  #C
134  1  3  0.000000  -5.118090  5.700780  5.899620  #C
135  1  3  0.000000  -1.902450  8.652420  4.914760  #C
136  1  3  0.000000  0.529329  7.764530  2.475650  #C
137  1  3  0.000000  -0.044596  8.432640  1.583970  #C
138  1  1  0.000000  -1.608070  -2.595640  -1.750210  #O
139  1  3  0.000000  -5.294590  -4.107490  0.714181  #C
140  1  1  0.000000  -0.207227  -3.008480  -1.715920  #O
141  1  3  0.000000  -1.251810  -6.034320  4.031270  #C
142  1  3  0.000000  -1.620140  -6.474700  1.436000  #C
143  1  1  0.000000  -1.955740  -1.451520  -2.586810  #O
144  1  3  0.000000  -2.090820  -4.251280  5.895130  #C
145  1  3  0.000000  -5.154130  2.921740  9.068060  #C
146  1  1  0.000000  -0.960467  -0.690758  -3.255770  #O
147  1  3  0.000000  -5.875500  0.098999  -2.864660  #C
148  1  3  0.000000  -2.099710  -6.389710  -1.165810  #C
149  1  3  0.000000  -3.278300  -5.882910  -1.380980  #C
150  1  3  0.000000  -5.062590  -4.634110  -0.218358  #C
151  1  3  0.000000  -1.807500  -6.551010  0.351399  #C
152  1  1  0.000000  0.775342  -2.340650  -2.520910  #O
153  1  3  0.000000  0.059441  -5.021950  5.943310  #C
154  1  3  0.000000  -1.245930  -5.614820  5.629870  #C
155  1  3  0.000000  -5.099690  -5.107090  4.294070  #C
156  1  3  0.000000  -5.185210  -4.416310  3.267750  #C
157  1  3  0.000000  -4.979790  -5.891200  5.287540  #C
158  1  4  0.000000  -1.574980  -6.425470  6.345160  #H
159  1  3  0.000000  1.486810  -2.014610  10.074400  #C
160  1  3  0.000000  2.307370  -5.317000  6.962370  #C
161  1  3  0.000000  3.163100  -5.930800  7.401360  #C
162  1  3  0.000000  -4.506300  -5.398700  -1.518570  #C
163  1  1  0.000000  0.359182  -1.177840  -3.291740  #O
164  1  3  0.000000  1.100750  -5.414070  -3.514410  #C
165  1  3  0.000000  4.670190  -4.820440  -1.722970  #C
166  1  3  0.000000  0.015699  -5.977800  -2.737530  #C
167  1  3  0.000000  -0.869360  -6.273780  -2.101180  #C
168  1  3  0.000000  6.812680  1.710150  2.768580  #C
169  1  3  0.000000  7.024260  2.901570  3.207060  #C
170  1  3  0.000000  5.353500  -2.666340  6.788370  #C
171  1  3  0.000000  7.243620  4.202520  3.803050  #C
172  1  3  0.000000  5.189000  3.677760  -3.325940  #C
173  1  3  0.000000  3.211850  5.547000  -3.736810  #C
174  1  3  0.000000  4.170690  4.621270  -3.417250  #C
175  1  3  0.000000  4.036800  7.800950  4.185960  #C
176  1  3  0.000000  3.552150  8.110430  5.171100  #C
177  1  3  0.000000  4.644140  7.283810  2.968110  #C
178  1  3  0.000000  3.902570  7.073560  1.854890  #C
179  1  3  0.000000  2.869490  8.375270  6.428460  #C
180  1  3  0.000000  3.219950  6.928980  0.784500  #C
181  1  3  0.000000  -3.327070  4.979170  -3.761860  #C
182  1  3  0.000000  -7.427870  1.102100  2.784920  #C
183  1  3  0.000000  1.949200  -4.900240  -4.092600  #C
184  1  3  0.000000  3.034960  -4.124750  -4.752550  #C
185  1  3  0.000000  4.558030  -4.662540  -3.007810  #C
186  1  3  0.000000  2.770540  -2.965460  -5.440920  #C
187  1  3  0.000000  5.655310  -3.516970  5.715950  #C
188  1  3  0.000000  5.941460  -4.384440  4.697020  #C
189  1  3  0.000000  5.418370  -4.364960  3.190640  #C
190  1  3  0.000000  6.894230  -5.463510  5.004200  #C
191  1  3  0.000000  5.805450  3.228400  -4.631500  #C
192  1  3  0.000000  3.895300  -1.586060  12.446100  #C
193  1  3  0.000000  1.637460  -3.207070  10.573900  #C
194  1  3  0.000000  3.268340  -0.462208  13.163800  #C
195  1  3  0.000000  4.462490  -2.315710  11.755700  #C
196  1  4  0.000000  3.166720  0.573229  10.163000  #H
197  1  3  0.000000  4.837680  2.038570  11.652500  #C
198  1  3  0.000000  3.923330  2.927750  11.494900  #C
199  1  3  0.000000  5.359340  -2.820380  8.362070  #C
200  1  3  0.000000  1.743350  5.945650  11.165100  #C
201  1  3  0.000000  1.060470  6.873330  10.973700  #C
202  1  3  0.000000  2.495650  4.938870  11.228700  #C
203  1  3  0.000000  3.183230  3.826070  11.326100  #C
204  1  3  0.000000  5.262150  -3.042140  9.462650  #C
205  1  3  0.000000  -2.253440  5.290640  10.319700  #C
206  1  3  0.000000  0.358869  7.981800  10.633200  #C
207  1  3  0.000000  3.528080  8.789190  7.636990  #C
208  1  3  0.000000  3.995620  8.992540  8.667730  #C
209  1  4  0.000000  0.384705  10.530600  7.413450  #H
210  1  3  0.000000  -0.611549  9.023200  0.624824  #C
211  1  3  0.000000  1.773720  -4.408900  11.089700  #C
212  1  3  0.000000  -5.362880  5.729690  7.230680  #C
213  1  3  0.000000  -5.382980  4.009700  9.002460  #C
214  1  3  0.000000  -3.161960  7.720170  7.759440  #C
215  1  3  0.000000  -2.381300  4.939200  11.361900  #C
216  1  3  0.000000  -0.263242  8.976440  10.380400  #C
217  1  3  0.000000  3.683480  -0.864272  -6.206700  #C
218  1  3  0.000000  3.394740  0.434030  -6.360940  #C
219  1  3  0.000000  0.021932  -0.895008  -6.521600  #C
220  1  3  0.000000  1.046280  -1.305750  -6.373700  #C
221  1  3  0.000000  2.505740  -1.789750  -6.129620  #C
222  1  3  0.000000  6.218210  2.683960  -5.708010  #C
223  1  3  0.000000  -1.290190  9.388720  -3.620590  #C
224  1  3  0.000000  -1.580630  9.825430  -2.576320  #C
225  1  3  0.000000  -0.846369  8.588050  -4.533660  #C
226  1  3  0.000000  -1.243850  9.603560  -0.236444  #C
227  1  3  0.000000  4.508560  -4.496420  -4.288240  #C
228  1  4  0.000000  3.098500  5.910680  -4.742480  #H
229  1  3  0.000000  -4.602720  -1.076240  -4.744790  #C
230  1  4  0.000000  -8.296820  1.689310  3.226850  #H
231  1  3  0.000000  -6.754420  -0.060756  3.529090  #C
232  1  3  0.000000  -5.719130  -0.426392  -4.328800  #C
233  1  3  0.000000  -3.434620  -1.709000  -5.216750  #C
234  1  3  0.000000  -3.161870  -3.112660  -4.883430  #C
235  1  3  0.000000  -4.019300  4.246310  -4.741210  #C
236  1  3  0.000000  -4.573600  9.548390  6.728090  #C
237  1  3  0.000000  -3.814970  8.647010  7.254740  #C
238  1  3  0.000000  -5.574350  5.498420  8.611780  #C
239  1  3  0.000000  -5.579190  6.480990  9.638810  #C
240  1  3  0.000000  -5.614630  7.413450  10.605500  #C
241  1  3  0.000000  -1.933410  10.182600  5.191380  #C
242  1  3  0.000000  -1.354430  10.703900  6.334900  #C
243  1  3  0.000000  -2.729990  11.096500  4.363590  #C
244  1  3  0.000000  -6.941830  -1.510080  8.433450  #C
245  1  3  0.000000  -7.331190  -2.387430  8.969300  #C
246  1  4  0.000000  -7.758090  -3.184880  9.636010  #H
247  1  3  0.000000  -6.869460  -0.269862  -5.187580  #C
248  1  3  0.000000  -1.392430  -0.364413  -6.759270  #C
249  1  3  0.000000  -2.470460  -0.921427  -6.109200  #C
250  1  3  0.000000  -1.531460  1.098460  -7.213960  #C
251  1  3  0.000000  -4.433550  3.585330  -5.580000  #C
252  1  3  0.000000  -4.991920  9.141920  1.895290  #C
253  1  3  0.000000  -5.237970  10.517400  6.287800  #C
254  1  3  0.000000  -4.564310  10.558100  -0.314317  #C
255  1  3  0.000000  -4.859080  9.690810  0.885917  #C
256  1  3  0.000000  -3.322930  11.815000  3.690060  #C
257  1  3  0.000000  -0.610326  11.024400  7.323030  #C
258  1  3  0.000000  -1.890600  10.397600  -1.259820  #C
259  1  3  0.000000  -2.955760  -4.346300  -4.727040  #C
260  1  3  0.000000  -5.324490  -5.190800  -2.767950  #C
261  1  3  0.000000  -4.824640  -6.573350  6.287060  #C
262  1  3  0.000000  -7.926890  -0.172751  -5.952050  #C
263  1  3  0.000000  -2.837920  -5.585380  -4.570860  #C
264  1  3  0.000000  -2.698320  -6.800700  -4.289340  #C
265  1  3  0.000000  -2.616190  -7.989760  -3.857150  #C
266  1  3  0.000000  -2.489460  -9.164420  -3.590500  #C
267  1  3  0.000000  -5.770670  -4.827480  -3.768470  #C
268  1  3  0.000000  -0.741627  -6.794700  8.884520  #C
269  1  3  0.000000  -4.633240  -7.359190  7.307060  #C
270  1  3  0.000000  -4.316110  -7.971800  8.312080  #C
271  1  3  0.000000  0.078960  -7.722810  9.035690  #C
272  1  3  0.000000  1.951570  -5.577070  11.499100  #C
273  1  3  0.000000  5.089000  -3.311970  10.975300  #C
274  1  3  0.000000  4.143370  -6.737070  8.005700  #C
275  1  3  0.000000  4.919540  -7.507760  8.566360  #C
276  1  3  0.000000  5.562170  -8.375330  9.166050  #C
277  1  3  0.000000  0.872887  -8.626280  9.177060  #C
278  1  3  0.000000  -6.065480  -4.274050  -4.975340  #C
279  1  4  0.000000  5.407660  -4.456850  -4.864430  #H
280  1  3  0.000000  8.033520  4.243010  5.055340  #C
281  1  3  0.000000  6.361270  5.348490  3.493750  #C
282  1  3  0.000000  8.724380  4.210740  5.975420  #C
283  1  3  0.000000  5.644250  6.210730  3.313400  #C
284  1  3  0.000000  2.697990  2.856010  -6.543450  #C
285  1  3  0.000000  1.297450  4.845390  -6.720260  #C
286  1  3  0.000000  2.091980  4.003600  -6.581000  #C
287  1  3  0.000000  4.378270  9.122960  9.995430  #C
288  1  3  0.000000  -4.865040  2.678100  -6.631540  #C
289  1  4  0.000000  4.722580  -1.094290  -6.175210  #H
290  1  3  0.000000  7.732270  -6.368030  5.278020  #C
291  1  3  0.000000  8.462460  -7.321740  5.614790  #C
292  1  3  0.000000  9.255490  -8.308400  5.828550  #C
293  1  3  0.000000  3.138440  1.685410  -6.505050  #C
294  1  3  0.000000  7.293690  1.722130  -7.794250  #C
295  1  3  0.000000  6.683240  2.136870  -6.781080  #C
296  1  3  0.000000  2.718060  0.450396  13.548200  #C
297  1  3  0.000000  6.792500  0.544416  12.143000  #C
298  1  3  0.000000  5.885310  1.294150  11.953000  #C
299  1  3  0.000000  5.296240  -4.535380  11.572000  #C
300  1  3  0.000000  2.156600  -6.756090  11.919200  #C
301  1  3  0.000000  0.740907  2.306170  13.890600  #C
302  1  3  0.000000  2.866010  2.637500  14.808400  #C
303  1  3  0.000000  2.058190  1.764380  14.141500  #C
304  1  3  0.000000  5.492920  -5.594040  12.212400  #C
305  1  3  0.000000  4.948900  3.658950  15.037700  #C
306  1  3  0.000000  7.369020  3.624010  14.054300  #C
307  1  3  0.000000  6.006180  3.669590  14.642100  #C
308  1  3  0.000000  3.481680  3.655040  15.343600  #C
309  1  3  0.000000  1.275580  7.280950  14.755800  #C
310  1  3  0.000000  1.996460  8.437060  14.410900  #C
311  1  3  0.000000  -2.517640  4.326590  12.786300  #C
312  1  3  0.000000  -1.385930  3.609540  13.232000  #C
313  1  3  0.000000  -3.305670  5.161780  13.643400  #C
314  1  3  0.000000  -5.219810  6.957210  12.040300  #C
315  1  3  0.000000  4.644340  9.208970  11.120600  #C
316  1  3  0.000000  -0.589081  12.247700  9.536590  #C
317  1  3  0.000000  -0.129449  12.656600  10.665600  #C
318  1  3  0.000000  -2.670950  11.798200  8.667690  #C
319  1  3  0.000000  -1.287930  11.941500  8.378110  #C
320  1  3  0.000000  -3.265230  10.485400  -0.787558  #C
321  1  3  0.000000  2.505700  -7.927470  12.247100  #C
322  1  3  0.000000  -5.552970  8.882270  10.141700  #C
323  1  3  0.000000  -5.371630  9.930820  9.823030  #C
324  1  3  0.000000  -0.364391  2.985020  13.541900  #C
325  1  3  0.000000  -4.072180  5.948080  14.237000  #C
326  1  3  0.000000  -4.907420  6.618500  13.049900  #C
327  1  3  0.000000  -1.427760  2.191950  -7.393070  #C
328  1  3  0.000000  7.981930  1.377650  -8.761400  #C
329  1  3  0.000000  -0.189135  6.720930  -6.152170  #C
330  1  3  0.000000  -0.507399  7.654670  -5.370840  #C
331  1  3  0.000000  0.168637  5.705270  -6.969990  #C
332  1  3  0.000000  -6.091360  -3.591800  -6.017470  #C
333  1  3  0.000000  -5.921200  -1.501940  -7.442960  #C
334  1  3  0.000000  -6.022650  -2.599910  -6.842860  #C
335  1  3  0.000000  -5.639880  -0.338642  -7.937520  #C
336  1  3  0.000000  -5.171980  1.967790  -7.459880  #C
337  1  3  0.000000  -6.229600  12.751500  5.699230  #C
338  1  3  0.000000  -5.782060  11.598800  5.983820  #C
339  1  3  0.000000  -5.082200  11.405800  9.332920  #C
340  1  3  0.000000  -3.787130  11.732700  8.916310  #C
341  1  3  0.000000  -6.103860  12.258100  9.155350  #C
342  1  3  0.000000  -3.980270  12.725400  2.988180  #C
343  1  3  0.000000  -4.563750  13.590400  2.225490  #C
344  1  3  0.000000  -9.002600  -0.208454  -6.682450  #C
345  1  3  0.000000  -9.945770  -0.230077  -7.542750  #C
346  1  3  0.000000  -5.404220  0.884930  -8.518810  #C
347  1  3  0.000000  -1.260350  3.641940  -7.609240  #C
348  1  3  0.000000  -0.846379  4.675840  -7.462420  #C
349  1  3  0.000000  -5.747810  11.204100  -1.167810  #C
350  1  3  0.000000  -6.686330  13.948800  5.376460  #C
351  1  3  0.000000  -6.663620  11.576700  -1.722090  #C
352  1  3  0.000000  -5.127990  14.484200  1.506940  #C
353  1  3  0.000000  -10.864200  -0.404807  -8.244330  #C
354  1  3  0.000000  -9.938760  -3.260180  -5.960380  #C
355  1  3  0.000000  1.774680  -9.533530  9.408310  #C
356  1  3  0.000000  2.547560  -10.381000  9.609420  #C
357  1  3  0.000000  2.912790  -9.002180  12.494700  #C
358  1  3  0.000000  5.799470  -6.644540  12.924500  #C
359  1  3  0.000000  6.222970  -9.293720  9.716110  #C
360  1  3  0.000000  6.749570  -10.214700  10.332800  #C
361  1  3  0.000000  7.321560  -11.196100  10.901000  #C
362  1  3  0.000000  3.252800  -11.413300  9.906240  #C
363  1  3  0.000000  10.421900  3.994260  7.886610  #C
364  1  3  0.000000  9.691140  4.080920  7.000050  #C
365  1  3  0.000000  11.128500  3.883770  9.107190  #C
366  1  3  0.000000  3.962370  9.515240  13.337800  #C
367  1  3  0.000000  4.987690  9.511910  12.510400  #C
368  1  4  0.000000  6.074660  9.415380  13.000600  #H
369  1  3  0.000000  -5.876860  1.190810  -9.828880  #C
370  1  3  0.000000  9.873750  -9.353450  5.963240  #C
371  1  3  0.000000  10.683200  -10.323500  6.108100  #C
372  1  3  0.000000  11.580800  -11.210300  6.091840  #C
373  1  3  0.000000  8.515390  0.848818  -9.833710  #C
374  1  3  0.000000  9.039700  0.266415  -10.893900  #C
375  1  3  0.000000  8.403730  3.760190  13.641700  #C
376  1  3  0.000000  6.146970  -7.596420  13.652000  #C
377  1  3  0.000000  3.440900  -10.071600  12.965800  #C
378  1  3  0.000000  2.725600  5.059720  15.277500  #C
379  1  3  0.000000  2.165300  6.022340  15.171700  #C
380  1  3  0.000000  6.492530  -8.534920  14.415300  #C
381  1  3  0.000000  10.722700  4.137600  12.448500  #C
382  1  3  0.000000  9.772850  3.994390  13.017000  #C
383  1  3  0.000000  2.711700  9.607190  14.102900  #C
384  1  3  0.000000  -1.468290  7.327670  14.988000  #C
385  1  3  0.000000  -0.148025  7.364990  14.871200  #C
386  1  3  0.000000  -1.906800  8.598560  14.449000  #C
387  1  4  0.000000  -2.136480  6.705760  15.672300  #H
388  1  3  0.000000  1.937390  10.921400  13.877900  #C
389  1  3  0.000000  1.367620  11.846300  13.524500  #C
390  1  4  0.000000  -4.084240  6.126440  15.339900  #H
391  1  3  0.000000  0.502390  12.958500  13.171600  #C
392  1  3  0.000000  0.212059  12.799100  11.867600  #C
393  1  3  0.000000  -2.644950  13.246400  12.557300  #C
394  1  3  0.000000  -2.693260  14.349100  12.175100  #C
395  1  3  0.000000  -2.382460  11.951500  13.007100  #C
396  1  4  0.000000  0.161154  13.672100  13.924000  #H
397  1  3  0.000000  -2.293820  10.894000  13.496100  #C
398  1  3  0.000000  3.951970  -11.149800  13.490900  #C
399  1  3  0.000000  -7.028150  13.120000  8.899900  #C
400  1  3  0.000000  9.424330  -0.342523  -11.887700  #C
401  1  3  0.000000  -6.296680  1.559920  -10.881000  #C
402  1  3  0.000000  -7.740870  16.222700  4.958030  #C
403  1  3  0.000000  -7.250010  14.945500  5.257860  #C
404  1  3  0.000000  -8.046420  13.917400  8.627860  #C
405  1  3  0.000000  -9.053580  14.528600  8.330470  #C
406  1  3  0.000000  -5.665060  15.254200  0.673490  #C
407  1  3  0.000000  -10.459800  -3.380420  -7.026890  #C
408  1  3  0.000000  -11.862800  -0.720389  -9.064700  #C
409  1  3  0.000000  -11.414700  -1.592070  -10.113200  #C
410  1  4  0.000000  -12.789400  -0.144276  -9.039200  #H
411  1  3  0.000000  -9.002130  12.250800  -2.620390  #C
412  1  3  0.000000  -7.976530  11.964100  -2.223350  #C
413  1  3  0.000000  -8.133700  17.270600  4.687850  #C
414  1  3  0.000000  -10.971100  -2.162660  -11.037300  #C
415  1  3  0.000000  4.021360  -12.517300  10.068200  #C
416  1  3  0.000000  4.645140  -13.639700  10.167900  #C
417  1  3  0.000000  4.459500  -12.112600  13.953400  #C
418  1  3  0.000000  6.735280  -9.568870  15.137200  #C
419  1  3  0.000000  7.964650  -12.196400  11.326400  #C
420  1  3  0.000000  8.773800  -13.174000  11.639300  #C
421  1  3  0.000000  9.624310  -14.060500  11.965300  #C
422  1  3  0.000000  11.595700  4.049720  10.135500  #C
423  1  3  0.000000  12.053200  4.284820  11.618600  #C
424  1  3  0.000000  12.964100  3.124050  11.997800  #C
425  1  4  0.000000  12.527500  5.332220  11.757100  #H
426  1  3  0.000000  12.464900  -12.075500  6.051200  #C
427  1  3  0.000000  6.864300  -10.602900  15.781100  #C
428  1  3  0.000000  5.037030  -13.169300  14.330200  #C
429  1  3  0.000000  13.666100  2.296960  12.380200  #C
430  1  3  0.000000  -2.157720  9.657570  14.022800  #C
431  1  3  0.000000  -2.818630  16.566300  11.092000  #C
432  1  3  0.000000  -2.802190  15.516600  11.691700  #C
433  1  3  0.000000  5.672670  -14.245400  14.644800  #C
434  1  4  0.000000  -8.501560  18.273800  4.389190  #H
435  1  3  0.000000  -10.491900  -2.949200  -11.977100  #C
436  1  3  0.000000  -10.119300  -3.608790  -12.946800  #C
437  1  3  0.000000  -11.359500  13.050600  -3.446120  #C
438  1  3  0.000000  -10.358800  12.684300  -3.082690  #C
439  1  4  0.000000  -12.344300  13.427400  -3.827990  #H
440  1  3  0.000000  14.479100  1.214270  12.638700  #C
441  1  3  0.000000  15.235500  0.319740  12.809900  #C
